CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_HAPPINESS_MEAN_FEMALE	CHINESE_HAPPINESS_MEAN_MALE	CHINESE_ANGER_MEAN_FEMALE	CHINESE_ANGER_MEAN_MALE	CHINESE_SADNESS_MEAN_FEMALE	CHINESE_SADNESS_MEAN_MALE	CHINESE_FEAR_MEAN_FEMALE	CHINESE_FEAR_MEAN_MALE	CHINESE_DISGUST_MEAN_FEMALE	CHINESE_DISGUST_MEAN_MALE	CHINESE_ANXIETY_MEAN_FEMALE	CHINESE_ANXIETY_MEAN_MALE	CHINESE_SURPRISE_MEAN_FEMALE	CHINESE_SURPRISE_MEAN_MALE	CHINESE_CONTENTMENT_MEAN_FEMALE	CHINESE_CONTENTMENT_MEAN_MALE	CHINESE_AMUSEMENT_MEAN_FEMALE	CHINESE_AMUSEMENT_MEAN_MALE	CHINESE_SERENITY_MEAN_FEMALE	CHINESE_SERENITY_MEAN_MALE	LINE_IN_SOURCE
1759	OLDER BROTHER	哥哥	2.888888888888889	3	1.1578947368421053	1	1	1	1	1	1.2352941176470589	1.25	1.125	1	1.8888888888888888	1	2.5	4	1.84	2.75	3.5	5	894
1760	YOUNGER BROTHER	弟弟	1.5789473684210527	2	1.7857142857142858	1.6666666666666667	1.411764705882353	1	1.2352941176470589	1	2.0588235294117645	1	1.3125	1	1.3333333333333333	1	1.7222222222222223	2	1.5909090909090908	2.5	2.642857142857143	3	565
1761	YOUNGER SISTER	妹妹	3.0555555555555554	2.3333333333333335	1.1538461538461537	1	1	1	1.0588235294117647	1	1.1176470588235294	1	1	1	1.2352941176470589	1.3333333333333333	3.3333333333333335	4	1.7826086956521738	2	4.142857142857143	3	1841
1766	FINISH	完成	3.0555555555555554	4.333333333333333	1	1	1	1	1	1	1.1764705882352942	1	1.2	1	1.25	1.3333333333333333	2.5238095238095237	3	1.0476190476190477	1.1666666666666667	4.071428571428571	2.25	2801
1768	FOAM	泡沫	2.3333333333333335	1.75	1.0666666666666667	1.4	2	1.8333333333333333	1.2857142857142858	1.5	1.2307692307692308	1.875	1.1333333333333333		1.5789473684210527	1	1.7	3	1.5	1.6666666666666667	3.2941176470588234	2.4	2003
1775	TABLE	桌子	1.1578947368421053	1	1	1	1	1	1	1	1	1	1	1	1	1	1.4210526315789473	2	1.0454545454545454	1	3.6923076923076925	3.8	3711
1782	GUEST	客人	1.7894736842105263	2	1.1428571428571428	1.3333333333333333	1	1	1.4705882352941178	1	1.375	1	1.625	1.5	1.1176470588235294	1	1.7777777777777777	2.4	1.4090909090909092	1.5714285714285714	3.142857142857143	3.5	1600
1783	PAIN	疼痛	1	1	3.739130434782609	4	4.294117647058823	3.5	3.1538461538461537	3.5	3.8125	3.3333333333333335	3.4166666666666665	3	2.6470588235294117	3.25	1.0263157894736843	1	1.1363636363636365		2.3	1	2656
1788	TELEVISION	电视	2.7	2	1	1	1	1	1	1	1.0714285714285714	1	1	1.3333333333333333	1.125	1	2.2	2.6666666666666665	1.380952380952381	1.5714285714285714	3.5	3.6666666666666665	582
1789	AGE	年纪	1.1111111111111112	1	1.5263157894736843	1	1.3076923076923077	1.8333333333333333	1.3571428571428572	1.6666666666666667	1.375	1.1666666666666667	1.6	1	1.4705882352941178	1.5	1.6842105263157894	2.25	1.2608695652173914	2	3.3846153846153846	3.4	1951
1791	BUTTERFLY	蝴蝶	3.25	4	1.0666666666666667	1.3333333333333333	1	1	1.3529411764705883	1	1.375	1	1.0625	1	1.5294117647058822	1	2.8333333333333335	3	1.5454545454545454	2.142857142857143	3.7142857142857144	3	1133
1798	GUNPOWDER	火药	1.3888888888888888	1.5	2.25	1.5	1.6666666666666667	2.1666666666666665	3.125	1.5	2.066666666666667	1.8333333333333333	1.7857142857142858	1.3333333333333333	2.388888888888889	3	1.2777777777777777	2.2	1	1	2.6153846153846154	1.6	1217
180	CALL BY NAME	命名	1.4666666666666666	1.75	1	1	1	1	1	1	1.1875	1.2	1.0769230769230769	1	1.3125	1.3333333333333333	1.65	1.6666666666666667	1.0909090909090908	1.75	3.75	4	1894
1803	WOOD	木头	1.7058823529411764	1.25	1.0666666666666667	1.2	1.1538461538461537	1	1	1	1.2	1	1	1	1	1	1.4736842105263157	1.6666666666666667	1.411764705882353	1.5	3.8461538461538463	4.25	1909
1807	AFTERNOON	下午	1.25	1	1.0454545454545454	1	1.0625	1.4	1	1	1	1	1	1	1	1	2.3	2.4	1.0909090909090908		4.631578947368421	5	2953
1810	DANGER	危险	1	1	3.4	2.75	3.6153846153846154	3.6	4	3.2	2.9375	3.4285714285714284	3.7		3.1666666666666665	3.5	1	1	1	1.3333333333333333	1.7857142857142858	1	2832
1811	SOUND OR NOISE	声音	1.5263157894736843	1.3333333333333333	1	1	1	1	1	1	1.1875	1.1666666666666667	1.25	1.3333333333333333	1.4705882352941178	1.25	1.8421052631578947	2	1.375	1.2	4	2.4	2423
1817	WEST	西方	1	1	1.1904761904761905	1	1.2352941176470589	1.2	1	1	1.2666666666666666	1	1.625	2	1.375	1.25	1.675	1.4	1.1818181818181819		4.05	5	2913
1821	BRUSH	刷子	1.1176470588235294	1	1	1	1	1.3333333333333333	1	1	1.4210526315789473	1	1.125	1	1	1	1.5	2.3333333333333335	1	1.4	3.466666666666667	4	2561
1826	ANGRY	生气	1.0555555555555556	1	3.764705882352941	3.5	2.6666666666666665	3.4	3.176470588235294	5	3.1666666666666665	2.6	3.0526315789473686		2.3529411764705883	3	1	1.3333333333333333	1.2222222222222223	1.6666666666666667	2	1.2	2413
1827	HARVEST CROPS	收割	1.1176470588235294	1	1.8571428571428572	1	1.9411764705882353	1.4	1.7692307692307692	1.6	1.4666666666666666	2	1.7826086956521738	1.6666666666666667	1.7647058823529411	2.25	1.9	1.6	1.1818181818181819		4.315789473684211	3	2509
1828	ASK (REQUEST)	要求	1.1111111111111112	1.3333333333333333	1.5909090909090908	1	1.6470588235294117	1.2	1.1666666666666667	1.5	1.1333333333333333	1	2	1.6666666666666667	1.25	1.75	1.675	1.8	1.0952380952380953		3.75	2	3225
1831	MEET	遇见	2.888888888888889	2.3333333333333335	1	1	1.125	1	1	1	1	1	1.2727272727272727	1	1.25	1	3.025	3.2	1.0909090909090908		4.473684210526316	4	3400
1833	DINNER (SUPPER)	晚饭	3	3	1	1	1	1	1	1	1	1	1	1	1.2941176470588236	1	3.05	3.6666666666666665	1.2173913043478262	1.25	3.8125	5	2812
1840	BUILD	建立	1.9444444444444444	2.3333333333333335	1	1	1	1	1.125	1	1.2222222222222223	1	1.2	1	1.3125	2	2.0952380952380953	3	1.0454545454545454	1.1666666666666667	4.071428571428571	3.6666666666666665	1328
1841	SUSPECT	怀疑	1	1	2.8461538461538463	2.5714285714285716	2.5714285714285716	2.8	2.8823529411764706	2.5	2.888888888888889	1.6666666666666667	2.933333333333333	1	2.411764705882353	3.6666666666666665	1	1	1.173913043478261	1.6666666666666667	1.9230769230769231	2.25	1153
1847	SICK	生病	1	1	3.347826086956522	4	3.823529411764706	3.4	2.923076923076923	3.5	3.75	4	3.090909090909091	3	1.8823529411764706	2.5	1.105263157894737	1.2	1		2.5	2	2405
1848	QUARREL	吵架	1	1	4.25	4.75	3.642857142857143	4.166666666666667	3.6842105263157894		3.6875	3.5	3.533333333333333	4.333333333333333	3.235294117647059	3	1	1.25	1.380952380952381	1.6666666666666667	1.9285714285714286	1	282
1850	COTTON	棉花	1.8	3	1	1	1	1	1	1	1.0625	1	1.1875	1	1.1666666666666667	1	2.1176470588235294	1.8	1.5454545454545454	1.8333333333333333	3.5714285714285716	3.25	1857
1852	OFTEN	经常	1.7777777777777777	2.5	1.0625	1.5	1.1333333333333333	1.3333333333333333	1.3125	1	1.2	1	1.2857142857142858	1	1.1764705882352942	1	1.8333333333333333	3.2	1	1	3.4615384615384617	3.2	1456
1853	DOVE	鸽子	1.5555555555555556	1	1.0833333333333333	1	1.3	1.125	1.1538461538461537	1	1	1	1	1	1	1	2.3333333333333335	1.6	1	1.2	4.153846153846154	4.333333333333333	896
1854	SPARROW	麻雀	1.2352941176470589	1	1.2272727272727273	2	1	1	1	1	1	1	1.2173913043478262	1	1	1	2.1	2	1		4.6	5	1800
1856	SOFT	柔软	3.473684210526316	3.6666666666666665	1	1	1.2307692307692308	1	1	1	1	1.3333333333333333	1	1	1.1111111111111112	1.5	4.15	4	1.4285714285714286	1.8	4.4	4	2294
1863	AMAZING	神奇	3.789473684210526	4.666666666666667	1	1	1	1	1	1	1.2222222222222223	1	1		2.6470588235294117	4	3.526315789473684	3	2.473684210526316	2.3333333333333335	3.0714285714285716	2.6	2395
1869	BUY	购买	1.7777777777777777	3.3333333333333335	1	1	1	1	1	1	1.25	1	1.4545454545454546	1	1.1176470588235294	1	2.45	2.8	1.0909090909090908		4.1	4	951
1871	CAMEL	骆驼	1.894736842105263	1.6666666666666667	1	1	1	1	1.1764705882352942	1.5	1.1875	1.5	1	1	1.1764705882352942	1	1.55	2.6666666666666665	1.434782608695652	1.4	3.2857142857142856	4	1787
1875	REGRET	后悔	1	1	2.823529411764706	2.4	3.7142857142857144	3.6666666666666665	3.2222222222222223	3	3	3.25	3.0625	2.5	2.611111111111111	3	1.2	1.5	1.25	1	2.230769230769231	2	1113
1879	DANCE	跳舞	2.6666666666666665	3	1	1	1	1	1	1	1	1	1.565217391304348	1	1.1764705882352942	1.5	2.75	3.2	1.434782608695652		4.15	5	2703
1880	PASSIONATE	热情	4	3.5	1.2	1.4	1	1	1.0625	1	1.125	1	1.25	1	1.5555555555555556	2.5	3.5789473684210527	4	2.2941176470588234	1.7	2.6153846153846154	2	2248
1882	BEFORE	以前	1.0588235294117647	1	1.434782608695652	2	1.7647058823529411	2.75	1.0833333333333333	1.4	1	1	1.8181818181818181	1.6666666666666667	1	1	1.8	1.6	1.0952380952380953		4.315789473684211	5	3276
1884	HARD	坚硬	1.1176470588235294	1	1.6521739130434783	1	1.1764705882352942	1.4	1.25	1.2	1.5	1	1.7391304347826086	1.3333333333333333	1.3125	1.25	1.95	2.4	1.0909090909090908		4.2631578947368425	5	1307
1887	CHEAP	便宜	2.7222222222222223	2	1.1363636363636365	1	1	1.25	1	1	1.2666666666666666	1	1.1	1.6666666666666667	1.8823529411764706	2.25	3.225	3.2	1.434782608695652		3.85	3	139
1890	BELIEVE	相信	3.235294117647059	4.666666666666667	1	1	1.2	1.4	1.0714285714285714	1	1	1	1.2222222222222223	1	1	2	3.6315789473684212	4.5	1.5555555555555556	1.8571428571428572	4	3.6666666666666665	2997
1895	CLOTHES	衣服	2.5789473684210527	2	1	1	1	1	1	1	1	1	1		1	1	2.1904761904761907	2.5	1.6	1.1666666666666667	3.7142857142857144	5	3250
1897	HELP	帮助	2.8333333333333335	3	1	1	1	1	1	1	1	1	1.3333333333333333	1	1.1176470588235294	1	2.4210526315789473	3.5	1.5	1.6	3.8461538461538463	3.75	37
1899	MAD	疯狂	1.1176470588235294	1	3.260869565217391	2	3.4705882352941178	2.8	3.076923076923077	2	3	2.6666666666666665	3.2916666666666665	3	3.8823529411764706	4	1.4615384615384615	1.2	2		2.35	1	799
1909	SHAKE	震动	1.4444444444444444	1.25	1.5714285714285714	1.8	1.5384615384615385	1.75	2.0588235294117645	1.5	1.625	1.5	1.625	1	1.9444444444444444	2.5	1.2105263157894737	2	1.2941176470588236	1.6	1.8461538461538463	2.75	3524
192	CORNER	角落	1.1764705882352942	1	1.2666666666666666	1.6	1.6428571428571428	1.875	1.375	1	1.8235294117647058	1.6666666666666667	1.2666666666666666	1	1.1764705882352942	1	1.4444444444444444	1.5	1.3529411764705883	1.4444444444444444	3.3076923076923075	3.5	1365
1920	DREAM (SOMETHING)	做梦	2.55	2	1.5	2	1.3125	1.1666666666666667	1.5625	1	1.588235294117647	1.6666666666666667	1.5714285714285714	1	1.7	1	2.1	2.3333333333333335	2.3181818181818183	3	3.5384615384615383	2.375	3783
1924	VEIN	血管	1.45	1	1.1176470588235294	1.2	1	1	2.0555555555555554	2	1.7222222222222223	1.5	1.9375	1	1.7777777777777777	1.3333333333333333	1.3	2.5	1.0434782608695652	1.3333333333333333	3.3076923076923075	3.5	3155
1927	BAMBOO	竹子	2.375	2.75	1	1	1	1	1	1	1	1	1	1	1.1764705882352942	1	1.9	1.6666666666666667	1.1818181818181819	1.4	4.166666666666667	4.5	3653
1939	SWEAR	发誓	1.411764705882353	1.6666666666666667	2.130434782608696	2	1.4375	1.4	1.6923076923076923	1.5	1.75	1.3333333333333333	1.9545454545454546	1.6666666666666667	2.5294117647058822	2.75	2.2051282051282053	2.4	1.3181818181818181		3.4	2	683
1941	SOLDIER	士兵	1.368421052631579	1	1.368421052631579	1.6666666666666667	2	1.3333333333333333	2.142857142857143	1.3333333333333333	1.75	1.3333333333333333	1.5333333333333334	1.3333333333333333	1.8235294117647058	2.25	1.5789473684210527	1.75	1.0869565217391304	1	3.3846153846153846	2	2475
1944	GOD	神仙	2.8947368421052633	3.5	1.1428571428571428	1.2	1	1	1.2	1.3333333333333333	1.4	1.4	1.2666666666666666	1.3333333333333333	2.388888888888889	1.25	3.1052631578947367	2.75	1.6363636363636365	3	3.5384615384615383	2.8333333333333335	2401
1954	GENTLE	和气	3.210526315789474	3	1	1	1	1	1		1.0666666666666667	1	1	1	1	1	3.526315789473684	4.25	1.5238095238095237	1.6666666666666667	4.785714285714286	4	1093
1964	ALONE	单独	1.5294117647058822	1.25	1.1333333333333333	1	1.6153846153846154	1.4	1.5	1.6666666666666667	1.5555555555555556	1	2.2142857142857144	1.6666666666666667	1.2272727272727273	1	1.5	1.75	1.1538461538461537	1.5	3.142857142857143	2	492
1968	SOYA SAUCE	酱油	1.95	1	1.0833333333333333	1	1	1	1.0625	1	1.2666666666666666	1	1	1	1	1	1.4761904761904763	2	1.3333333333333333	1.6	3.6	4	1349
1969	MANTOU	馒头	1.375	1.6666666666666667	1	1	1.0625	1.2	1	1	1	1	1.1304347826086956	1.3333333333333333	1	1	2.25	3	1.1363636363636365		4.722222222222222	5	1811
1986	DISEASE	疾病	1	1	3.2	3.6666666666666665	3.909090909090909	3.4285714285714284	4.066666666666666	3.6666666666666665	4.166666666666667	4	3.888888888888889	3	3	5	1	1.5	1.05	1	1.2727272727272727	1	1255
1987	CHOPSTICKS	筷子	1.1666666666666667	1	1	1	1	1	1	1	1.1176470588235294	1	1.0625	1	1	1	1.6842105263157894	2.25	1.173913043478261	1.2	3.533333333333333	4	1636
1999	OVERCOME	克服	2.0454545454545454	5	1.5	1.2	1.8571428571428572	1.6666666666666667	2.111111111111111	1	1.6470588235294117	1.5	2.25	2.5	1.9411764705882353	1.6666666666666667	2	3	1.0434782608695652	1.25	3.076923076923077	2	1595
2	DUST	灰尘	1.2222222222222223	1	2.5	1.5	1.9333333333333333	2	1.8	2	2.2	2.1666666666666665	1.8666666666666667	2	1.3333333333333333	1	1.1666666666666667	2.2	1	1	3	2.8	1182
2014	GO DOWN (DESCEND)	降落	1.3157894736842106	1	1.1333333333333333	1	1.1538461538461537	1.25	1.5714285714285714	1	1.411764705882353	1	1.0625	1	1.4210526315789473	2	1.5	2.25	1.2608695652173914	1.4	2.933333333333333	3.3333333333333335	1348
2017	MIX	混合	1.3333333333333333	1.5	1	1	1	1	1.5	1	1.2142857142857142	1	1.2857142857142858	1	1.1666666666666667	1.25	1.4736842105263157	2.5	1.0909090909090908	1.1666666666666667	3.230769230769231	3.3333333333333335	1205
202	STRENGTH	力气	1.9375	2	1.0666666666666667	1	1	1	1.1428571428571428	1	1	1	1.0769230769230769	1.5	1.4375	1	1.9	2.3333333333333335	1.0909090909090908	1.4	3.3333333333333335	3.4	1703
2022	ADMIT	承认	1.9444444444444444	2.3333333333333335	1	1	1.1428571428571428	1	1.375	1.25	1.3529411764705883	1	1.1428571428571428	1	1.4375	1.6666666666666667	2	3.5	1.3478260869565217	1.8571428571428572	3.5	2.75	319
2023	CROWD	人群	1.1764705882352942	1	1.2727272727272727	1	1.25	1	1.3076923076923077	1.8333333333333333	1.5333333333333334	1.6666666666666667	1.7916666666666667	1.3333333333333333	1.1176470588235294	1.5	1.85	1.8	1.173913043478261		4	5	2260
2024	PLOT	情节	1.6666666666666667	2	1	1	1.125	1	1.3076923076923077	1	1.125	1.3333333333333333	1.391304347826087	1.6666666666666667	1.6470588235294117	1.75	2.225	2.2	1.4782608695652173		3.95	5	2189
203	MARRY	结婚	2.3333333333333335	3	2.0434782608695654	2	2.0588235294117645	1.6	2.5384615384615383	2.6	2.25	1	2.8333333333333335	1	2	2.25	2.325	3.8	1.2727272727272727		3.5	3	1407
2035	POND	池塘	2	2	1	1	1	1	1.4615384615384615	1	1.0625	1	1	1	1	1	2.45	2.2	1.1363636363636365		4.611111111111111	5	331
2039	MAGPIE	喜鹊	3.0555555555555554	3.6666666666666665	1.0454545454545454	1	1	1	1	1	1	1	1	1	1	1	2.975	3.2	1.6818181818181819		3.9	3	2932
2045	COLUMN	柱子	1.0588235294117647	1.3333333333333333	1	1	1	1	1		1	1	1	1	1.1764705882352942	1	1.3157894736842106	2.25	1.1363636363636365	1.4	4.230769230769231	4	3675
2048	QUILT	被子	1.7777777777777777	2	1	1	1	1.1666666666666667	1		1	1	1	1	1	1	2.263157894736842	2.25	1.3181818181818181	1.6666666666666667	4.6923076923076925	3.75	101
2057	DUNG (ANIMAL FAECES)	肥料	1.75	3	1.125	1	1	1	1.0666666666666667	1	1.6	1.5	1.0588235294117647	1	1.0666666666666667	1.25	1.6	3	1.2857142857142858	1.3333333333333333	3.5	3.1666666666666665	756
2058	STOOL	凳子	1.1176470588235294	1	1	1	1	1	1		1	1	1	1	1.0625	1	1.4736842105263157	2.25	1.1818181818181819	1.2	3.7857142857142856	3.75	556
2060	STORY	故事	3.0555555555555554	4.5	1	1	1.0666666666666667	1.5	1	1	1	1	1	1	1.2941176470588236	1	2.7777777777777777	3.8	1.8421052631578947	1.5714285714285714	4.538461538461538	4.5	975
2062	INTEREST	利害	1.2222222222222223	1	2.2	3	1.875	1.5	2.375	3	2.3125	2.6	2.6	2.3333333333333335	1.9444444444444444	2.75	1.3888888888888888	2.25	1.05	1.3333333333333333	2.6153846153846154	2.5	1708
208	NASAL MUCUS (SNOT)	鼻涕	1	1	2.2	2	1.8823529411764706	1.5	1.9411764705882353	2	3.235294117647059	2.6666666666666665	1.9411764705882353	2.5	1.9473684210526316	1.6666666666666667	1.1176470588235294	1.25	1.9090909090909092	2.857142857142857	2.357142857142857	2.75	112
2093	AFTERWARDS	以后	1.631578947368421	2.3333333333333335	1.4285714285714286	1	1.3846153846153846	1.8	1.3076923076923077	1.4	1.2666666666666666	1.2857142857142858	1.5		1.0625	1.5	1.7619047619047619	3	1.263157894736842	1.1666666666666667	3.5	5	3273
2099	CHILD	孩子	1.7058823529411764	1.3333333333333333	1.3333333333333333	2	1.0625	1.2	1.25	1.3333333333333333	1.3571428571428572	1.3333333333333333	1.5217391304347827	1.6666666666666667	1	1	1.95	2.8	1.3636363636363635		3.9	5	1048
