CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_AUDITORY_MEAN	ENGLISH_GUSTATORY_MEAN	ENGLISH_HAPTIC_MEAN	ENGLISH_INTEROCEPTIVE_MEAN	ENGLISH_OLFACTORY_MEAN	ENGLISH_VISUAL_MEAN	ENGLISH_FOOT_ACTION_MEAN	ENGLISH_HAND_ACTION_MEAN	ENGLISH_HEAD_ACTION_MEAN	ENGLISH_MOUTH_ACTION_MEAN	ENGLISH_TORSO_ACTION_MEAN	ENGLISH_PERCEPTUAL_STRENGTH_MAX	ENGLISH_PERCEPTUAL_STRENGTH_AGGREGATED	ENGLISH_PERCEPTUAL_EXCLUSIVITY	ENGLISH_PERCEPTUAL_DOMINANT	ENGLISH_ACTION_STRENGTH_MAX	ENGLISH_ACTION_STRENGTH_AGGREGATED	ENGLISH_ACTION_EXCLUSIVITY	ENGLISH_ACTION_DOMINANT	ENGLISH_SENSORIMOTOR_STRENGTH_MAX	ENGLISH_SENSORIMOTOR_STRENGTH_AGGREGATED	ENGLISH_SENSORIMOTOR_EXCLUSIVITY	ENGLISH_SENSORIMOTOR_DOMINANT	ENGLISH_PERCEPTUAL_KNOWN_PERCENTAGE	ENGLISH_ACTION_KNOWN_PERCENTAGE	ENGLISH_PERCEPTUAL_AOA_MEAN	ENGLISH_ACTION_AOA_MEAN	LINE_IN_SOURCE
1084	CALL	CALL	4.55	0.1	0.3	0.65	0.05	1.75	0.315789474	2.526315789	3.421052632	4.578947368	0.684210526	4.55	4.639398517	0.608108108	Auditory	4.578947368	5.342879339	0.369863014	Mouth	4.578947368	6.319518329	0.23929366	Mouth	1	1	38.15	39.57894737	4457
1085	FOLLOW	FOLLOW	1.733333333	0	0.6	1.333333333	0.2	3.8	3.5	1.45	2.15	0.65	1.5	3.8	3.972183553	0.495652174	Visual	3.5	3.904216894	0.308108108	Foot_leg	3.8	4.962190801	0.224630542	Visual	1	1	40	32	13327
1087	CONCEIVE	CONCEIVE	0.857142857	0.142857143	1.19047619	2.333333333	0.238095238	1.285714286	0.894736842	1.052631579	3.315789474	1.842105263	1.421052632	2.333333333	2.579443497	0.362204724	Interoceptive	3.315789474	3.62052376	0.283950617	Head	3.315789474	4.012894288	0.217712812	Head	1	1	35.52380952	34.47368421	6467
1088	SINK (DESCEND)	SINK	0.947368421	0	2.789473684	0.789473684	0.157894737	4.105263158	0.80952381	2.619047619	1.857142857	0.857142857	0.857142857	4.105263158	4.518252988	0.467065868	Visual	2.619047619	2.968573794	0.258503401	Hand_arm	4.105263158	4.910386448	0.26	Visual	1	1	32.73684211	38.04761905	31016
109	FOREIGN	FOREIGN	3.588235294	1.294117647	1.176470588	0.352941176	1.058823529	3.705882353	0.529411765	0.941176471	2.294117647	1	0.470588235	3.705882353	4.674186506	0.3	Visual	2.294117647	2.419299666	0.348314607	Head	3.705882353	4.880946487	0.204301075	Visual	0.944444444	1	37.52941176	42.64705882	13461
1090	BE BORN	BORN	2.4375	0.4375	1	1.4375	0.625	3.5	1.388888889	1.555555556	2.5	1.166666667	2.5	3.5	3.950547755	0.324503311	Visual	2.5	3.399342639	0.146341463	Torso	3.5	4.656036784	0.165106702	Visual	1	1	41.5	39.27777778	3651
1091	SALTY	SALTY	0.210526316	4.684210526	0.736842105	0.263157895	0.526315789	1.421052632	0.142857143	0.476190476	1.19047619	4.19047619	0.476190476	4.684210526	4.735943083	0.570469799	Gustatory	4.19047619	4.22634983	0.625	Mouth	4.684210526	5.664085357	0.317171364	Gustatory	1	1	39.84210526	42.80952381	29473
1092	HOPE	HOPE	2.4	0.333333333	0.333333333	3.333333333	0.333333333	2.133333333	0.45	0.95	3.35	1.85	0.75	3.333333333	3.929627203	0.338345865	Interoceptive	3.35	3.564711154	0.394557823	Head	3.35	4.732304392	0.18602261	Head	0.9375	1	35.2	38.3	16314
1093	MIDDLE	MIDDLE	0.352941176	0	0.588235294	0.352941176	0	3.352941176	0.7	1.15	1.6	0.55	0.95	3.352941176	3.361561173	0.721518987	Visual	1.6	1.911438387	0.212121212	Head	3.352941176	3.556091654	0.349371744	Visual	0.85	1	39.375	41.1	21400
1094	FASTEN	TIGHTEN	1.058823529	0.235294118	3.058823529	2.235294118	0.176470588	3.235294118	0.476190476	3.714285714	1.238095238	0.666666667	0.857142857	3.235294118	4.214502614	0.305882353	Visual	3.714285714	3.783814988	0.465753425	Hand_arm	3.714285714	5.053191836	0.208691342	Hand_arm	1	1	36	37.9047619	34768
1095	LET GO OR SET FREE	RELEASE	1.176470588	0.294117647	1.470588235	2.470588235	0.176470588	3	1.15	3.75	1.8	1.6	1	3	3.606767134	0.328767123	Visual	3.75	4.024500665	0.295698925	Hand_arm	3.75	4.821759587	0.199769813	Hand_arm	1	1	31.94117647	37.2	28160
1096	SONG	SONG	4.888888889	0	0.166666667	1.5	0	0.333333333	0.7	0.85	4.15	4.1	0.95	4.888888889	4.936081661	0.709677419	Auditory	4.15	5.219660227	0.320930233	Head	4.888888889	6.40270086	0.277165354	Auditory	1	1	36.88888889	41.75	31784
1097	ABANDON	ABANDON	0.941176471	0.117647059	0.294117647	2.117647059	0.058823529	2.176470588	1.1	0.7	2.45	0.55	0.9	2.176470588	2.744281803	0.371134021	Visual	2.45	2.585097188	0.333333333	Head	2.45	3.360291009	0.209644146	Head	0.944444444	1	38.88235294	39.1	6
1098	WEIGH	WEIGH	0.19047619	0	1.571428571	1.142857143	0	2.571428571	1.5	1.75	1.5	0.8	1.2	2.571428571	2.818206361	0.469565217	Visual	1.75	2.430026418	0.140740741	Hand_arm	2.571428571	3.324168416	0.210321324	Visual	1	1	36.47619048	40.05	38757
11	DARKNESS	DARKNESS	0.294117647	0.117647059	0.411764706	1.058823529	0.117647059	4.764705882	0.380952381	0.476190476	4.047619048	0.571428571	0.285714286	4.764705882	4.783507245	0.686956522	Visual	4.047619048	4.055197533	0.652892562	Head	4.764705882	5.605586944	0.370974955	Visual	1	1	35.47058824	42	8178
110	MOTOR	MOTOR	3.888888889	0.277777778	1.777777778	0.722222222	1.333333333	3.555555556	1.263157895	1.526315789	1.368421053	0.473684211	0.894736842	3.888888889	4.822433515	0.3125	Auditory	1.526315789	2.076708756	0.19047619	Hand_arm	3.888888889	4.947533031	0.211400205	Auditory	1	1	38.72222222	39	22080
1100	COOK (SOMETHING)	COOK	2.6875	2.625	2.875	0.9375	4.25	4.25	1.045454545	4.272727273	3.5	2.090909091	0.727272727	4.25	5.99645787	0.187943262	Olfactory	4.272727273	5.085816452	0.3046875	Hand_arm	4.272727273	7.028219476	0.121165049	Hand_arm	1	1	33.125	36.31818182	7086
1101	SUFFER	SUFFER	2.238095238	0.523809524	1.428571429	3.904761905	0.857142857	2.904761905	1.777777778	1.666666667	3.166666667	1.666666667	1.833333333	3.904761905	4.625217182	0.285140562	Interoceptive	3.166666667	3.751426577	0.148351648	Head	3.904761905	5.33376052	0.153901734	Interoceptive	1	1	35.2	35.27777778	33338
1102	CLIMB	CLIMB	0.684210526	0.263157895	2.368421053	1.578947368	0.157894737	2.736842105	4.25	4.2	2.65	0.75	3.3	2.736842105	3.363866171	0.331081081	Visual	4.25	5.904240225	0.231023102	Foot_leg	4.25	6.247828786	0.17838706	Foot_leg	1	1	36.47368421	36.5	5726
1103	SACRIFICE	SACRIFICE	2.058823529	0	0.294117647	0.647058824	0.058823529	2.647058824	1.2	1.75	2.9	1.65	1.1	2.647058824	3.021005827	0.463917526	Visual	2.9	3.341188696	0.209302326	Head	2.9	4.018056654	0.202713816	Head	1	1	39.47058824	34.5	29359
1104	NURSE	NURSE	2.428571429	0.142857143	1.380952381	0.571428571	0.238095238	3.904761905	1.411764706	2.352941176	3.588235294	2.470588235	2.352941176	3.904761905	4.24872737	0.434065934	Visual	3.588235294	4.483845958	0.178743961	Head	3.904761905	5.505161498	0.180486494	Visual	1	0.944444444	36.85714286	37.70588235	23295
1105	CAMP	CAMP	1.842105263	0.526315789	1.894736842	0.473684211	1.526315789	3.526315789	2.619047619	2.476190476	2.857142857	1.476190476	1.904761905	3.526315789	3.930255745	0.311827957	Visual	2.857142857	4.05343044	0.121848739	Head	3.526315789	5.030604017	0.144518272	Visual	1	1	35.63157895	38.95238095	4496
1106	FALL ASLEEP	FALL ASLEEP	0.764705882	0	0.058823529	3.470588235	0	2.588235294	1.8	1.8	3.3	1.3	2.2	3.470588235	3.905909285	0.504273504	Interoceptive	3.3	3.924543877	0.192307692	Head	3.470588235	4.932904321	0.200816882	Interoceptive	1	1	36.23529412	37.05	12290
1107	GO OUT	OUT	1.35	0.15	1.35	0.35	0.9	3.45	1.7	1.6	1.85	1.45	1.05	3.45	3.602663281	0.437086093	Visual	1.85	2.693761316	0.104575163	Head	3.45	4.04748612	0.217105263	Visual	1	1	37.8	40.6	23835
1108	UNCOVER	UNCOVER	1.3	0.1	1.35	0.7	0.3	3.3	0.631578947	2.789473684	1.947368421	1.052631579	1	3.3	3.44724628	0.453900709	Visual	2.789473684	3.158464809	0.290780142	Hand_arm	3.3	4.1692751	0.221131115	Visual	1	1	34.95	37.31578947	36217
1109	WOUND	WOUND	0.555555556	0.111111111	2.944444444	2.611111111	0.555555556	3.5	2.285714286	3.238095238	2.571428571	2.095238095	2.19047619	3.5	4.423381237	0.32972973	Visual	3.238095238	4.355145788	0.092307692	Hand_arm	3.5	5.5304596	0.149562172	Visual	1	1	36.72222222	34.95238095	39458
111	DRUMMING	DRUMMING	4.631578947	0	2.473684211	1	0	3.263157895	2.047619048	4.333333333	2.380952381	0.571428571	0.761904762	4.631578947	5.316100742	0.407407407	Auditory	4.333333333	4.703902728	0.372641509	Hand_arm	4.631578947	6.335682161	0.215787015	Auditory	1	1	39.21052632	35.38095238	10469
1110	SHARK	SHARK	0.888888889	0.555555556	0.888888889	1	0.444444444	3.944444444	0.470588235	1.117647059	2.647058824	0.705882353	0.823529412	3.944444444	4.00071075	0.45323741	Visual	2.647058824	2.75709568	0.37755102	Head	3.944444444	4.396698557	0.25951054	Visual	1	1	34.72222222	35.11764706	30511
1111	CAR	CAR	3.388888889	0	2.777777778	0.444444444	1.5	4.388888889	3	3.684210526	3.473684211	0.421052632	1.894736842	4.388888889	5.293815992	0.351111111	Visual	3.684210526	5.010633926	0.261603376	Hand_arm	4.388888889	6.496295509	0.175740546	Visual	1	1	35.44444444	40.63157895	4618
1112	SUCCEED	SUCCEED	1.55	0.15	0.2	1.95	0	3	1.666666667	1.761904762	3.428571429	2.333333333	1.714285714	3	3.366396927	0.437956204	Visual	3.428571429	4.084532979	0.161572052	Head	3.428571429	4.736995817	0.193107148	Head	1	1	38.1	40.85714286	33303
1113	WRAP	WRAP	1.05	0.1	2.85	0.25	0.1	3.35	1.055555556	3.611111111	3.222222222	0.944444444	1.555555556	3.35	3.956183234	0.422077922	Visual	3.611111111	4.419598046	0.256684492	Hand_arm	3.611111111	5.292514435	0.194103194	Hand_arm	1	1	35.7	38.11111111	39471
1114	BULLET	BULLET	1.777777778	0	2.611111111	1.277777778	0.277777778	3.5	0.571428571	2.523809524	2.095238095	0.285714286	1.047619048	3.5	4.089715152	0.370588235	Visual	2.523809524	2.986364672	0.343065693	Hand_arm	3.5	4.563497368	0.219184891	Visual	1	1	36.72222222	39.14285714	4180
1115	SPEECH	SPEECH	4.15	0	0.3	0.8	0	1.95	0.105263158	0.684210526	2.421052632	4.789473684	0.631578947	4.15	4.298561805	0.576388889	Auditory	4.789473684	4.995067303	0.542682927	Mouth	4.789473684	5.887319915	0.302526596	Mouth	1	1	34.45	37.05263158	32051
1116	DAMAGE	DAMAGE	1.833333333	0.333333333	2.611111111	1.5	0.5	3.944444444	2.45	3.05	3.35	2.25	2	3.944444444	4.46259648	0.336787565	Visual	3.35	4.642590427	0.103053435	Head	3.944444444	5.738148956	0.151585821	Visual	1	1	39.33333333	39.8	8114
1117	LIKE	LIKE	1.666666667	1.285714286	1.476190476	3.142857143	1.476190476	1.857142857	1.105263158	1.684210526	3.789473684	2.894736842	1.473684211	3.142857143	3.699625483	0.170305677	Interoceptive	3.789473684	4.447989658	0.245192308	Head	3.789473684	5.175617727	0.122835188	Head	0.954545455	1	39.19047619	32.68421053	19976
1119	DIVIDE	DIVIDE	0.4375	0	1.625	0.3125	0	3.375	0.9	2.65	3.1	1.4	1	3.375	3.499282378	0.586956522	Visual	3.1	3.75329784	0.243093923	Head	3.375	4.574436935	0.228040541	Visual	1	1	33.875	37.1	9999
112	TURTLE	TURTLE	0.555555556	0.277777778	1.944444444	0.111111111	0.5	4.277777778	0.789473684	1.631578947	1.684210526	0.263157895	0.315789474	4.277777778	4.413177542	0.543478261	Visual	1.684210526	2.129918461	0.303370787	Head	4.277777778	4.572713912	0.337357955	Visual	1	1	40.16666667	35.73684211	35677
1120	HONEST	HONEST	2.411764706	0.058823529	0.294117647	2.764705882	0.058823529	1.470588235	0.333333333	0.555555556	2.888888889	2.277777778	1.111111111	2.764705882	3.372757563	0.383333333	Interoceptive	2.888888889	3.347394307	0.356589147	Head	2.888888889	4.233490703	0.198943258	Head	1	0.947368421	35.58823529	36.66666667	16259
1121	SECRET	SECRET	2.058823529	0.235294118	0.176470588	0.882352941	0.058823529	1.647058824	0.1	0.65	3.35	3.05	0.1	2.058823529	2.404428841	0.395348837	Auditory	3.35	4.046226735	0.448275862	Head	3.35	4.311476404	0.267383513	Head	1	1	31.94117647	37.2	30046
1122	WAGES	WAGES	1.210526316	0	1.315789474	0.421052632	0	3.736842105	0.647058824	1.294117647	1.764705882	0.235294118	0.352941176	3.736842105	3.832858426	0.559055118	Visual	1.764705882	1.999236427	0.356164384	Head	3.736842105	4.006211421	0.340383531	Visual	1	1	40.84210526	35.88235294	38377
1123	PREGNANT	PREGNANT	0.95	0.05	2.1	3	0.05	3.65	1.263157895	1.368421053	3.105263158	1.052631579	3.631578947	3.65	4.409650821	0.367346939	Visual	3.631578947	4.372240232	0.247474747	Torso	3.65	5.532345091	0.178032275	Visual	1	1	35.83333333	38.47368421	26208
1124	PIPE	PIPE	0.526315789	0.684210526	2.684210526	0.263157895	1.157894737	3.263157895	0.333333333	2.80952381	1.333333333	1.428571429	0.19047619	3.263157895	3.828665848	0.349693252	Visual	2.80952381	3.018644362	0.4296875	Hand_arm	3.263157895	4.373074698	0.209393681	Visual	1	1	36.10526316	37.9047619	25405
1125	BALD	BALD	0.411764706	0.117647059	2.529411765	0.588235294	0.294117647	4.176470588	0.3	1.15	3.9	0.2	0.4	4.176470588	4.470309852	0.5	Visual	3.9	3.935181889	0.621848739	Head	4.176470588	5.316503354	0.288521848	Visual	1	1	34.17647059	36.15	2288
1126	CITRUS FRUIT	CITRUS FRUIT	0.9	4.6	3	1.05	3.4	4.2	0.3	2.6	1.95	4.05	0.35	4.6	6.211136981	0.21574344	Gustatory	4.05	4.506014591	0.405405405	Mouth	4.6	6.918131268	0.162878788	Gustatory	1	1	35.26315789	35.1	5556
1127	SEND	SEND	1.294117647	0.058823529	1.117647059	0.529411765	0.117647059	2.470588235	0.45	2.5	1.75	0.5	0.4	2.470588235	2.65870444	0.431578947	Visual	2.5	2.770458985	0.375	Hand_arm	2.5	3.421607169	0.218191377	Hand_arm	1	1	36.35294118	34.25	30234
1128	ORDER	ORDER	2.444444444	0.055555556	0.5	0.722222222	0.111111111	2.833333333	0.15	1.2	2.1	3.05	0.15	2.833333333	3.357691934	0.416666667	Visual	3.05	3.401855245	0.436090226	Mouth	3.05	4.25842965	0.224864414	Mouth	1	1	33.72222222	35.85	23747
1129	PAINFUL	HURTING	2.210526316	0.052631579	2.421052632	4.368421053	0.052631579	2.578947368	2.789473684	2.842105263	2.684210526	2.210526316	2.842105263	4.368421053	5.006769273	0.369369369	Interoceptive	2.842105263	4.606688281	0.047244094	Hand_arm	4.368421053	6.066569544	0.172268908	Interoceptive	1	1	34.84210526	34.52631579	16622
113	SHORE	SHORE	1.761904762	0	1.380952381	0.285714286	1	3.761904762	1.090909091	0.636363636	2.045454545	0.181818182	0.590909091	3.761904762	3.965633487	0.459302326	Visual	2.045454545	2.177614486	0.41	Head	3.761904762	4.173430113	0.295377294	Visual	1	1	36.38095238	38.13636364	30688
1132	BEAM	BEAM	0.176470588	0	1.588235294	0.176470588	0	3.588235294	0.7	1	1.7	1.35	0.2	3.588235294	3.689362739	0.64893617	Visual	1.7	2.058629103	0.303030303	Head	3.588235294	3.891714988	0.342408083	Visual	1	1	37.17647059	36.8	2598
1133	MATCH	MATCH	1.75	0.0625	1.6875	0.25	1.1875	2.875	0.117647059	1.411764706	1.823529412	0.352941176	0.058823529	2.875	3.290234259	0.36	Visual	1.823529412	2.074155252	0.46875	Head	2.875	3.544789322	0.243251826	Visual	1	1	33.1875	38.82352941	20939
1134	DIVORCE	DIVORCE	1.8	0	0.133333333	2.533333333	0	2.333333333	0.5	1.05	1.9	1.55	0.6	2.533333333	3.264712608	0.37254902	Interoceptive	1.9	2.294599807	0.25	Head	2.533333333	3.60569942	0.204301075	Interoceptive	1	1	40	32	10026
1135	KICK	KICK	0.894736842	0.210526316	3.526315789	1.842105263	0.157894737	3.631578947	4.75	0.15	0.55	0	0.65	3.631578947	4.621769055	0.338461538	Visual	4.75	4.756556044	0.778688525	Foot_leg	4.75	5.909194699	0.290286266	Foot_leg	1	1	35.68421053	36.75	19173
1136	RABBIT	RABBIT	0.789473684	1	2.473684211	0.315789474	0.736842105	3.684210526	0.833333333	2.111111111	2.333333333	1.111111111	0.444444444	3.684210526	4.062914591	0.374269006	Visual	2.333333333	2.890524769	0.276422764	Head	3.684210526	4.501536406	0.212742382	Visual	1	1	36.26315789	42.05555556	27232
1137	TENDON	TENDON	0.4375	0.125	1.875	2.125	0.0625	2.25	3.857142857	3.928571429	1.714285714	1.857142857	1.642857143	2.25	3.024395982	0.318181818	Visual	3.928571429	5.115884282	0.175824176	Hand_arm	3.928571429	5.44640368	0.194519317	Hand_arm	1	0.823529412	33.5625	41.14285714	34352
1138	FAIRY	FAIRY	0.85	0	0.35	0	0	2.35	0.85	1.05	1.2	0.85	1	2.35	2.389004972	0.661971831	Visual	1.2	1.722860191	0.070707071	Head	2.35	2.656587385	0.276470588	Visual	1	1	40.65	36.65	12270
1139	LEOPARD	PANTHER	2.162162162	0.297297297	0.972972973	0.324324324	0.486486486	3.648648649	0.428571429	0.75	2.642857143	0.142857143	0.25	3.648648649	3.910027727	0.424657534	Visual	2.642857143	2.667403235	0.593220339	Head	3.648648649	4.286425979	0.289586988	Visual	1	0.8	33.78378378	39.75	24392
1140	FATIGUE	FATIGUE	0.888888889	0.055555556	0.444444444	4.722222222	0.055555556	2.166666667	2.894736842	2.578947368	3.842105263	1.842105263	3.157894737	4.722222222	4.880701594	0.56	Interoceptive	3.842105263	5.140894069	0.139705882	Head	4.722222222	6.317462449	0.206041828	Interoceptive	1	1	35.88888889	35.31578947	12459
1141	PITY	PITY	2.1	0	0	2.5	0.2	2.55	0.590909091	0.863636364	2.909090909	2.454545455	0.590909091	2.55	3.461492863	0.346938776	Visual	2.909090909	3.433125773	0.312883436	Head	2.909090909	4.343411099	0.19710502	Head	0.952380952	1	47.5	31.95454545	25445
1142	URINE	URINE	2.619047619	0.476190476	1.619047619	3.047619048	3.142857143	4.142857143	1.545454545	0.909090909	1.545454545	0.454545455	2.272727273	4.142857143	5.345823798	0.243670886	Visual	2.272727273	2.712921245	0.27027027	Torso	4.142857143	5.569251081	0.169383698	Visual	1	1	46.76190476	31.95454545	37823
1143	OVEN	OVEN	1.105263158	0.157894737	2.368421053	0.210526316	1.789473684	4.368421053	0.523809524	2.761904762	1.952380952	0.476190476	0.80952381	4.368421053	4.69878098	0.421052632	Visual	2.761904762	3.082608441	0.350364964	Hand_arm	4.368421053	5.104911909	0.254815714	Visual	1	1	40.94736842	33.85714286	23963
1144	WITNESS	WITNESS	3.09375	0.15625	0.59375	0.4375	0.21875	3.84375	0.090909091	0.363636364	4.060606061	1.303030303	0.181818182	3.84375	4.426079146	0.441947566	Visual	4.060606061	4.105933035	0.661616162	Head	4.060606061	5.382387845	0.276754473	Head	1	0.891891892	37	37.93939394	39231
1145	SWAMP	SWAMP	1.75	0.3125	1.5625	0.625	2.9375	4.25	1.842105263	0.894736842	1.842105263	0.368421053	0.631578947	4.25	4.813989391	0.344262295	Visual	1.842105263	2.382279591	0.264150943	Head	4.25	5.001090619	0.231393775	Visual	1	1	35.1875	42.15789474	33690
1146	AUBERGINE	EGGPLANT	0.0625	3.875	2.4375	0.3125	2.0625	4	0.166666667	2.222222222	1.888888889	3.277777778	0.611111111	4	5.259284167	0.308823529	Visual	3.277777778	3.760109894	0.380952381	Mouth	4	5.834693029	0.188247012	Visual	1	1	41.5	39.27777778	10822
1147	PURE	PURE	1.470588235	1.941176471	0.941176471	1.352941176	1.176470588	2.529411765	0.684210526	1.105263158	2.842105263	2.263157895	0.842105263	2.529411765	3.162069346	0.16875	Visual	2.842105263	3.326706798	0.278911565	Head	2.842105263	4.09030266	0.125834988	Head	0.944444444	1	36.17647059	40.63157895	26998
1148	BRUISE	BRUISE	0	0	3.736842105	3.736842105	0	3.947368421	2.5	3.1	2.6	1.75	2.45	3.947368421	5.494421042	0.34562212	Visual	3.1	4.363077744	0.108870968	Hand_arm	3.947368421	6.290577355	0.165709236	Visual	1	1	32.05555556	36	4075
1149	ORPHAN	ORPHAN	1.466666667	0.2	0.8	0.533333333	0.933333333	2.933333333	0.857142857	1.214285714	2.142857143	1.571428571	1.071428571	2.933333333	3.103063479	0.398058252	Visual	2.142857143	2.589815304	0.1875	Head	2.933333333	3.615204975	0.199167245	Visual	1	0.777777778	30.53333333	38.78571429	23797
1150	THUNDER	THUNDER	3.705882353	0	0.058823529	0.352941176	0	0.529411765	0.142857143	0.571428571	3.285714286	0.380952381	0.285714286	3.705882353	3.710549946	0.797468354	Auditory	3.285714286	3.293971756	0.673469388	Head	3.705882353	4.428124593	0.397894737	Auditory	1	1	36.05882353	38.71428571	34702
1151	VEIL	VEIL	0.294117647	0	2.235294118	0.176470588	0	4	0.263157895	1.578947368	3.210526316	0.947368421	0.526315789	4	4.220902496	0.596491228	Visual	3.210526316	3.363247609	0.451612903	Head	4	4.838048716	0.302292934	Visual	0.944444444	0.95	41.58823529	35.15789474	38003
1152	BEGET	BEGET	0.846153846	0.076923077	0.769230769	1.461538462	0.076923077	1.615384615	0.642857143	0.5	0.928571429	0.642857143	1.071428571	1.615384615	2.032726622	0.317460317	Visual	1.071428571	1.39023017	0.150943396	Torso	1.615384615	2.229769866	0.178230426	Visual	0.684210526	0.7	36.46153846	38.42857143	2721
1153	CATTLE	CATTLE	3.411764706	0.764705882	2.764705882	0.058823529	2.823529412	4.764705882	0.904761905	1.523809524	2.380952381	0.857142857	0.666666667	4.764705882	5.768733252	0.322580645	Visual	2.380952381	2.654396781	0.270676692	Head	4.764705882	5.95029255	0.224929709	Visual	1	1	37.94117647	40.0952381	4875
1154	OLIVE	OLIVE	0.083333333	4.458333333	2.166666667	0.291666667	2.041666667	4.166666667	0.3	2.1	1.95	2.95	0.7	4.458333333	5.642682505	0.331230284	Gustatory	2.95	3.495729485	0.33125	Mouth	4.458333333	6.058506387	0.206286837	Gustatory	1	1	38.33333333	37.65	23565
1155	CAVE	CAVE	1.529411765	0.294117647	2.058823529	0.294117647	1.176470588	3.941176471	1.421052632	1	2.263157895	0.263157895	0.789473684	3.941176471	4.220932961	0.392405063	Visual	2.263157895	2.518348744	0.348623853	Head	3.941176471	4.500787893	0.244696189	Visual	1	1	38.23529412	37.42105263	4911
1156	OPEN	OPEN	1.705882353	0.058823529	1.823529412	0.411764706	0.294117647	3.411764706	1.2	3.15	2.1	2.3	0.65	3.411764706	3.704468903	0.435114504	Visual	3.15	3.795713079	0.265957447	Hand_arm	3.411764706	4.725517756	0.196011004	Visual	1	1	39.35294118	32.6	23630
1157	BECAUSE	BECAUSE	1.421052632	0.052631579	0.052631579	0.631578947	0.052631579	0.684210526	0.05	0.3	1.6	1.1	0.05	1.421052632	1.509910457	0.472727273	Auditory	1.6	1.760266187	0.5	Head	1.6	2.072086279	0.25856014	Head	0.95	1	37	40.95	2646
1158	STEP	STEP	1.3	0	2.45	1.6	0.05	3.05	4.619047619	0.904761905	0.952380952	0.238095238	0.952380952	3.05	3.668539562	0.360946746	Visual	4.619047619	4.657500701	0.571428571	Foot_leg	4.619047619	5.318056805	0.28660068	Foot_leg	1	1	37.8	37.80952381	32673
1159	FART	FART	3.833333333	0.222222222	0.444444444	2.888888889	4.388888889	0.166666667	0.789473684	0.105263158	2.578947368	0.473684211	3.473684211	4.388888889	5.48571647	0.353488372	Olfactory	3.473684211	3.907615028	0.453900709	Torso	4.388888889	6.079942052	0.221198852	Olfactory	1	1	35.77777778	40.10526316	12396
1160	THIEF	THIEF	1.888888889	0	0.444444444	0.166666667	0.111111111	3.555555556	1.842105263	2.789473684	2.631578947	1.105263158	1.368421053	3.555555556	3.727297681	0.576576577	Visual	2.789473684	3.686318164	0.172972973	Hand_arm	3.555555556	4.670428023	0.223570509	Visual	1	1	35.44444444	40.63157895	34568
1161	THREAD	THREAD	0.222222222	0.111111111	4.555555556	0	0.055555556	4.333333333	0	2.666666667	1.238095238	0.047619048	0.095238095	4.555555556	5.603279602	0.491017964	Haptic	2.666666667	2.752858119	0.658823529	Hand_arm	4.555555556	5.816545223	0.341870161	Haptic	1	1	33.55555556	34.80952381	34637
1162	INTENTION	INTENTION	2.294117647	0	0	1.352941176	0	1.588235294	0.8	1.1	2.9	1.7	0.9	2.294117647	2.647484802	0.438202247	Auditory	2.9	3.170629695	0.283783784	Head	2.9	3.694579019	0.229515829	Head	1	1	36	34.25	18294
1163	BRIBE (AMOUNT)	BRIBE	2.5625	0	0.25	0.5	0	2.9375	0.15	1.45	1.85	2.4	0.2	2.9375	3.484680064	0.47	Visual	2.4	2.852726436	0.371900826	Mouth	2.9375	4.031625919	0.238821138	Visual	1	1	35.375	35.5	3943
1165	MOUSTACHE	MOUSTACHE	0.2	0.15	3.05	0.3	0.35	4.15	0	0.888888889	2.833333333	1.722222222	0	4.15	4.640462975	0.487804878	Visual	2.833333333	3.056553087	0.520408163	Head	4.15	5.046017165	0.304153094	Visual	1	1	35.63157895	38.77777778	22127
1167	GRUEL	GRUEL	0.454545455	2.272727273	1.636363636	1.272727273	1.636363636	2	0.25	1.125	2.0625	2	0.4375	2.272727273	3.129790898	0.196078431	Gustatory	2.0625	2.635070913	0.308510638	Head	2.272727273	3.658185838	0.133533383	Gustatory	0.647058824	0.888888889	35.18181818	39	15126
1169	OX	OX	2.055555556	0.611111111	1.388888889	0.277777778	1.222222222	3.277777778	0.095238095	0.619047619	1.238095238	0	0.333333333	3.277777778	3.650718923	0.339622642	Visual	1.238095238	1.295245647	0.541666667	Head	3.277777778	3.704276712	0.294789436	Visual	0.947368421	1	38.11111111	36.33333333	24229
