ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	GLOSS_IN_SOURCE	LINKED_CONCEPTS	TARGET_CONCEPTS	SHIFTS	DOMAIN	ALIAS	DEFINITION
Zalizniak-2024-4583-3558	3558	1955	GRIEVE	to grieve (intr.)	to grieve (intr.)	"[{""ID"": ""Zalizniak-2024-4583-4163"", ""NAME"": ""to turn sour"", ""Polysemy"": 4, ""PolysemyByFamily"": 4, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3222"", ""NAME"": ""to burn (intr.)"", ""Polysemy"": 4, ""PolysemyByFamily"": 3, ""Derivation"": 2, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-4131"", ""NAME"": ""to think"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Mental acts and states		
Zalizniak-2024-4583-3560	3560	1033	GRIND	to grind (with the pestle)	to grind (with the pestle)	"[{""ID"": ""Zalizniak-2024-4583-1690"", ""NAME"": ""little, small"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-3407"", ""NAME"": ""to eat"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4062"", ""NAME"": ""to sting"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-3352"", ""NAME"": ""to destroy, annihilate"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3790"", ""NAME"": ""to oppress"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3675"", ""NAME"": ""to learn, study"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		N/a		
Zalizniak-2024-4583-3561	3561	3461	GROW PLANTS	to grow (plants)	to grow (plants)	"[{""ID"": ""Zalizniak-2024-4583-3097"", ""NAME"": ""to be born"", ""Polysemy"": 4, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3982"", ""NAME"": ""to shine"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3928"", ""NAME"": ""to rise (of Moon, Sun)"", ""Polysemy"": 3, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-2099"", ""NAME"": ""plant (biol.)"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 43, ""DerivationByFamily"": 6}]"		Other physical		
Zalizniak-2024-4583-3563	3563	2216	BECOME NUMB	to grow numb	to grow numb	"[{""ID"": ""Zalizniak-2024-4583-3442"", ""NAME"": ""to fall asleep"", ""Polysemy"": 5, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-91"", ""NAME"": ""ant"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-2136"", ""NAME"": ""passionate, zealous"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-848"", ""NAME"": ""drunk"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3477"", ""NAME"": ""to flow"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-2877"", ""NAME"": ""stupid"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}]"		Physical processes		
Zalizniak-2024-4583-3565	3565	552	GROW UP	to grow up	to grow up	"[{""ID"": ""Zalizniak-2024-4583-3551"", ""NAME"": ""to go up"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Physical processes		
Zalizniak-2024-4583-3566	3566	3679	GROWL	to growl	to growl	"[{""ID"": ""Zalizniak-2024-4583-1179"", ""NAME"": ""furious"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		N/a		
Zalizniak-2024-4583-3569	3569	1940	GUARD	to guard	to guard	"[{""ID"": ""Zalizniak-2024-4583-3959"", ""NAME"": ""to see/to look at"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Interpersonal relations		
Zalizniak-2024-4583-3570	3570	1932	GUESS	to guess	to guess	"[{""ID"": ""Zalizniak-2024-4583-3883"", ""NAME"": ""to recall, recollect"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3465"", ""NAME"": ""to find"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-4169"", ""NAME"": ""to understand"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Mental acts and states		
Zalizniak-2024-4583-3571	3571	2884	HANG	to hang	to hang	"[{""ID"": ""Zalizniak-2024-4583-3345"", ""NAME"": ""to depend"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-2934"", ""NAME"": ""sword"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-3345"", ""NAME"": ""to depend"", ""Polysemy"": 4, ""PolysemyByFamily"": 3, ""Derivation"": 7, ""DerivationByFamily"": 1}]"		Space		
Zalizniak-2024-4583-3572	3572	357	HANG UP	to hang (tr.)	to hang (tr.)	[]	[]		N/a		to suspend, fasten to an elevated point
Zalizniak-2024-4583-3573	3573	248	HAPPEN	to happen	to happen	"[{""ID"": ""Zalizniak-2024-4583-3443"", ""NAME"": ""to fall down"", ""Polysemy"": 6, ""PolysemyByFamily"": 5, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4054"", ""NAME"": ""to stand up"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3097"", ""NAME"": ""to be born"", ""Polysemy"": 9, ""PolysemyByFamily"": 4, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3277"", ""NAME"": ""to come"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3747"", ""NAME"": ""to meet"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3799"", ""NAME"": ""to pass by"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Existence		
Zalizniak-2024-4583-3576	3576	1116	DAMAGE	to harm, to damage	to harm, to damage	"[{""ID"": ""Zalizniak-2024-4583-4058"", ""NAME"": ""to steal"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		N/a		
Zalizniak-2024-4583-3577	3577	2217	YOKE (VERB)	to harness	to harness	"[{""ID"": ""Zalizniak-2024-4583-3443"", ""NAME"": ""to fall down"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3169"", ""NAME"": ""to begin"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-4268"", ""NAME"": ""trap, snare (n.)"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-4310"", ""NAME"": ""two"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}]"		Physical effect		
Zalizniak-2024-4583-3578	3578	3116	HATCH (OUT)	to hatch eggs	to hatch eggs	[]	[]		N/a		
Zalizniak-2024-4583-3579	3579	2075	BROOD (VERB)	to hatch out, brood	to hatch out, brood	"[{""ID"": ""Zalizniak-2024-4583-3192"", ""NAME"": ""to blossom"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Physical effect		
Zalizniak-2024-4583-3580	3580	1607	HATE	to hate, to dislike	to hate, to dislike	[]	"[{""ID"": ""Zalizniak-2024-4583-4004"", ""NAME"": ""to slander"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-922"", ""NAME"": ""enemy"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 2, ""DerivationByFamily"": 1}]"		Emotions		
Zalizniak-2024-4583-3587	3587	3239	AMUSE ONESELF (HAVE FUN)	to have fun	to have fun	[]	[]		N/a		
Zalizniak-2024-4583-3592	3592	1587	SMELL (STINK)	to have smell	to have smell	"[{""ID"": ""Zalizniak-2024-4583-3807"", ""NAME"": ""to perceive smell"", ""Polysemy"": 4, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3450"", ""NAME"": ""to feel"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-183"", ""NAME"": ""bad-smelling, stinking"", ""Polysemy"": 6, ""PolysemyByFamily"": 5, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3069"", ""NAME"": ""to appear, emerge"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-183"", ""NAME"": ""bad-smelling, stinking"", ""Polysemy"": 5, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Perception		to have a particular smell, whether good or bad
Zalizniak-2024-4583-3594	3594	773	HAVE	to have, possess	to have, possess	"[{""ID"": ""Zalizniak-2024-4583-3148"", ""NAME"": ""to be, exist"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 2, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-3239"", ""NAME"": ""to carry"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-3148"", ""NAME"": ""to be, exist"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Possession		
Zalizniak-2024-4583-3596	3596	1408	HEAR	to hear	to hear	"[{""ID"": ""Zalizniak-2024-4583-2453"", ""NAME"": ""rumour"", ""Polysemy"": 3, ""PolysemyByFamily"": 1, ""Derivation"": 1, ""DerivationByFamily"": 1}]"	"[{""ID"": ""Zalizniak-2024-4583-2453"", ""NAME"": ""rumour"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-2278"", ""NAME"": ""pregnant"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4512"", ""NAME"": ""witness"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Perception		
Zalizniak-2024-4583-3598	3598	1341	HEAT UP	to heat up	to heat up	"[{""ID"": ""Zalizniak-2024-4583-4072"", ""NAME"": ""to strike, hit"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-3332"", ""NAME"": ""to deceive"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-4072"", ""NAME"": ""to strike, hit"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3332"", ""NAME"": ""to deceive"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Physical effect		
Zalizniak-2024-4583-3599	3599	1897	HELP	to help, aid	to help, aid	"[{""ID"": ""Zalizniak-2024-4583-3066"", ""NAME"": ""to answer"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3057"", ""NAME"": ""to add"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4106"", ""NAME"": ""to take"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-3057"", ""NAME"": ""to add"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3301"", ""NAME"": ""to correct"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3321"", ""NAME"": ""to cure, treat (medically)"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Abstract relations		
Zalizniak-2024-4583-3601	3601	553	HEW	to hew	to hew	"[{""ID"": ""Zalizniak-2024-4583-3185"", ""NAME"": ""to bite"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-4072"", ""NAME"": ""to strike, hit"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Physical effect		
Zalizniak-2024-4583-3603	3603	554	HINDER	to hinder	to hinder	"[{""ID"": ""Zalizniak-2024-4583-3840"", ""NAME"": ""to press"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3322"", ""NAME"": ""to cut"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3758"", ""NAME"": ""to mix, stir"", ""Polysemy"": 5, ""PolysemyByFamily"": 4, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Interpersonal relations		
Zalizniak-2024-4583-3605	3605	3685	HISS	to hiss	to hiss	"[{""ID"": ""Zalizniak-2024-4583-3194"", ""NAME"": ""to blow (about wind)"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		N/a		
Zalizniak-2024-4583-3607	3607	3307	HIT (A TARGET)	to hit the target	to hit the target	"[{""ID"": ""Zalizniak-2024-4583-4145"", ""NAME"": ""to touch"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3747"", ""NAME"": ""to meet"", ""Polysemy"": 5, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-3465"", ""NAME"": ""to find"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3570"", ""NAME"": ""to guess"", ""Polysemy"": 6, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Physical effect		
Zalizniak-2024-4583-3609	3609	1448	HOLD	to hold (in hands)	to hold (in hands)	"[{""ID"": ""Zalizniak-2024-4583-3669"", ""NAME"": ""to last"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3274"", ""NAME"": ""to coagulate, curdle"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3846"", ""NAME"": ""to promise"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3293"", ""NAME"": ""to contain"", ""Polysemy"": 3, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3221"", ""NAME"": ""to build"", ""Polysemy"": 3, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-3274"", ""NAME"": ""to coagulate, curdle"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3293"", ""NAME"": ""to contain"", ""Polysemy"": 4, ""PolysemyByFamily"": 2, ""Derivation"": 2, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-3341"", ""NAME"": ""to defend"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Location		
Zalizniak-2024-4583-3610	3610	3212	HOPE (SOMETHING)	to hope	to hope	"[{""ID"": ""Zalizniak-2024-4583-3076"", ""NAME"": ""to ask (for)"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3636"", ""NAME"": ""to intend"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4185"", ""NAME"": ""to wait"", ""Polysemy"": 4, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Mental acts and states		
Zalizniak-2024-4583-3612	3612	928	EMBRACE	to hug, embrace	to hug, embrace	"[{""ID"": ""Zalizniak-2024-4583-3284"", ""NAME"": ""to conceal, make secret"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3659"", ""NAME"": ""to kiss"", ""Polysemy"": 5, ""PolysemyByFamily"": 4, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3300"", ""NAME"": ""to copulate"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-3578"", ""NAME"": ""to hatch eggs"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3659"", ""NAME"": ""to kiss"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Physical effect		
Zalizniak-2024-4583-3614	3614	1435	HUNT	to hunt	to hunt	"[{""ID"": ""Zalizniak-2024-4583-3474"", ""NAME"": ""to flirt"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1128"", ""NAME"": ""forest"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3245"", ""NAME"": ""to catch"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3658"", ""NAME"": ""to kill"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 1, ""DerivationByFamily"": 1}, {""ID"": ""Zalizniak-2024-4583-4191"", ""NAME"": ""to want"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 2, ""DerivationByFamily"": 1}]"	[]		Physical effect		
Zalizniak-2024-4583-3617	3617	41	IGNORE	to ignore	to ignore	"[{""ID"": ""Zalizniak-2024-4583-3263"", ""NAME"": ""to chew"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3993"", ""NAME"": ""to shut, close"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Interpersonal relations		
Zalizniak-2024-4583-3618	3618	117	IMITATE	to imitate	to imitate	"[{""ID"": ""Zalizniak-2024-4583-3282"", ""NAME"": ""to compare"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3746"", ""NAME"": ""to measure"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1881"", ""NAME"": ""monkey"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 2, ""DerivationByFamily"": 2}, {""ID"": ""Zalizniak-2024-4583-3959"", ""NAME"": ""to see/to look at"", ""Polysemy"": 2, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4031"", ""NAME"": ""to speak"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Interpersonal relations		
Zalizniak-2024-4583-3621	3621	2872	IMPROVE (SOMETHING)	to improve	to improve	"[{""ID"": ""Zalizniak-2024-4583-3875"", ""NAME"": ""to raise, lift (tr.)"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Abstract relations		
Zalizniak-2024-4583-3627	3627	61	INDUCE	to induce	to induce	"[{""ID"": ""Zalizniak-2024-4583-3861"", ""NAME"": ""to push"", ""Polysemy"": 2, ""PolysemyByFamily"": 2, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4062"", ""NAME"": ""to sting"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Interpersonal relations		
Zalizniak-2024-4583-3630	3630	555	INFRINGE	to infringe	to infringe	"[{""ID"": ""Zalizniak-2024-4583-3208"", ""NAME"": ""to break (tr.)"", ""Polysemy"": 7, ""PolysemyByFamily"": 3, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		Interpersonal relations		
Zalizniak-2024-4583-3631	3631	363	DWELL (LIVE, RESIDE)	to inhabit, live	to inhabit, live	"[{""ID"": ""Zalizniak-2024-4583-3383"", ""NAME"": ""to do, act"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3097"", ""NAME"": ""to be born"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3998"", ""NAME"": ""to sit"", ""Polysemy"": 7, ""PolysemyByFamily"": 4, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3686"", ""NAME"": ""to lie (posture)"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-1187"", ""NAME"": ""going, walking"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-3137"", ""NAME"": ""to be situated"", ""Polysemy"": 3, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-56"", ""NAME"": ""alive"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	"[{""ID"": ""Zalizniak-2024-4583-2235"", ""NAME"": ""ploughing"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"		Location		
Zalizniak-2024-4583-3633	3633	3071	INSERT	to insert	to insert	[]	"[{""ID"": ""Zalizniak-2024-4583-3747"", ""NAME"": ""to meet"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}, {""ID"": ""Zalizniak-2024-4583-4369"", ""NAME"": ""vagina"", ""Polysemy"": 0, ""PolysemyByFamily"": 0, ""Derivation"": 1, ""DerivationByFamily"": 1}]"		Physical effect		
Zalizniak-2024-4583-3635	3635	3204	INSULT	to insult	to insult	"[{""ID"": ""Zalizniak-2024-4583-4095"", ""NAME"": ""to swear (an oath)"", ""Polysemy"": 1, ""PolysemyByFamily"": 1, ""Derivation"": 0, ""DerivationByFamily"": 0}]"	[]		N/a		
