CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_FREQUENCY	ENGLISH_FREQUENCY_CBEEBIES	ENGLISH_FREQUENCY_CBBC	ENGLISH_FREQUENCY_BNC	ENGLISH_FREQUENCY_LOG	ENGLISH_FREQUENCY_LOG_CBEEBIES	ENGLISH_FREQUENCY_LOG_CBBC	ENGLISH_FREQUENCY_LOG_BNC	ENGLISH_CD	ENGLISH_CD_CBEEBIES	ENGLISH_CD_CBBC	ENGLISH_POS	ENGLISH_WORD_HOMOPHONIC	ENGLISH_WORD_DOUBLE	ENGLISH_FREQUENCY_DOUBLE	LINE_IN_SOURCE
367	RIDE	ride	12049	1609	987	3360	4.776722773105478	5.437818005088076	4.858956661285517	4.524086437536717	6322	625	625	noun				3272
3670	PLUNDER	plunder	195	0	43	128	2.9879917975510666	2.2309921290562262	3.507652393184076	3.1082076353664885	165	0	39	verb				20040
3673	MOURNING	mourning	707	0	13	468	3.5457689838843596	2.2309921290562262	3.010327752376127	3.6687907677823226	498	0	12	verb	morning, mourning			11274
3674	ANTELOPE	antelope	317	6	77	101	3.198162846179023	3.0760901690704827	3.756294319388369	3.0062180968291567	211	6	52	noun				16246
3675	ZEBRA	zebra	991	250	220	224	3.692247398348769	4.630665850537264	4.208591990383	3.3498004431786015	447	93	87	noun				9629
3676	SHREW	shrew	296	11.999999999999998	45	86	3.168492175511803	3.3449354813630627	3.526957548379463	2.937137177685858	137	3	9	noun				16757
3677	MONGOOSE	mongoose	174	6	12	25	2.9387737748808846	3.0760901690704827	2.9781430690047257	2.412591273038057	58	3	10	noun				20991
3678	ELEPHANT TRUNK	trunk	1713	357	232	816	3.9297465437817696	4.7848751557001	4.231555637723908	3.9098399815996547	966	190	112	noun				7498
3679	GROWL	growl	252	41	53	143	3.098856247370408	3.8542414194541266	3.5965934765208574	3.155980417162489	205	23	40	noun				18007
3680	RUMINATE	ruminate	15	0	0	11	1.8998557088505152	2.2309921290562262	1.8641997166978888	2.076799171114864	15	0	0	verb				44772
3681	PARTRIDGE	partridge	906	0	15	184	3.653343013254686	2.2309921290562262	3.0683196993538138	3.264789653470253	465	0	7	name				10044
3683	CACKLE	cackle	37	0	9	63	2.275519322811401	2.2309921290562262	2.8641997166978888	2.8037978990511263	30	0	6	noun				35597
3684	PECK	peck	686	187	44	409	3.5326924632541408	4.505149978319906	3.5174122304732327	3.6104017817869747	336	37	31	name	pec, peck			11427
3685	HISS	hiss	241	57	52	281	3.0795510921750218	3.9944201226191636	3.588475586298678	3.4478670333866	167	21	39	noun				18345
3687	DESERT	desert	4065	142	422	2170	4.3049031004966105	4.386328166521288	4.490540084072931	4.334277748521659	2070	72	218	noun				5007
3688	MARSH	marsh	1193	14	21	1030	3.772740052987941	3.407083388111907	3.206622397520095	4.010876590350756	545	8	16	name				8866
3689	BUBBLE	bubble	2924	418	296	552	4.161861596612789	4.853206152022521	4.336956166015101	3.7403430563719375	1698	102	128	noun				5861
369	OWE	owe	3767	21	246	1264	4.27184662031543	3.5734148098784324	4.256896669957555	4.099708450579076	2767	18	202	verb	au, aux, eau, o, oh, owe			5200
3695	MOVEMENT	movement	10384	21	434	13504	4.7121422270657085	3.5734148098784324	4.502688973652527	5.128112513590709	6053	14	299	noun				3460
3697	DIP	dip	3362	218.99999999999997	233	725	4.222462593509226	4.573414809878432	4.233415574108031	3.858554545767333	2378	128	171	noun				5488
3698	SINGE	singe	37	1	2	15	2.275519322811401	2.5320221247202075	2.3413209714175514	2.201737907723164	25	1	2	verb				35746
370	BARTER	barter	142	0	6	169	2.851071763659652	2.2309921290562262	2.7092977567121457	3.2280668464455133	119	0	4	verb				22724
3700	LENGTHEN	lengthen	70	0	5	114	2.5469940749136657	2.2309921290562262	2.6423509670815326	3.058315765420851	68	0	5	verb				29341
3701	HOLLOW	hollow	1033	62	65	1102	3.710256264952514	4.030332678509808	3.6837436522397575	4.04019343750743	798	38	55	adjective				9432
3702	SLIPPERY	slippery	1389	145	273	475	3.8387505264486856	4.395344984840663	4.301950279518277	3.6752248777877323	1041	96	183	adjective				8253
3703	STICKY	sticky	3767	1103	562	842	4.27184662031543	5.2739612024494065	4.614708111549235	3.9234454996919816	2248	438	353	adjective				5201
3704	ODOR (SMELL)	smell	13928	1369	2367	3755	4.839655664580427	5.367712696212633	5.23858141474877	4.572343508661312	6980	580	1136	noun				3111
3705	SCATTER	scatter	483	50	66	316	3.380581087839003	3.9385623051541625	3.690274519398715	3.498677187284991	376	21	57	verb				13387
3707	BEIGE	beige	254	0	18	237	3.1022759066285457	2.2309921290562262	3.1429533176507176	3.374194882123751	203	0	11	adjective				17930
3708	FEELING SORE	sore	2292	192	252	899	4.056139780924529	4.516549438064	4.267320237873706	3.951860434506564	1693	92	183	adjective	soar, sore			6559
3709	BRILLIANT	brilliant	43705	3605	5198	3498	5.336276787604879	5.788017851442609	5.580119534131468	4.541561867550145	17545	1604	2168	adjective				2363
3710	CLEAR (TO SEE)	clear	46890	712	1841	25538	5.36682522081979	5.084081658908092	5.129489342558719	5.404821813179273	20230	492	1289	adjective				2341
3712	RAINCOAT	raincoat	119	19	7	255	2.7749169722422153	3.532022124720207	2.7672897036898325	3.405857890379089	100	12	6	noun		rain coat	6	24258
3713	PHARYNX	pharynx	8	0	0	27	1.6499782356339152	2.2309921290562262	1.8641997166978888	2.444775956409458	8	0	0	noun				50933
3714	LARYNX	larynx	74	0	4	93	2.5707969895862903	2.2309921290562262	2.5631697210339075	2.970745778666938	65	0	4	noun				28807
3716	OVARY	ovary	64	0	0	55	2.508649082837446	2.2309921290562262	1.8641997166978888	2.7458059520734395	40	0	0	adjective				30226
3717	BADGER	badger	1892	149	270	353	3.972886340158387	4.407083388111907	4.297169007572295	3.5466211870930273	635	44	93	noun				7154
3719	MARMOT	groundhog	107	0	2	3	2.72915948168154	2.2309921290562262	2.3413209714175514	1.5996779163952017	81	0	2	name		ground hog	3	25204
372	POINTED	pointed	2792	57	87	6298	4.141806661895595	3.9944201226191636	3.8086823888480574	4.7968895334171116	2436	51	77	verb				5984
3720	BUDGERIGAR	budgerigar	37	1	3	28	2.275519322811401	2.5320221247202075	2.4662597080258513	2.4600159229661953	30	1	3	noun				35594
3721	FINCH	finch	596	31	30	297	3.4717100573239597	3.736142107376132	3.3555614105321614	3.4718341891434945	201	13	4	name				12185
3722	FLAMINGO	flamingo	326	138	52	80	3.2102834788548766	4.374006929310321	3.588475586298678	2.906102943945889	157	39	28	noun				16052
3723	NIGHTINGALE	nightingale	511	19	13	204	3.405005687170421	3.532022124720207	3.010327752376127	3.3093717861229934	285	5	8	name				13073
3724	STORK	stork	147	7	23	91	2.8659974415895477	3.1340821160481696	3.2444109584094947	2.9614057524127944	85	5	12	noun				22441
3725	AVOCADO	avocado	360	8	41	97	3.2532429281002484	3.185234638495551	3.4874490070957895	2.9888440007597343	185	4	21	noun				15298
3726	BROCCOLI	broccoli	1026	72	152	134	3.7073061697918686	4.094314989176682	4.048891147515487	3.1279516935622453	407	37	78	noun				9457
3727	CELERY	celery	918	198	45	196	3.6590512375807016	4.529845205465933	3.526957548379463	3.292084151228832	378	15	21	noun				9974
3728	COURGETTE	courgette	445	84	17	54	3.345070584906732	4.160411054770519	3.1194722218011948	2.737980614561483	179	16	11	noun				13897
3729	LETTUCE	lettuce	1311	268	108	398	3.813669561234232	4.660744409058634	3.9016262146385126	3.5985908207539876	679	135	67	noun				8473
3730	APRICOT	apricot	395	13	19	326	3.293430912120103	3.377120164734464	3.16522971236187	3.512165677727525	197	4	17	noun				14667
3731	LYCHEE	lychee	47	1	4	6	2.3769769635701774	2.5320221247202075	2.5631697210339075	1.8427159650814962	30	1	3	noun				77888
3732	POMEGRANATE	pomegranate	351	7	34	29	3.2422783896727214	3.1340821160481696	3.4082677610481644	2.474739179786902	161	5	15	noun				15490
3733	FERRY	ferryboat	223	213.99999999999997	0	4	3.045983744528753	4.563430588971832	1.8641997166978888	1.696587929403258	122	116	0	noun		ferry boat	121	18898
3734	CHIMPANZEE	chimp	525	5	216	65	3.4167214703483295	3.0091433794398696	4.200659450546418	2.817161860609108	180	3	57	noun				12905
3736	INSTEP	instep	21	0	1	50	2.0381584070167964	2.2309921290562262	2.16522971236187	2.7051881011651755	19	0	1	noun				41279
3737	BAREFOOT	barefooted	16	0	0	15	1.9261846475728643	2.2309921290562262	1.8641997166978888	2.201737907723164	14	0	0	verb		bare footed	4	43668
3739	MARTEN	marten	134	6	0	73	2.8260694946895963	3.0760901690704827	1.8641997166978888	2.8668496447982155	48	1	0	noun	marten, martin			23240
3740	WHIRLWIND	whirlwind	326	10	12	161	3.2102834788548766	3.272384814214451	2.9781430690047257	3.20713293960987	303	10	12	adjective		whirl wind	4	16043
3743	BRASS	brass	3352	42	45	1531	4.22116927962341	3.864460584635813	3.526957548379463	4.182876690363824	1724	18	29	noun	bras, brass			5498
3744	INTERPRETER	interpreter	231	0	0	425	3.06122371108549	2.2309921290562262	1.8641997166978888	3.627027524169958	179	0	0	noun				18687
3745	CRANE (DEVICE)	crane	1103	63	60	642	3.7387047995877705	4.037172103040113	3.649529551708656	3.8058288979914616	571	26	30	noun				9162
3746	VASE	vase	3723	74	106	497	4.266745398503895	4.106053392447926	3.8935834943830985	3.694847267826957	1087	28	53	noun				5228
3747	SHAPE	form	24266	50.99999999999999	735	34509	5.080751816330536	3.9469954726910252	4.731077531035387	5.535562884358726	13288	42	569	noun				2667
3748	DROP (OF A LIQUID)	drip	792	90	40	295	3.5950089135121943	4.19003352137732	3.476983573417624	3.468909636126178	496	33	31	noun				10703
375	SNIFF	sniff	1504	285	287	315	3.8732722261244525	4.687358162185269	4.323592204457119	3.497305007685643	1059	92	199	verb				7965
3750	KHAKI	khaki	92	0	3	185	2.6642186747485255	2.2309921290562262	2.4662597080258513	3.2671308692851557	71	0	3	noun	cocky, khaki			26705
3752	LILAC	lilac	209	6	13	189	3.0179550209285098	3.0760901690704827	3.010327752376127	3.276371526020068	162	6	13	noun				19434
3753	MAGENTA	magenta	123	2	11	76	2.7891574113568254	2.7081133837758884	2.9433809627455134	2.884108650239721	68	1	7	name				23983
3754	TRANSPARENT	transparent	1294	0	45	735	3.808005494611861	2.2309921290562262	3.526957548379463	3.864495739404738	1006	0	29	adjective				8520
3755	MOUNTAINOUS	mountainous	233	1	15	224	3.064951583604733	2.5320221247202075	3.0683196993538138	3.3498004431786015	216	1	14	adjective				18623
3756	FLORAL	floral	787	4	13	439	3.5922619436841456	2.929962133392245	3.010327752376127	3.6410706015534267	594	3	12	adjective				10733
3757	MUGGY	muggy	102	0	1	29	2.7085729508997627	2.2309921290562262	2.16522971236187	2.474739179786902	92	0	1	adjective				25709
3758	WINDY	windy	2919	297	139	443	4.161118577643009	4.705208393132481	4.010327752376127	3.645000895181859	1936	163	94	adjective				5863
3759	FOGGY	foggy	305	8	13	147	3.1814571526761704	3.185234638495551	3.010327752376127	3.1678796404621967	235	6	12	adjective				16529
376	FRAGRANT	fragrant	445	3	25	278	3.345070584906732	2.8330521203841883	3.279173064668707	3.4432221283408366	359	3	22	adjective				13900
3760	THUNDERY	thunderbolt	88	7	6	65	2.645125732839503	3.1340821160481696	2.7092977567121457	2.817161860609108	69	1	6	noun		thunder bolt	7	27093
3761	EMOTIONAL	emotional	6652	0	206	3597	4.518753249640639	2.2309921290562262	4.180170062154806	4.553679084076772	4389	0	166	adjective				4080
3762	SAFE	safe	25378	1419	2646	6973	5.100210231934444	5.3832804734392825	5.286953657999237	4.841099868107197	13835	758	1414	adjective				2629
3769	GRAPEVINE	vine	796	107	17	408	3.597194047590703	4.264415884543176	3.1194722218011948	3.609341233074581	562	87	11	noun				10674
377	LOUD	loud	6132	1010	760	2479	4.483408690882083	5.235743284647228	4.7455843734684615	4.392069605893456	4099	548	530	adjective				4229
3777	CATFISH	catfish	188	8	24	231	2.9721975303678345	3.185234638495551	3.2621397253699262	3.363105909958139	80	7	10	noun		cat fish	17	20348
378	PINCH	pinch	2053	194.99999999999997	149	559	4.00833616545585	4.523248200412702	4.04029097575357	3.7458059520734395	1478	70	110	noun				6919
3780	PET	pet	5780	423	2103	1426	4.457738695569706	4.858357985648959	5.1872454521795905	4.152041898181887	2534	154	557	noun				4321
379	BLUNT	blunt	970	7	36	598	3.6829549561025954	3.1340821160481696	3.4324014407648837	3.7750447474565507	762	7	30	adjective				9727
3796	ALBATROSS	albatross	290	5	49	73	3.1596287151804976	3.0091433794398696	3.5631697210339075	2.8668496447982155	138	3	13	noun				16898
3797	OSTRICH	ostrich	666	147	117	137	3.5198615601111394	4.401253844451183	3.9360817240040142	3.1374970114684757	304	32	53	noun				11560
3798	STINGER	stinger	115	0	32	9	2.760193715421509	2.2309921290562262	3.3827136565757763	1.9976179250672392	52	0	18	noun				24635
3799	FISHBONE	fishbone	6	0	1	16	1.5408337662088472	2.2309921290562262	2.16522971236187	2.2280668464455133	5	0	1	noun		fish bone	13	52738
380	WRINKLED	creased	68	1	13	202	2.534584816931846	2.5320221247202075	3.010327752376127	3.3051139629804522	58	1	8	adjective				29581
3800	IVORY	ivory	2304	2	40	899	4.058406655920257	2.7081133837758884	3.476983573417624	3.951860434506564	932	1	19	noun				6543
3801	DATE (FRUIT)	date	17471	22	966	16255	4.938078347219234	3.592719965073819	4.84962619078089	5.208631615671065	9712	19	464	noun				2902
3802	FERN	fern	936	6	238	214	3.667475317082369	3.0760901690704827	4.242597617646027	3.3300563849828446	305	3	42	name				9895
3803	RASPBERRY	raspberry	1313	68	172	171	3.814331091418352	4.0698412197934815	4.102245819826685	3.2331463719747884	606	39	109	noun		rasp berry	2	8462
3804	GRAPEFRUIT OR POMELO	pomelo	30	0	0	3	2.187097420028863	2.2309921290562262	1.8641997166978888	1.5996779163952017	11	0	0	noun				82433
3807	EYEBALL	eyeball	337	11.999999999999998	68	82	3.224652426472245	3.3449354813630627	3.7030488074351444	2.916696017443313	211	5	40	noun		eye ball	8	15781
3809	SCREAM (PRODUCE A CRY)	scream	2240	36	389	1047	4.046177582729651	3.799193853123221	4.455264323724388	4.017979207714947	1616	30	298	verb				6625
3812	COWARDLY	cowardly	229	0	13	146	3.0574635622121833	2.2309921290562262	3.010327752376127	3.1649352598154152	202	0	11	adjective				18744
3813	DISOBEDIENT	disobedient	43	0	4	75	2.3391884026807777	2.2309921290562262	2.5631697210339075	2.8784315173480306	36	0	4	adjective				34168
3814	HANDSOME	handsome	3112	117.00000000000001	284	1683	4.188914846877106	4.302874136362352	4.319044576706399	4.2239600122308705	2362	82	215	adjective	handsome, hansom	hand some	61	5698
3815	ALMOND	almond	521	0	31	330	3.4134062291968523	2.2309921290562262	3.3693496950177946	3.517445918842958	291	0	19	adjective				12954
382	GOVERN	govern	748	1	3	584	3.570217543894057	2.5320221247202075	2.4662597080258513	3.7647737911494197	568	1	3	verb				10986
3821	BROOK	brook	567	3	16	674	3.450084061905609	2.8330521203841883	3.094648638076163	3.826921697898264	293	1	8	name				12463
3823	FEMALE COUSIN	cousin	3649	166	508	1809	4.258028590651065	4.453708600203809	4.570917499034648	4.255296499936424	1982	69	262	noun	cousin, cozen			5272
3824	HINNY	mule	362	11.999999999999998	21	188	3.255642351230703	3.3449354813630627	3.206622397520095	3.2740797292404835	223	8	18	noun				15270
3825	MALE CAT	cat	13608	1696.0000000000002	2266	3952	4.829561940270985	5.460673971373902	5.219651236824406	4.59454473941021	5486	560	842	noun				3132
3826	ROE DEER	deer	3658	112	419	930	4.259098135681198	4.284070572539646	4.4874490070957895	3.966567606048582	1202	24	135	noun	dear, deer, dir			5262
3827	PREGNANT (OF ANIMALS)	pregnant	5463	0	151	2215	4.433246416868067	2.2309921290562262	4.046043304642661	4.343187681123632	2625	0	77	adjective				4426
3829	DINNER (MAIN MEAL)	dinner	11872	432	1373	6296	4.770296193997486	4.867480025409591	5.002186449421421	4.796751618369302	6576	228	773	noun				3288
3830	WALL	wall	22361	533	1407	12034	5.045246369332073	4.958533386084783	5.012802371503982	5.078064019678289	9724	234	670	noun				2717
3831	RENT (SOMETHING)	hire	2186	21	98	1708	4.035584509232227	3.5734148098784324	3.859834911295439	4.230359987787976	1631	20	72	verb	higher, hire			6706
3833	PUT (IN A STANDING POSITION)	put	195594	7488.999999999999	12825	59635	5.987093474907093	6.105473946755692	5.972290952279109	5.7731264311395165	37042	2389	3650	verb				2076
3837	ASTRINGENT	astringent	24	0	0	44	2.093675734866628	2.2309921290562262	1.8641997166978888	2.6508304388425827	19	0	0	adjective				39834
384	FREEMAN	freeman	618	1	4	494	3.4874263752147083	2.5320221247202075	2.5631697210339075	3.692223124000808	315	1	3	name		free man	265	11951
3840	CRANBERRY	cranberry	414	5	13	78	3.313783822906683	3.0091433794398696	3.010327752376127	2.8952450163576806	208	3	10	noun				14367
3841	WINDMILL	windmill	644	166	24	194	3.5052954408298582	4.453708600203809	3.2621397253699262	3.287652536429757	283	47	16	noun		wind mill	2	11738
3842	ONE THIRD	one-third	328	NA	NA	790	3.2129316241445647	NA	NA	3.8957512188197754	294	NA	NA	noun		one third	597	159506
3843	BUT	but	1162474	25189	77282	456072	6.761119347989876	6.632220296554339	6.752283689035934	6.656652287380314	43562	4281	4653	conjunction	but, butt			1972
3844	CONTEMPT	contempt	558	0	3	1264	3.443147534081014	2.2309921290562262	2.4662597080258513	4.099708450579076	432	0	2	noun				12556
3845	DISAPPOINTMENT	disappointment	2880	16	99	1536	4.155278984475004	3.4614410504345	3.8641997166978888	4.1842917925669845	2280	16	82	noun				5904
3846	EXCITEMENT	excitement	4336	76	257	2639	4.332925148343352	4.117482854228708	4.275819422661119	4.4192218519370705	3537	61	229	noun				4886
3847	INTEREST (FEELING)	interest	22533	30.000000000000004	345	27611	5.048574016175664	3.722353822890499	4.403275815490666	5.438715789783508	11229	27	282	noun				2706
3848	SURPRISE (FEELING)	surprise	17997	1671	1760	5337	4.9509599736744345	5.454228402159224	5.109959072665166	4.724996494518728	11134	716	1068	noun				2875
3849	TRIUMPH	triumph	2065	10	112	1854	4.010866043378192	3.272384814214451	3.9172781601813087	4.265961839018304	1692	10	98	noun				6902
385	RESPECT (SOMEBODY)	respect	11918	14	521	5853	4.771975545969616	3.407083388111907	4.581870219700151	4.7650706431650125	7482	11	392	noun				3281
3854	SADNESS	sadness	1061	7	78	781	3.7218602429400405	3.1340821160481696	3.76182680798833	3.890824678127087	842	5	39	noun				9328
3857	EGGSHELL	eggshell	96	16	7	57	2.682507460460835	3.4614410504345	2.7672897036898325	2.7610459186301766	73	8	7	noun		egg shell	24	26248
3858	CONFUSED	confused	4489	66	470	2506	4.347982067197914	4.057066931757053	4.537220623826785	4.396772259025456	3571	56	366	verb				4803
3859	MIDWIFE	midwife	789	1	0	348	3.5933628174850316	2.5320221247202075	1.8641997166978888	3.5404433520264194	319	1	0	noun		mid wife	3	10719
3860	POSSESSIONS	belongings	532	3	30	361	3.4224629352211626	2.8330521203841883	3.3555614105321614	3.556326495600405	469	3	28	noun				12836
3861	FAIL	fail	6148	28	1282	3374	4.484540219239239	3.6933901269551823	4.9724263730728175	4.525891702234283	4262	20	511	verb				4220
3866	ABORTION	abortion	1175	0	0	1249	3.76614304793471	2.2309921290562262	1.8641997166978888	4.094527938075296	374	0	0	noun				8931
3867	ALCOHOLIC (PERSON)	alcoholic	1182	0	2	777	3.7687204708225206	2.2309921290562262	2.3413209714175514	3.888597522056928	897	0	2	adjective				8909
3869	ANXIOUS	anxious	2763	5	106	3101	4.137273764896751	3.0091433794398696	3.8935834943830985	4.489259718544825	2292	5	89	adjective				6007
387	SLING	sling	441	4	55	230	3.341157995543682	2.929962133392245	3.6123877437040894	3.3612299049593837	365	3	36	verb				13961
3870	RUSTY	rusty	864	34	90	441	3.6327518336594045	3.7750601734065015	3.8232411090189826	3.643040194416331	614	19	66	adjective				10272
3871	MURDERER	killer	4728	0	847	1447	4.370505040210016	2.2309921290562262	4.792595568954603	4.158386486928367	2682	0	352	noun				4708
3872	BLOND	blond	331	0	19	466	3.2168738098986265	2.2309921290562262	3.16522971236187	3.6669348056333515	245	0	15	adjective	blond, blonde			15919
3873	CHOCOLATE	chocolate	11790	663	2183	2066	4.767286365561523	5.053160208424243	5.203452350730588	4.3129584016945275	3768	246	668	noun				3295
3874	KNOWLEDGE	knowledge	11175	33	469	14588	4.744022119300716	3.762471046098481	4.536297574633606	5.161643449355079	6417	32	309	noun				3372
3875	CRIMINAL	criminal	7168	8	349	5115	4.551194306580626	3.185234638495551	4.408267761048164	4.706548460873855	3880	6	195	adjective				3971
3876	DENTIST	dentist	1156	42	165	568	3.75906908514634	3.864460584635813	4.084307804737944	3.7527301914623106	644	15	93	noun				8999
3877	DEPRESSION	depression	2223	0	11	2250	4.04287050910461	2.2309921290562262	2.9433809627455134	4.34999342006776	1432	0	10	noun				6649
3878	DIAMOND	diamond	4945	67	299	1161	4.3899898382198685	4.063501041762462	4.341320971417551	4.062824053121551	2089	41	136	noun				4615
3879	IMAGINE	imagine	23804	793	1432	6071	5.07240391200512	5.130812631483322	5.020445907095233	4.780949687954664	14189	291	1053	verb				2677
388	FISHNET	fishnet	36	0	0	25	2.263937450261585	2.2309921290562262	1.8641997166978888	2.412591273038057	30	0	0	noun		fish net	4	35808
3881	PISTOL	rifle	836	0	19	717	3.6184611841878502	2.2309921290562262	3.16522971236187	3.85374236930954	558	0	16	noun				10432
3883	NOISY	noisy	2966	805.0000000000001	422	1023	4.1680532725114325	5.137327170861317	4.490540084072931	4.007917881707051	1708	269	186	adjective				5820
3885	IMPATIENT	impatient	415	9	23	726	3.314829056821333	3.2309921290562262	3.2444109584094947	3.859152335926277	381	6	22	adjective				14355
3886	TARANTULA	tarantula	285	5	200	32	3.1521017593236333	3.0091433794398696	4.167395774118377	2.5161318649451268	120	2	65	noun				17059
3887	NOBODY	nobody	24499	416	1466	6229	5.084901810559122	4.851128184029983	5.030629830541171	4.792105971726409	14130	343	1032	noun		no body	114	2660
3888	SKUNK	skunk	461	141	81	42	3.360377701750716	4.3832804734392825	3.7780135690816055	2.631086380646826	223	53	40	noun				13672
3891	EARHOLE	earhole	20	0	3	23	2.0179550209285098	2.2309921290562262	2.4662597080258513	2.377829166778845	20	0	3	noun				87202
3892	ACQUIRE (SOMETHING)	acquire	585	0	13	2000	3.463633342212681	2.2309921290562262	3.010327752376127	4.298865013703451	531	0	13	verb				12270
3893	AFFORD	afford	11671	20	442	4536	4.7628810050799855	3.5532114237901453	4.510603442920958	4.654386704333255	7497	18	342	verb				3318
3894	ATTACH	attach	907	50	153	808	3.6538215747156757	3.9385623051541625	4.051720437534351	3.9055664466795115	759	40	122	verb				10036
3895	DETECT	detect	1327	9	185	1334	3.818933801226589	3.2309921290562262	4.133712660915805	4.123099190767833	991	8	116	verb				8422
3896	ROAR	roar	2729	504	1389	661	4.131898373235346	4.934283507174888	5.007214516951984	3.8184759145069394	1005	145	232	noun				6036
3897	NATURE	nature	13594	423	591	18126	4.829114938118109	4.858357985648959	4.636521423420809	5.255943859816211	8121	167	417	noun				3134
39	KEEN	keen	14107	110.00000000000001	626	3779	4.8452011771900425	4.276315107842883	4.661467257528606	4.575109724904465	9640	94	486	adjective				3098
390	PUNISHMENT	punishments	240	0	46	244	3.0777527687694586	2.2309921290562262	3.5362975746336063	3.386784009431772	200	0	34	noun				18382
3902	TRUST (SOMEBODY)	trust	21003	108.99999999999999	1406	10198	5.01803773580961	4.272384814214451	5.012493814132634	5.006175516851487	10778	88	901	noun	trussed, trust			2758
3903	SYMPATHIZE	sympathise	380	0	3	163	3.2766607018702096	2.2309921290562262	2.4662597080258513	3.212461773114937	340	0	3	verb	sympathise, sympathize			166
3904	ENCOUNTER (MEET)	encounter	1883	1	218	1716	3.970816624651449	2.5320221247202075	4.204643831538007	4.232388220228156	1571	1	169	noun				7170
391	BLESS	bless	3629	139	236	575	4.255642351230703	4.377120164734464	4.238948062707992	3.7580404084904515	2646	87	199	verb				5294
3913	COUGH (ACT OF COUGHING)	cough	953	49	130	793	3.6752841008986854	3.929962133392245	3.981471012353653	3.8974384274943357	714	33	85	noun				9810
3914	TURQUOISE	turquoise	347	3	44	221	3.2373149701411714	2.8330521203841883	3.5174122304732327	3.343970899517878	234	3	15	noun				15587
3915	PRIDE	pride	6072	42	405	2924	4.479139007317154	3.864460584635813	4.4727257502750835	4.463743795485438	4176	32	218	noun	pride, pried			4248
3918	CALABASH	calabash	9	0	2	2	1.6957357261945905	2.2309921290562262	2.3413209714175514	1.4747391797869018	5	0	1	noun				49267
392	MAGIC	sorcery	101	1	5	115	2.7043358979565078	2.5320221247202075	2.6423509670815326	3.062075914294158	67	1	5	noun				25830
393	CIRCUMCISION	circumcision	62	0	0	137	2.495076275648172	2.2309921290562262	1.8641997166978888	3.1374970114684757	33	0	0	noun				30518
394	SHAMAN (FOLK HEALER)	shaman	110	0	1	145	2.741058704981248	2.2309921290562262	2.16522971236187	3.1619707808516764	50	0	1	noun				25025
3947	HONEYCOMB	honeycomb	364	27	31	45	3.2580285906510653	3.6781501603984452	3.3693496950177946	2.660375756748813	163	9	12	noun		honey comb	10	15219
3948	SHOTGUN	shotgun	618	0	4	422	3.4874263752147083	2.2309921290562262	2.5631697210339075	3.6239582924422815	410	0	4	noun		shot gun	29	11953
395	PILL	pill	1293	3	44	598	3.807670002527272	2.8330521203841883	3.5174122304732327	3.7750447474565507	750	3	32	noun				8526
3951	PANDA	panda	1080	217	121	177	3.729561420147901	4.569448622660831	3.950559547372637	3.2480379273761333	437	74	62	noun				9246
3952	REFRIGERATOR	refrigerator	211	10	24	301	3.022071587123342	3.272384814214451	3.2621397253699262	3.4776248680243897	165	6	19	noun				19373
3953	CHARITY	charity	12255	23	510	3709	4.784084478483119	3.611203370767832	4.572620616832602	4.566991834682285	5447	10	277	noun				3252
3954	FRIENDSHIP	friendship	2264	65	366	2026	4.050803932543441	4.050536064598095	4.4288657809499785	4.304471673760248	1587	22	163	noun				6590
3955	HOSTILITY	hostility	401	0	4	1361	3.2999617792790605	2.2309921290562262	2.5631697210339075	4.131795032644005	334	0	4	noun				14575
3956	DISPUTE	dispute	2285	0	12	3243	4.0548119522538535	2.2309921290562262	2.9781430690047257	4.508698770606358	1579	0	10	noun				6566
3957	SYSTEM	system	36799	50	1101	44674	5.261583544868108	3.9385623051541625	4.906381311213655	5.647682486244921	13118	27	592	noun				2432
3958	SOCIETY	society	19143	1	210	23845	4.977768411799971	2.5320221247202075	4.188482171995581	5.375033464685753	7899	1	146	noun				2834
3959	RELATIONSHIP	relationship	14492	1	227	12888	4.856894018400773	2.5320221247202075	4.222134563698343	5.1078371487566425	7600	1	177	noun		relation ship	3	3064
3960	IDENTITY	identity	4510	1	181	3998	4.350008553292301	2.5320221247202075	4.124271104682964	4.599569329200761	2849	1	138	noun				4796
3961	TEAM	team	94420	1847	18741	18922	5.670804321868117	5.497694095940314	6.1370156502409845	5.27460791443547	19076	368	2067	noun	team, teem, tm			2158
3962	DISCIPLINE	discipline	2599	1	131	5540	4.110709074165408	2.5320221247202075	3.984773647903739	4.741206075227143	1682	1	94	noun				6179
3963	SCENERY	scenery	1510	10	34	772	3.8750001905336156	3.272384814214451	3.4082677610481644	3.885797418985564	1133	8	28	noun				7951
3964	SPLENDOR	splendor	8	0	0	7	1.6499782356339152	2.2309921290562262	1.8641997166978888	1.9007079120591828	8	0	0	noun				65470
3965	TRAUMA	trauma	1563	0	23	523	3.8899724749184195	2.2309921290562262	3.2444109584094947	3.7169492120509657	997	0	16	noun				7809
3966	CONCEPT	concept	3478	0	72	6415	4.237190154942179	2.2309921290562262	3.7275225768183446	4.804882280343346	2468	0	68	noun				5402
3967	CONTENT	content	3351	2	66	6154	4.22103973615283	2.7081133837758884	3.690274519398715	4.786845982334574	2446	2	62	noun				5500
