CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	VALENCE_LANGUAGE_FREEDICT_WKB	AROUSAL_LANGUAGE_FREEDICT_WKB	DOMINANCE_LANGUAGE_FREEDICT_WKB	VALENCE_LANGUAGE_FAMILY_FREEDICT_WKB	AROUSAL_LANGUAGE_FAMILY_FREEDICT_WKB	DOMINANCE_LANGUAGE_FAMILY_FREEDICT_WKB	VALENCE_MEAN_FREEDICT_WKB	AROUSAL_MEAN_FREEDICT_WKB	DOMINANCE_MEAN_FREEDICT_WKB	LINE_IN_SOURCE
3640	GOSSIP	gossip	5.57333333333333	4.11833333333333	5.78666666666667	5.449	4.177	5.678	5.523	4.071	5.727	10158
3642	COMPLAIN	complain	4.588	4.584	4.662	4.5075	4.5575	4.6775	4.5075	4.5575	4.6775	3318
3643	AGREE	agree	5.98353634201756	3.4452907262952	5.69686997254643	6.00154260171134	3.51832242130024	5.87602537478679	5.98972173018831	3.47117455410293	5.82133758811918	2524
3644	AGREEMENT	agreement	5.89666893041113	3.88929724631994	5.67405987464251	5.88275075437322	3.86089621671813	5.6753441322134	5.90833927845986	3.86798429440626	5.62365850776166	255
3645	PERSUADE	persuade	5.32166666666667	4.29277777777778	6.00722222222222	5.41518518518518	4.09259259259259	5.79518518518519	5.2575	4.24416666666667	5.79083333333333	15140
3646	PROVERB	proverb	5.31382506613246	3.86970659283561	5.2911017378474	5.22108819491408	3.94129624700364	5.3961232176917	5.21224742932446	3.9751459457553	5.39555432966849	5630
3648	SERVE (SOMEONE)	to serve	5.14593541193428	4.26192775203937	5.7512298632655	5.08035718385821	4.28126373056027	5.67280656242368	5.14684075744667	4.26171027002556	5.7516842246744	17500
3649	PUNISH	punish	6.94999999999998	4.87999999999999	6.76999999999999	6.94999999960535	4.87999999972289	6.76999999961557	6.94999999999999	4.87999999999999	6.77	15118
365	SPLASH	splash	4.76144178676879	3.82695873749015	5.08830226839413	4.59894676166856	3.82656520604217	4.99903446165787	4.66864708537718	3.87454204471859	5.03650436588119	3690
3653	COOKING POT	cooking pot	5.80234042553191	3.66382978723404	6.02042553191489	5.78433962264151	3.84292452830189	6.00754716981132	5.71999999999998	3.70434782608694	6.01043478260867	11741
3657	GRANARY	barn	4.59481081081081	3.67005405405405	5.13918918918919	4.77766666118412	3.60833332914608	5.23933332735614	4.77766666666498	3.60833333333204	5.23933333333149	896
3659	POLISH (SOMETHING)	polish	6.222474659198	4.35427042115029	5.73170139233238	6.21217318145033	4.33468499735668	5.77848569763937	6.24919837617501	4.41960723914915	5.79080567677906	3298
366	LIMP	limp	5.85019615281993	4.057519098309	5.74443892183923	5.8361464780121	4.06188664849465	5.7388171923584	5.84986860870765	4.0559768380517	5.74072910433713	11775
3662	POOR PERSON	poor man	3.95	3.33	3.85	3.95	3.33	3.85	3.95	3.33	3.85	16261
3665	TRAVEL	travel	5.92458483947506	4.3942424744084	5.80448117599	5.95768318868939	4.38882685696317	5.86374092044902	5.98221698972262	4.35312615133453	5.88166335769592	3309
3666	WANDER	wander	5.12984567901235	4.06624691358025	5.77395679012346	5.3738474025974	4.01593073593074	5.81996212121212	5.39317708333333	4.0353125	5.75963541666667	3305
3667	LOST	lost	3.96915062328913	3.7960904011023	4.20024655724356	3.97448179451584	3.79642620072119	4.20042616160612	3.9829229961515	3.79217924396429	4.19858758922903	13337
367	RIDE	ride	6.12708587196019	4.33149191212107	5.6100766312802	6.16059075776409	4.28643750168275	5.70400853943462	6.15413747480968	4.3311628380496	5.68718040471506	607
3670	PLUNDER	plunder	4.26408783783784	4.98699324324324	4.63641891891892	4.06506349206349	4.9767619047619	4.5537619047619	4.03239682539682	5.01085714285714	4.48557142857143	1187
3673	MOURNING	mourning	2.64	4.25	3.53	2.64	4.25	3.53	2.64	4.25	3.53	13831
3676	SHREW	shrew	4.4825	4.785	5.17	4.4825	4.785	5.17	4.4825	4.785	5.17	460
3679	GROWL	growl	3.85481481481481	4.3562962962963	4.89611111111111	3.8152380952381	4.39333333333333	4.8802380952381	3.8125	4.3695	4.8825	4422
3683	CACKLE	cackle	5.29910931377499	4.1958010459312	4.94811082088248	5.29389441010064	4.18888850682264	4.93261816112346	5.30109131655276	4.18248578031576	4.93477583732541	7632
3684	PECK	peck	4.746	4.098	5.36533333333333	4.66454545454545	4.24181818181818	5.28727272727273	4.69714285714286	4.13142857142857	5.35571428571429	10552
3685	HISS	hiss	5.72	4.01818181818182	5.62181818181818	5.62	4.06571428571429	5.44	5.7275	4.0475	5.5625	4386
3687	DESERT	desert	4.3791621540403	4.06180797212852	4.6701452570034	4.49238548512893	4.07609386784722	4.77923058089749	4.42613127460648	4.05847456459457	4.77172571588473	1319
3688	MARSH	marsh	4.04984759226504	3.68370115357547	4.726790098206	4.17650166249286	3.67736226800826	4.69349024605437	4.22926536537747	3.71325116494445	4.64005264672876	782
3689	BUBBLE	bubble	4.41692307692308	4.46538461538462	5.14423076923077	4.68	4.602	5.11933333333333	4.535	4.67625	5.0375	12616
369	OWE	owe	4.85787800085107	4.36283433615576	4.63273989504485	4.79203249359469	4.38566296315601	4.65558874592526	4.78135383301302	4.38044522741832	4.6548126201153	3781
3695	MOVEMENT	movement	5.30194233666914	4.5192212378227	5.69196695853556	5.16939704765006	4.51842722240313	5.81223398096892	5.33515643802647	4.60611311672683	5.79753670276775	6692
3696	THROW AWAY	throw out	3.48125	4.68375	4.69625	3.48	4.596	4.698	3.48333333333333	4.83	4.69333333333333	16494
3697	DIP	dip	5.84537190082645	3.5004132231405	5.62818181818182	5.71799998988449	3.44999999142381	5.48466665680771	5.63499999999895	3.56249999999911	5.45583333333231	4354
37	LIBERATE	to liberate	4.37070433223577	4.14425270536221	5.20424317992928	4.37323799723235	4.15585172537743	5.20802414167512	4.36936272744452	4.1406681567837	5.20863648811132	9611
370	BARTER	barter	5.31833333333333	3.95666666666667	5.55666666666667	5.28777777777778	3.88555555555556	5.54111111111111	5.268	3.902	5.568	8918
3700	LENGTHEN	lengthen	5.67424502402196	3.70170212765957	5.45636582017845	5.66672858617105	3.6896388028894	5.51087719298221	5.70544378698223	3.686449704142	5.57384615384614	2549
3701	HOLLOW	hollow	4.66386319328782	3.74793295708888	4.68451550776719	4.68615066794373	3.67555990909461	4.70147098691372	4.66525512396859	3.66326145088464	4.71093864896216	2294
3702	SLIPPERY	slippery	3.705	4.70833333333333	4.27888888888889	3.67384615384615	4.70384615384615	4.25615384615385	3.76857142857143	4.66571428571429	4.32714285714286	6407
3703	STICKY	sticky	3.96595215919272	4.28385970222935	4.61512951910529	4.00507960950876	4.27458518168248	4.63781885140399	4.00233939079664	4.32107386764825	4.66251417276194	8202
3704	ODOR (SMELL)	odor	6.59614098925741	4.56021834431656	6.03978362000849	6.40505224036706	4.61341943493083	5.91824523498539	6.37023299733626	4.66963312540343	5.85871396094065	992
3709	BRILLIANT	brilliant	6.86532013507094	4.54253773876597	6.44560051341611	6.82623006035491	4.57553973328667	6.44315882454962	6.79181123159982	4.5499248796872	6.43189834195062	3149
371	PICK UP	pick up	5.57630757808998	3.96009900663458	5.75416758557704	5.57040492455058	4.16314299319132	5.73010171996792	5.53811956508249	4.14907350056695	5.70407176272626	765
3712	RAINCOAT	raincoat	5.46	3.7625	5.1125	5.494	3.706	5.174	5.40333333333333	3.85666666666667	5.01	15787
3714	LARYNX	larynx	4.57	4.15333333333333	5.67	4.57	4.15333333333333	5.67	4.57	4.15333333333333	5.67	13008
3717	BADGER	badger	2.95	6.1	3.58	2.95	6.1	3.58	2.95	6.1	3.58	13990
372	POINTED	pointed	4.918	4.999	5.426	4.78499999954256	4.86249999953515	5.65249999945963	4.91333333333222	5.08999999999884	5.43999999999876	2595
3729	LETTUCE	lettuce	6.35	3.78	6.11	6.35	3.78	6.11	6.35	3.78	6.11	1165
373	LONG AGO	long ago	5.58887049244827	3.92918192786877	5.41261427965447	5.6138702752836	3.85361781802802	5.41627117858349	5.59797245626391	3.8398264943011	5.41352414791477	18490
3733	FERRY	ferryboat	6.3	2.71	5.43	6.3	2.71	5.43	6.3	2.71	5.43	18714
3734	CHIMPANZEE	chimp	6.39	3.9	5.28	6.39	3.9	5.28	6.39	3.9	5.28	12781
374	ONE TIME	once	5.71045555168437	3.66152016820963	5.5201293530671	5.71989711172559	3.58862388884104	5.47019769007347	5.70300036078695	3.67439836843119	5.49171797074339	1550
3743	BRASS	brass	6.23374166857211	4.88337684872756	5.76003081479709	6.27506295769454	5.04324324324324	5.80938201359254	6.25254316280055	5.00866857324436	5.81529287151785	7069
3744	INTERPRETER	interpreter	5.05	4	4.76	5.05	4	4.76	5.05	4	4.76	13774
3746	VASE	vase	5.3885	3.526	5.2495	5.40857142857143	3.53571428571429	5.25571428571429	5.40166666666667	3.50333333333333	5.22333333333333	15
3747	SHAPE	form	5.31889938139124	3.72473601817952	5.65303320287842	5.43110119047619	3.88522108843537	5.78156462585034	5.44504166666667	3.86	5.76908333333333	1089
375	SNIFF	sniff	4.84818181818182	4.51818181818182	4.86363636363636	4.7325	4.71375	4.85	4.694	4.446	4.806	10768
3754	TRANSPARENT	transparent	5.57438865056932	4.06563527468057	5.8091335872192	5.55250953234275	4.02780810612238	5.80763671839412	5.59987171620698	3.99295730122662	5.81016190180127	6233
3757	MUGGY	muggy	3.86255945191757	4.49760265000694	4.54406292550994	3.87120339968803	4.55521770850184	4.57636049796657	3.85473811238835	4.50783292906589	4.56042864819356	10304
3758	WINDY	windy	6.26	4.19	5.76	6.26	4.19	5.76	6.26	4.19	5.76	19344
3759	FOGGY	foggy	4.745125	3.277625	4.225125	4.72442857142857	3.26585714285714	4.30728571428571	4.83708333333333	3.24375	4.30791666666667	12064
376	FRAGRANT	fragrant	6.33282051282051	4.53869230769231	5.69982051282051	6.49339240506326	4.48986075949365	5.76169620253162	6.48439999999998	4.51559999999998	5.74999999999998	4155
3760	THUNDERY	thunderbolt	4.98285714285714	5.73	4.45142857142857	5.0275	5.8575	4.395	4.92333333333333	5.56	4.52666666666667	17675
3761	EMOTIONAL	emotional	6.35625	3.29125	6.64375	6.362	3.314	6.638	6.385	3.405	6.615	6912
3762	SAFE	safe	6.5219060043541	3.71397103442853	6.60933656611931	6.6954205324567	3.82058927463795	6.59649399550609	6.67172994751712	3.81279077071408	6.60970448637617	1117
3763	PATERNAL UNCLE	paternal uncle	6.116	3.582	5.45	6.18	3.66	5.415	6.18	3.66	5.415	565
377	LOUD	loud	4.7692906903756	4.63173718608754	5.2037869289155	4.66765542213555	4.75649068113699	5.16252213278871	4.9866030612777	4.63544036045719	5.33276974669978	2452
378	PINCH	pinch	4.16944444444444	4.53611111111111	5.07277777777778	3.993125	4.6025	5.043125	4.16875	4.48875	5.14625	6209
3780	PET	pet	6.64193205945879	4.38028930939538	5.70682378113337	6.4059997704504	4.50206326224239	5.61825220374277	6.5699571294245	4.39381697122151	5.64284462751296	3604
379	BLUNT	blunt	4.09782994798611	4.15896308832436	5.00315371587713	4.06198871505749	4.24761007008274	4.9537327126139	4.05529885407792	4.24966021776269	4.97240733769458	2916
38	SPREAD OUT	spread out	5.61217344382917	3.71577804439587	5.9025035218781	5.59048743548095	3.74178548083567	5.88595290381771	5.58671193875293	3.79053956071604	5.93234619400717	3615
3801	DATE (FRUIT)	date	5.86934693877551	4.24379591836735	5.71824489795918	5.67428571428571	4.40758928571429	5.77901785714286	5.652	4.47133333333333	5.831	2003
3808	JUNGLE	jungle	6.092	4.212	4.984	6.19	4.25	5.105	6.19	4.25	5.105	5024
3809	SCREAM (PRODUCE A CRY)	scream	4.37556546633607	5.05904121427401	4.50910194347429	4.34187436018715	5.04671622499885	4.69651729834984	4.36505100976726	5.13496522392981	4.67734200693228	1053
381	BLAME	blame	3.3597254730516	4.74812608419551	4.30712169608406	3.33078592605255	4.70927538060487	4.35234576689301	3.40749729258275	4.6771961433451	4.37711909021282	1130
3812	COWARDLY	cowardly	3.81135311223175	4.34860207236721	4.71734632090404	3.79748810188921	4.35415275105014	4.72252633103648	3.80770919067215	4.34642661179698	4.72024348422496	6045
3813	DISOBEDIENT	disobedient	3.96220084215031	6.27683506497296	5.46016746863847	3.9499519595991	6.2912154528098	5.45906334757377	4.01340952806599	6.12343189813243	5.45798807859086	1778
3814	HANDSOME	handsome	7.10866147087733	4.27081420812989	6.32443853414193	7.06710485476366	4.19065496394964	6.34178573554601	7.00065909451313	4.08656783893887	6.29736440677302	1690
382	GOVERN	govern	5.23279242424242	4.21324545454545	5.44890454545455	5.23874165050633	4.23424692954103	5.5470071105365	5.21213316095667	4.2762621202327	5.57698610213314	1171
3821	BROOK	brook	5.38147222222222	3.92478819444444	4.88266319444444	5.59534897360704	4.02341935483871	4.95556598240469	5.73333333333333	3.88846153846154	5.03461538461538	4761
383	MASTER	master	5.42708943081356	4.02791676237805	5.64372810140735	5.48561336587286	3.97740756349157	5.59906651620562	5.46165109809169	4.03596049306649	5.58824587264658	1667
3835	BE CALLED BY NAME	be called	6.18	3.43	5.5	6.18	3.43	5.5	6.18	3.43	5.5	15267
3837	ASTRINGENT	astringent	3.9325	5.09	4.76	3.9325	5.09	4.76	3.9325	5.09	4.76	7530
3843	BUT	but	5.35497035005923	3.85609228706029	5.52771269887296	5.50664061605903	3.90090284733483	5.61089077765849	5.54490660740584	3.90734552296253	5.60786981725358	241
3844	CONTEMPT	contempt	3.5626442018008	4.03802452696122	4.31579760661152	3.5978252608749	3.95424156039552	4.32313845127318	3.68734607867732	4.02734177059837	4.41983031199349	3848
3845	DISAPPOINTMENT	disappointment	2.92666666666667	4.67833333333333	3.9	2.90714285714286	4.71	3.92571428571429	2.92666666666667	4.67833333333333	3.9	3437
3846	EXCITEMENT	excitement	4.98693812455881	4.69748706280535	4.87371314376633	4.88408724881761	4.60327448897536	4.89388102845622	4.96336225714238	4.70259013485243	4.93174737863999	4491
3848	SURPRISE (FEELING)	surprise	6.87340909090909	5.41284090909091	5.90193181818182	6.70546153846154	5.53638461538462	5.76276923076923	6.73020408163221	5.53346938775478	5.78632653061184	319
3849	TRIUMPH	triumph	5.026	4.872	5.24733333333333	5.67	5.2925	6.0675	5.67	5.2925	6.0675	3331
385	RESPECT (SOMEBODY)	respect	6.14353046894905	3.85951347605518	6.0413349315604	6.13713471793821	3.85621335550296	5.96744953244633	6.08247171862162	3.85395114795756	5.89390087046616	5874
3854	SADNESS	sadness	2.82439455782313	4.58162585034014	3.63091836734694	2.78349999999995	4.32426315789465	3.65684210526309	2.78648484848485	4.21321212121212	3.66727272727273	47
3855	ITCH (CAUSE ITCHING OR FEEL ITCHY)	itch	4.48841141030583	4.9791688783825	4.53855105048115	4.34235768035469	4.83283935911722	4.47435855626793	4.48523529708516	4.95178166344539	4.53818349240094	1128
3858	CONFUSED	confused	3.89457282772901	4.8065602344305	4.21003173852795	3.77903670505173	4.82066810706025	4.15596805570199	3.89990778649964	4.83184273279622	4.21426922281729	11840
3861	FAIL	fail	3.37339076923077	4.99220512820513	4.20860717948718	3.40594017094017	4.87008547008547	4.34196581196581	3.47191919191919	4.82656565656566	4.34010101010101	1641
3866	ABORTION	abortion	2.845	5.43472222222222	3.35833333333333	2.889	5.4465	3.505	2.889	5.4465	3.505	4512
3867	ALCOHOLIC (PERSON)	alcoholic	3.27858585858586	5.19181818181818	3.19090909090909	3.40041666666667	5.10708333333333	3.49291666666667	3.3665	5.1585	3.2665	2076
3869	ANXIOUS	anxious	3.69029209380914	4.84222710295725	4.23604562407792	3.74075359523298	4.7176690483183	4.33145870484978	3.87444536028743	4.81783166350068	4.42621881633718	3379
387	SLING	sling	4.92214285714286	4.12571428571429	5.24142857142857	4.92214285714286	4.12571428571429	5.24142857142857	4.92214285714286	4.12571428571429	5.24142857142857	9057
3870	RUSTY	rusty	4.11	4.05	3.71	4.11	4.05	3.71	4.11	4.05	3.71	11070
3871	MURDERER	assassin	1.812	6.962	3.79	1.83	6.94	3.63	1.83	6.94	3.63	6780
3872	BLOND	blond	6.88166666666667	3.33833333333333	6.01333333333333	6.62333333333333	3.38666666666667	5.90666666666667	6.62333333333333	3.38666666666667	5.90666666666667	1723
3874	KNOWLEDGE	knowledge	6.39566215380136	3.70718490009826	6.37522389634967	6.44937290783419	3.85899775368282	6.51943908560074	6.55560066833751	3.89711278195489	6.56205513784461	5885
3875	CRIMINAL	criminal	2.78571428571429	4.92428571428571	3.24571428571429	2.78571428571429	4.92428571428571	3.24571428571429	2.88333333333333	4.92	3.22666666666667	13731
3877	DEPRESSION	depression	3.06710905333149	4.38312899853647	3.91099008337332	3.25474461577965	4.20104601858668	3.96389338098651	3.23719817742069	4.24128818473613	3.96576441139753	1961
3878	DIAMOND	diamond	5.11	3.33	5.3	5.11	3.33	5.3	5.11	3.33	5.3	10689
3879	IMAGINE	imagine	6.98857142857143	4.83142857142857	6.80428571428571	6.78142857142857	4.28857142857143	6.56142857142857	6.812	4.596	6.662	5331
3881	PISTOL	pistol	3.6	6.68090909090909	4.54454545454545	3.62	6.38	4.51	3.62666666666667	6.60666666666667	4.54333333333333	1434
3883	NOISY	noisy	4.45302257145645	4.87045267546163	5.01961452094258	4.44213554358572	4.90141279910703	5.06340363734126	4.59069601740146	4.83912664249645	5.11053624776514	8157
3885	IMPATIENT	impatient	5.16970843305255	5.26945837261981	5.58601502032184	5.16878369880337	5.26479287104905	5.58642172115383	5.17101135076796	5.2743895480118	5.58108208574968	11408
3887	NOBODY	nobody	4.48296977485667	4.22984965878078	4.86317194685046	4.46028966060809	4.1031205032053	4.7393203588399	4.26142285729885	4.20788100674703	4.624921509218	1583
3888	SKUNK	skunk	3.40666666666667	4.40222222222222	3.85333333333333	3.39	4.339375	3.845	3.42	4.4525	3.86	10469
3892	ACQUIRE (SOMETHING)	to acquire	5.3126415240672	4.18904695439548	5.88976071535452	5.14091038301721	4.2074782745971	5.70796744793525	5.31463114998908	4.18904534586579	5.8906039688275	9858
3893	AFFORD	afford	5.97355172413793	3.53224137931034	5.43855172413793	5.97366666666667	3.62208333333333	5.427	5.923	3.639375	5.4855	1356
3894	ATTACH	attach	5.36465675137193	4.05786663690836	5.60963669497702	5.42691287072168	3.98744361629252	5.6392774560428	5.50798857395804	3.92759807897723	5.69794456741329	1119
3895	DETECT	detect	5.89428571428571	4.89714285714286	6.45	6.055	4.9975	6.4925	5.68	4.76333333333333	6.39333333333333	6483
3896	ROAR	roar	5.01342165902943	5.29255534902175	5.34941050332816	4.96599669915047	5.21208193260061	5.30134374082907	4.96388134973873	5.16177021331343	5.28030876419577	5320
3897	NATURE	nature	6.13573864893409	4.0937971182482	6.0923864070826	5.89213321370576	4.08064863965286	6.04541735567801	5.88506388532447	4.13959800758346	6.0121433713228	1466
3898	ACCEPT	to accept	5.14270740361205	4.38246990739487	5.27577808268958	5.13024420346555	4.38363651083879	5.26488997523053	5.14655848881681	4.38361319498281	5.27767250377061	9409
39	KEEN	keen	5.54304618828377	4.96789229878773	5.65608506752081	5.43536720681443	4.91739429419668	5.49330646938522	5.54054150245846	4.93262037748171	5.57957721869348	4920
390	PUNISHMENT	punishment	3.07904761904762	4.48714285714286	4.17071428571429	3.192	4.51814285714286	4.33771428571429	3.1125	4.58375	4.259375	11403
3902	TRUST (SOMEBODY)	trust	6.35454331983806	3.81130782726046	6.18052685560054	6.17242424242424	3.92442424242424	6.074	6.25247139588101	3.94931350114416	6.18739130434783	5891
3904	ENCOUNTER (MEET)	encounter	5.05717731421121	4.49230117340287	5.09838331160365	4.71759259259259	4.62567901234568	4.99685185185185	4.78247058823529	4.64611764705882	5.01847058823529	1115
391	BLESS	to bless	5.59737469653328	3.39107525353386	5.53882565466122	5.59580086600985	3.39122224996517	5.53763999433597	5.59774091666138	3.39098127350533	5.53925107296048	9719
3915	PRIDE	pride	5.7	5.516	5.842	5.92857142857143	5.52285714285714	5.83857142857143	5.7	5.516	5.842	14566
3916	PLEASURE	pleasure	7.09424055457255	5.05915739289958	6.38609854305596	7.01110082788493	4.84267612234387	6.40685821928746	7.07383502911051	4.91916560473129	6.43562552624171	5861
392	MAGIC	witchcraft	6.44984693877551	5.04260204081633	5.46448979591837	6.27957575757571	5.1124848484848	5.40951515151511	6.12833333333278	5.1072222222217	5.35555555555504	324
3947	HONEYCOMB	honeycomb	4.09	4.23	4.86	4.09	4.23	4.86	4.09	4.23	4.86	18623
395	PILL	pill	5.785	3.6025	5.6775	5.66666666666667	3.64333333333333	5.74666666666667	5.66666666666667	3.64333333333333	5.74666666666667	10176
3952	REFRIGERATOR	refrigerator	6.08333333333333	4.19666666666667	5.43	6.042	4.116	5.378	5.98	3.995	5.3	19066
3953	CHARITY	charity	6.39721898790864	3.62425884460367	5.79265114196149	6.22479591830493	3.74183673465901	5.72333333327528	6.23044642647992	3.78473214170003	5.6831249980602	2966
3954	FRIENDSHIP	friendship	7.18522451518618	4.27394210303232	6.53882550105479	7.09467784299093	4.12371851865013	6.46271968172289	7.09359872238127	4.12031947537576	6.46345832329047	16616
3955	HOSTILITY	hostility	3.28979591836735	6.05285714285714	4.95673469387755	3.292	6.0484	4.9584	3.2875	6.0575	4.955	16599
3956	DISPUTE	dispute	4.02318521599585	5.05716022396073	4.89736362676883	4.24540944055944	4.85872925407925	4.93369207459207	4.21077196910822	4.80794782488352	4.94936799372607	78
3957	SYSTEM	system	4.92533333333333	3.898	5.45933333333333	4.953	3.84	5.513	5.02833333333333	3.87666666666667	5.55333333333333	16437
3958	SOCIETY	society	5.71775510204082	3.88612244897959	5.68448979591837	5.60157894736842	4.13105263157895	5.72526315789474	5.58538461538462	4.10615384615385	5.67692307692308	5256
3959	RELATIONSHIP	relationship	5.59000170348682	4.17097407505989	5.53094298642534	5.80871288515403	4.11154901960782	5.70247899159661	5.84245	4.1397	5.7356	1254
3960	IDENTITY	identity	6.12666666666667	4.03	5.94	6.124	3.936	5.786	6.12666666666667	4.03	5.94	6832
3961	TEAM	team	5.30348837209302	4.11813953488372	5.28813953488372	5.28967741935484	4.09064516129032	5.21693548387097	5.30611111111111	4.07388888888889	5.25972222222222	8930
3963	SCENERY	scenery	6.3025	3.566	5.177	6.12916666666667	3.41916666666667	5.315	6.055	3.395	5.25166666666667	10669
3964	SPLENDOR	splendor	6.55251684110325	4.65248978607998	6.04256088412607	6.5647326709164	4.59609816131041	6.03633292841823	6.5406850994678	4.51450716062752	6.01335915204191	10524
3965	TRAUMA	trauma	2.572	5.584	3.812	2.53	5.58	3.77666666666667	2.635	5.59	3.865	16791
3966	CONCEPT	concept	6.21074074074074	4.4637037037037	5.8262962962963	6.03272727272727	4.58636363636364	5.67272727272727	5.92142857142857	4.19428571428571	5.99857142857143	1796
3967	CONTENT	content	6.80408120204604	4.20057912404092	6.37445260549872	6.54806157635468	4.13377339901478	6.27021428571429	6.597	4.1484	6.30823333333333	4691
3968	EFFECT	effect	5.43971118245496	4.64222200091418	5.90560497862881	5.40502601405088	4.63760230508699	5.71983289339521	5.46386603426892	4.56883840735019	5.77040393158143	1203
3969	RESULT	result	5.51218004036245	3.93081713089907	5.87277383002973	5.57620400066964	4.02671853148668	5.8209460029101	5.63400955672177	4.04738455764021	5.8075434420132	5292
3970	PROCESS	process	4.99952205196329	4.50886100792526	5.21543328689261	5.16780144460846	4.35991210367293	5.32988450421727	5.10513398880237	4.32422952967651	5.28982864070737	4947
3971	METHOD	method	5.79989673194245	4.21710673568766	5.82831022541386	5.65077730993028	4.14609483887343	5.73356599329939	5.69210291928037	4.09855999207976	5.70733776277116	72
3972	EXCITED	excited	5.58	6.44764705882353	5.13705882352941	5.904375	6.37375	5.525625	5.796	6.378	5.4	18731
3973	DEPRESSED	depressed	3.21063677942726	4.60569478867651	4.16978591836469	3.2446632269723	4.62204199857072	4.22891153247904	3.28261652450257	4.59767317580396	4.19680734448241	6960
3974	UNHAPPY	unhappy	3.29545829180646	4.03385974571082	4.29167221483663	3.33403381175366	4.04780903811078	4.28985022811595	3.2138934844915	4.07691276293631	4.26849018900962	4932
3975	NERVOUS	nervous	3.86991892057745	4.84770755436097	4.38379373561173	3.86382148689585	4.79673149932418	4.36144081562203	3.98324469668373	4.85570865662248	4.44546849079444	6674
398	PIERCE	pierce	4.33	3.83	5.35	4.33	3.83	5.35	4.33	3.83	5.35	13908
4	COURTYARD	courtyard	4.83578947368421	4.11947368421053	5.34	5.255	3.9175	5.6025	5.10666666666667	3.99666666666667	5.52333333333333	278
40	ENVY	envy	3.382	4.53266666666667	4.53933333333333	3.11	4.6175	4.39	3.11	4.6175	4.39	1763
400	MUSH	mush	3.49	4.35	3.515	3.49	4.35	3.515	3.49	4.35	3.515	15853
402	SURPASS	surpass	4.83105390156697	4.62555307669275	5.62232890464924	5.01107382550335	4.44147651006711	5.45465324384787	4.8883901292596	4.405393654524	5.37499412455924	4913
404	ALCOHOL (FERMENTED DRINK)	alcohol	5.14727272727273	5.39871657754011	4.94967914438503	5.15890625	5.37078125	4.97265625	5.34776190476189	5.33414285714284	5.11195238095237	2592
406	OLD MAN	old man	4.082	4.432	4.708	3.93333333333333	4.44	4.62666666666667	4.30499999999998	4.41999999999998	4.82999999999998	18365
41	IGNORE	ignore	3.48333333333333	4.10333333333333	4.37333333333333	3.276	4.224	4.272	3.276	4.224	4.272	4278
411	GOURD	calabash	5.33	4.1	5.29	5.33	4.1	5.29	5.33	4.1	5.29	3062
418	FOR A LONG TIME	a long time	5.61293600899428	3.82373434814964	5.49479305627858	5.60561380597269	3.84390664103558	5.49452384464601	5.60850963266907	3.84573547288592	5.50422960658315	1696
419	SEVERE	severe	4.71959697832142	4.49333665315344	5.17414670205719	4.6995213709365	4.54111808936894	5.17328647288431	4.68569128006471	4.54842755653327	5.18049392729056	2547
42	STINKING	smell bad	3.957	4.898	5.062	3.68666666666667	4.86	5.02	3.68666666666667	4.86	5.02	863
420	FOREST	woods	6.28190476190476	3.96	5.78142857142857	5.76714285714284	3.55142857142856	5.81571428571427	5.95749999996096	3.53249999997685	5.64999999996297	14888
421	RETREAT	retreat	5.01285464722982	4.36009843826034	4.99995593421044	4.93847573437003	4.24714686758721	5.01779765027167	4.96538506380901	4.29869416661172	4.99560199706865	3258
425	BE LATE	to delay	4.47519423581574	4.21824133345713	5.01665561015744	4.47368307221784	4.2216318415371	5.01898033757571	4.47590830750559	4.21539750268472	5.0188470261342	9623
43	LEAD (GUIDE)	guide	5.40364141414141	3.98577272727273	5.59225757575758	5.44100303951368	3.96164133738602	5.63765957446808	5.42600921658986	4.00178341013825	5.58629953917051	185
430	TWIST	twist	5.23364342283393	4.2072198182933	5.45751155694673	5.24910778306087	4.18739152358558	5.37578582268458	5.24589413610809	4.17706388762525	5.39868730763478	5169
44	INJURE	harm	2.98145081935102	4.83902152440606	3.84207609331492	3.05476577812299	4.92095153120647	3.95744647263093	3.04276948450764	4.93806901741743	3.94642411100425	4408
45	EVIL	wicked	3.01098365295398	5.22093014879234	4.08655373656293	3.03435404365625	5.15146609176163	4.16694800302785	3.07250247715905	5.15866968924531	4.15513256756711	7654
459	SNAP (OF STICK)	snap	5.0850812681435	4.61720303680681	5.34674642711136	5.06571967788776	4.62160182750181	5.34520507004846	5.0899363513388	4.60349879926162	5.37274177974683	3721
467	CRAYFISH	crayfish	4.19994047619048	4.62755952380952	4.19869047619048	4.6075	4.60233333333333	4.45083333333333	4.13357142857143	4.56	4.28214285714286	6015
471	UPPER LEG (THIGH)	thigh	5.86	3.8	5.36	5.86	3.8	5.36	5.86	3.8	5.36	14995
474	DRESS	dress	5.54112131811522	3.86331967791484	5.85598771704712	5.39688988742298	3.9283218903383	5.78477391746548	5.47563168504684	3.92099945452389	5.80285744100557	1185
476	CUP	cup	5.41885135135135	3.40786036036036	5.59198198198198	5.43976190470287	3.45876984123116	5.66912698406605	5.44145454545455	3.47551515151515	5.66860606060606	4670
