CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	POS	WORDNET_ID	NLTK_NAME	HYPERNYMS	HYPONYMS	HYPERNYM_NAMES	HYPONYM_NAMES	IN_DEGREE	OUT_DEGREE	LINE_IN_SOURCE
1181	PALM TREE	palm	n	12582231-n	palm.n.03	13104059-n	12596849-n;12591351-n;12591017-n;12586298-n;12587803-n;12589142-n;12583126-n;12582846-n;12586989-n;12595964-n;12592058-n;12594989-n;12596709-n;12582665-n	tree.n.01	cabbage_palm.n.02;cabbage_palm.n.03;cabbage_palm.n.04;calamus.n.01;coconut.n.03;corozo.n.01;fan_palm.n.01;feather_palm.n.01;fishtail_palm.n.01;lady_palm.n.01;nipa_palm.n.01;raffia_palm.n.01;royal_palm.n.01;sago_palm.n.01	1	14	4449
1182	NOISE	noise	n	07387509-n	noise.n.01	07371293-n	07376257-n;07376539-n;07376731-n;07377473-n;07377682-n;07378952-n;07378781-n;07379852-n;07379963-n;07380144-n;07380473-n;07381423-n;07381678-n;07381864-n;07382414-n;07383616-n;07383696-n;07384244-n;07384344-n;07384614-n;07384898-n;07385367-n;07385660-n;07385803-n;07388706-n;07389931-n;07390049-n;07390205-n;07390945-n;07391240-n;07391516-n;07391682-n;07392483-n;07392783-n;07392982-n;07393161-n;07393500-n;07393589-n;07393919-n;07394115-n;07394236-n;07394478-n;07394814-n;07395104-n;07395446-n;07395623-n;07395867-n;07395957-n;07396530-n;07397355-n	sound.n.04	bang.n.02;banging.n.01;bark.n.02;blare.n.01;boom.n.01;chatter.n.02;chatter.n.03;chug.n.01;clack.n.01;clang.n.01;clatter.n.01;crack.n.04;crackle.n.01;creak.n.01;crunch.n.01;ding-dong.n.01;explosion.n.04;grate.n.02;grinding.n.02;grunt.n.01;hiss.n.01;howl.n.03;hubbub.n.01;hum.n.03;pant.n.01;plonk.n.02;plop.n.01;plump.n.01;racket.n.01;rattle.n.01;report.n.04;rhonchus.n.01;rumble.n.01;rustle.n.01;scrape.n.01;screech.n.01;scrunch.n.01;shrilling.n.01;sizzle.n.01;slam.n.02;snap.n.05;snore.n.01;spatter.n.01;splash.n.01;squawk.n.01;squeak.n.01;squish.n.01;stridulation.n.01;swoosh.n.01;thunder.n.02	1	50	3601
1189	ULCER	ulcer	n	14211609-n	ulcer.n.01	14211294-n	14211985-n;14212126-n;14212759-n;14212303-n;14212941-n;14213044-n;14212402-n	lesion.n.01	aphthous_ulcer.n.01;bedsore.n.01;canker.n.02;chancroid.n.01;noli-me-tangere.n.01;noma.n.01;peptic_ulcer.n.01	1	7	4729
119	DIVE	dive	v	01962865-v	dive.v.02	01991472-v	01963316-v;01963459-v	submerge.v.01	belly-flop.v.01;jackknife.v.01	1	2	1546
1192	THREATEN	threaten	v	00871405-v	threaten.v.02	00870213-v	00871623-v	warn.v.01	offer.v.13	1	1	677
1193	STEAM	steam	n	15055181-n	steam.n.01	15055633-n	15055342-n	vapor.n.01	live_steam.n.01	1	1	4890
1199	WIFE	wife	n	10780632-n	wife.n.01	10640620-n;10787470-n	09844356-n;09981278-n;10092794-n;10137498-n;10183347-n;10189776-n;10293773-n;10303037-n;10304086-n;10323529-n;10375314-n;10588519-n;10597889-n;10730820-n;10743941-n;10752020-n;10756061-n	spouse.n.01;woman.n.01	battle-ax.n.02;crown_princess.n.01;first_lady.n.02;golf_widow.n.01;honest_woman.n.01;housewife.n.01;marchioness.n.01;matron.n.01;mayoress.n.01;missus.n.01;old_lady.n.01;sheika.n.01;signora.n.01;trophy_wife.n.01;uxor.n.01;vicereine.n.01;viscountess.n.01	2	17	4398
1200	HUSBAND	husband	n	10193967-n	husband.n.01	10640620-n	09849990-n;09982152-n;10077394-n;10188576-n;10744078-n	spouse.n.01	benedick.n.01;cuckold.n.01;family_man.n.01;house_husband.n.01;uxoricide.n.01	1	5	4235
1201	FEATHER	feather	n	01896031-n	feather.n.01	14755804-n;05237755-n	01897257-n;01897667-n;01897536-n;01896561-n;02468864-n;01898459-n;01897851-n;02469248-n	animal_material.n.01;body_covering.n.01	aftershaft.n.01;bastard_wing.n.01;contour_feather.n.01;down.n.01;flight_feather.n.01;hackle.n.01;marabou.n.02;scapular.n.01	2	8	1498
1202	BIG	great	s	01386883-a	great.s.01					0	0	1142
1203	LONG	long	a	01433493-a	long.a.02					0	0	1177
1204	BARK	bark	n	13162297-n	bark.n.01	09257949-n	13163093-n;12372520-n;13141797-n;12923257-n;11705387-n;12664710-n;11705052-n;11705776-n;14823227-n;11710008-n;12347380-n;14823547-n;12265740-n;13162945-n;13162815-n	covering.n.01	angostura_bark.n.01;canella.n.01;cascara.n.01;cascarilla_bark.n.01;cassia_bark.n.01;cinchona.n.01;cinnamon.n.01;cinnamon_bark.n.01;cork.n.01;magnolia.n.01;mezereum.n.01;phellem.n.01;tanbark.n.01;tapa.n.01;winter's_bark.n.01	1	15	4471
1205	TONGUE	tongue	n	05301072-n	tongue.n.01	05301392-n;05297523-n		articulator.n.02;organ.n.01		2	0	2895
1206	BARKING	bark	v	01047745-v	bark.v.04	00983824-v	01047951-v;01048171-v	utter.v.02	bay.v.02;yelp.v.01	1	2	868
1207	YOUNG	young	n	01321579-n	young.n.01	00015388-n	01318279-n;01321770-n;01956344-n;01613615-n;02513560-n;01321854-n	animal.n.01	hatchling.n.01;orphan.n.04;spat.n.03;young_bird.n.01;young_fish.n.01;young_mammal.n.01	1	6	1111
121	SPIN	spin	v	00953700-v	spin.v.07	00772967-v	01033942-v	present.v.02	sugarcoat.v.02	1	1	776
1210	HEAVY	heavy	a	01184932-a	heavy.a.01					0	0	1001
1216	MOTHER	mother	n	10332385-n	mother.n.01	10399491-n	10278128-n;10300500-n;10333317-n;10472274-n;10492086-n;10497373-n;10501747-n;10676434-n;10680370-n	parent.n.01	ma.n.01;mater.n.01;mother-in-law.n.01;primipara.n.01;puerpera.n.01;quadripara.n.01;quintipara.n.01;supermom.n.01;surrogate_mother.n.01	1	9	4276
1217	FATHER	dad	n	09988063-n	dad.n.01	10080869-n		father.n.01		1	0	4173
1218	ROPE	string	n	04337974-n	string.n.01	03106110-n	03003378-n;03872386-n	cord.n.01	chalk_line.n.01;packthread.n.01	1	2	2621
122	CART	wagon	n	04543158-n	wagon.n.01	04576211-n	02787120-n;02970849-n;03027505-n;03122295-n;03558841-n;03690600-n;03765467-n;04468847-n;04543924-n;04563020-n	wheeled_vehicle.n.01	bandwagon.n.02;cart.n.01;chuck_wagon.n.01;covered_wagon.n.01;ice_wagon.n.01;lorry.n.01;milk_wagon.n.01;tramcar.n.01;wain.n.03;water_wagon.n.01	1	10	2679
1220	TAIL	tail	n	02157557-n	tail.n.01	05470189-n	02158066-n;02157954-n;02158213-n;02158846-n;02158619-n;02158494-n;01754737-n;02158739-n;02158354-n	process.n.05	bobtail.n.01;brush.n.05;caudal_appendage.n.01;flag.n.07;fluke.n.04;oxtail.n.01;rattle.n.03;scut.n.01;uropygium.n.01	1	9	1690
1221	NOSE	nose	n	05598147-n	nose.n.01	05300231-n	05598707-n;05598868-n;05598982-n;05599084-n;05599398-n;05599501-n;02452637-n;02452813-n	chemoreceptor.n.01	beak.n.04;conk.n.01;hawk_nose.n.01;proboscis.n.01;pug_nose.n.01;roman_nose.n.01;snout.n.01;snout.n.03	1	8	2953
1223	HEART	heart	n	03507048-n	heart.n.10	03963982-n		playing_card.n.01		1	0	2358
1224	LIVER	liver	n	05385534-n	liver.n.01	05298729-n		internal_organ.n.01		1	0	2904
1225	DAY (NOT NIGHT)	daylight	n	11444038-n	daylight.n.02	11473954-n		light.n.01		1	0	4418
1226	YEAR	year	n	15203791-n	year.n.01	15113229-n	15204201-n;15202634-n;15173064-n;15202131-n;15203120-n;15181556-n;15202230-n;15182319-n;15202532-n;15202424-n;15249547-n;15249458-n	time_period.n.01	annum.n.01;calendar_year.n.01;church_year.n.01;common_year.n.01;fiscal_year.n.01;holy_year.n.01;leap_year.n.01;new_year.n.01;off_year.n.01;off_year.n.02;y2k.n.01;year_of_grace.n.01	1	12	4925
1227	BOARD	board	v	02018049-v	board.v.01	02016523-v	02018372-v;01979462-v;01979624-v	enter.v.01	catch.v.09;embark.v.01;entrain.v.01	1	3	1592
1228	EARTH (SOIL)	soil	n	14844693-n	soil.n.02	14842992-n	14719725-n;14782403-n;14990864-n;14845578-n;14813182-n;14814531-n;14834013-n;14875707-n;14879492-n;14903596-n;14908822-n;14918264-n;14917561-n;14930165-n;14942223-n;14942631-n;14681249-n;14953564-n;14956325-n;14993137-n;14997274-n;14695351-n;14695588-n;15019030-n;15021824-n;15042052-n;14695838-n;15074772-n;14695737-n;15081675-n;15097994-n	earth.n.02	alluvial_soil.n.01;bog_soil.n.01;bole.n.01;caliche.n.01;clay.n.01;clunch.n.01;desert_soil.n.01;fuller's_earth.n.01;gilgai_soil.n.01;gumbo.n.01;humus.n.01;indian_red.n.02;indurated_clay.n.01;laterite.n.01;loam.n.01;loess.n.01;marl.n.01;mold.n.03;mud.n.01;podzol.n.01;prairie_soil.n.01;regosol.n.01;residual_soil.n.01;sand.n.01;sedimentary_clay.n.01;silt.n.01;subsoil.n.01;till.n.01;topsoil.n.01;tundra_soil.n.01;wiesenboden.n.01	1	31	4865
123	FOREHEAD	front	n	03398467-n	front.n.04	04213626-n	02880008-n;03313333-n;03313602-n;03399391-n;03830835-n;03831062-n;03831537-n;04198015-n;04203705-n	side.n.05	bow.n.03;facade.n.01;face.n.08;frontispiece.n.02;nose.n.02;nose.n.03;nose_cone.n.01;shirtfront.n.01;shopfront.n.01	1	9	2329
1230	DIRTY	dirty	a	00419289-a	dirty.a.01					0	0	323
1231	NEW	new	s	00024996-a	new.s.11					0	0	36
1233	NIGHT	night	n	15167027-n	night.n.01	15113229-n	15223048-n;15167675-n	time_period.n.01	wedding_night.n.01;weeknight.n.01	1	2	4917
1234	SMOOTH	smooth	a	02236842-a	smooth.a.01					0	0	1735
1242	FEW	few	n	08388074-n	few.n.01	08386555-n		elite.n.01		1	0	3900
1245	BUTTER	butter	n	07848338-n	butter.n.01	07843775-n;07555863-n	07849026-n;07848771-n;07849186-n;07848645-n;07856186-n	dairy_product.n.01;food.n.02	brown_butter.n.01;clarified_butter.n.01;meuniere_butter.n.01;stick.n.04;yak_butter.n.01	2	5	3756
1246	SMALL	small	a	01391351-a	small.a.01					0	0	1146
1247	EAR	ear	n	05320899-n	ear.n.01	05299178-n		sense_organ.n.01		1	0	2902
1248	EYE	eye	n	05311054-n	eye.n.01	05299178-n	05312427-n;05311795-n;05312149-n;05312227-n;05312040-n;05312306-n	sense_organ.n.01	compound_eye.n.01;naked_eye.n.01;oculus_dexter.n.01;oculus_sinister.n.01;peeper.n.02;simple_eye.n.01	1	6	2898
1251	BELLY	stomach	n	05395690-n	stomach.n.01	05298729-n	02399942-n;01974055-n;02399791-n;02399648-n;02399424-n	internal_organ.n.01	abomasum.n.01;craw.n.01;psalterium.n.01;reticulum.n.03;rumen.n.01	1	5	2907
1252	HOUSE	home	n	03528100-n	home.n.09	03574555-n		institution.n.02		1	0	2366
1256	HEAD	head	v	02440244-v	head.v.02	02439501-v	02440486-v;02440020-v;02440608-v;02440770-v	direct.v.04	captain.v.01;chair.v.01;spearhead.v.01;take_hold.v.01	1	4	1876
1257	WING	wing	n	02151625-n	wing.n.01	05297523-n	02151940-n;02152064-n;02152212-n;02152446-n;02152559-n	organ.n.01	ala.n.02;forewing.n.01;halter.n.04;pennon.n.02;wing_case.n.01	1	5	1683
1258	FINGERNAIL	nail	n	03804744-n	nail.n.02	03323703-n	02888817-n;03052917-n;03223441-n;03267256-n;03388466-n;03523849-n;04225337-n;04275904-n;04303258-n;04343272-n;04383130-n;04410485-n	fastener.n.02	brad.n.01;clout_nail.n.01;doornail.n.01;eightpenny_nail.n.01;fourpenny_nail.n.01;hobnail.n.01;sixpenny_nail.n.01;spike.n.11;staple.n.04;stub_nail.n.01;tack.n.02;tenpenny_nail.n.01	1	12	2463
1259	WEDDING	wedding	n	07452074-n	wedding.n.01	07450842-n		ceremony.n.01		1	0	3622
1260	DAY (24 HOURS)	day	n	15155220-n	day.n.01	15154774-n	15159583-n;15159819-n;15156424-n;15156311-n;15156001-n;15155891-n;15156187-n	time_unit.n.01	date.n.01;date.n.07;eve.n.02;morrow.n.01;today.n.02;tomorrow.n.01;yesterday.n.01	1	7	4911
1261	SING	sing	v	01729431-v	sing.v.02	00941990-v	01704030-v;01049737-v;01730799-v;01049470-v;01710836-v;01704129-v;01706889-v;01055829-v;01730216-v;01049276-v;01730059-v;01731031-v;01728613-v;01730384-v;01051271-v;01049373-v;01730663-v;01704236-v;01050896-v;01050651-v	talk.v.02	belt_out.v.01;chant.v.01;choir.v.01;croon.v.01;descant.v.01;descant_on.v.01;harmonize.v.03;hum.v.01;minstrel.v.01;place.v.16;psalm.v.01;sing.v.01;sing_along.v.01;solmizate.v.02;treble.v.01;troll.v.05;tweedle.v.01;vocalize.v.02;warble.v.01;yodel.v.01	1	20	1364
1263	SISTER	sister	n	10602985-n	sister.n.01	10084181-n	09854218-n;10603242-n;10267865-n	female_sibling.n.01	big_sister.n.01;half_sister.n.01;little_sister.n.01	1	3	4345
1264	CHANGE	change	n	07296428-n	change.n.01	07283608-n	05060783-n;07297376-n;07320302-n;07297633-n;07355194-n;07420770-n;07355491-n;05061345-n;07355887-n;07358060-n;07356489-n;07423560-n;07357101-n;07356676-n;07478169-n;07425011-n;07297811-n;07424109-n;07331400-n;07425427-n;07411851-n;07297927-n;07298154-n;07359599-n;07358576-n;07416441-n;07411645-n;07337096-n;07337390-n	happening.n.01	acceleration.n.01;avulsion.n.01;birth.n.02;break.n.10;conversion.n.06;damage.n.01;death.n.01;deceleration.n.01;decrease.n.01;deformation.n.02;destabilization.n.01;development.n.04;easing.n.01;increase.n.02;loss_of_consciousness.n.01;mutation.n.02;mutation.n.03;revolution.n.01;separation.n.02;sex_change.n.01;shimmer.n.01;sublimation.n.02;surprise.n.02;transformation.n.01;transition.n.03;transmutation.n.03;twinkle.n.01;vagary.n.01;variation.n.01	1	29	3568
1265	HIGH	tall	a	02385102-a	tall.a.01					0	0	1838
1266	BRIDE	bride	n	09874725-n	bride.n.03	10401829-n		participant.n.01		1	0	4136
1267	NARROW	narrow	a	02561888-a	narrow.a.01					0	0	1972
127	EXTINGUISH	extinguish	v	00471711-v	extinguish.v.04	01619929-v	00471196-v;00473322-v;00472671-v;00471576-v;00471423-v;00472532-v;00615774-v;00472426-v;00472230-v;00478217-v	destroy.v.01	cancel_out.v.01;cut.v.33;cut_out.v.01;decouple.v.03;decouple.v.04;drown.v.02;exclude.v.01;knock_out.v.01;obliterate.v.04;snuff_out.v.01	1	10	360
1271	DELIGHT	please	v	01815628-v	please.v.01	01816431-v	01817314-v;01807170-v	satisfy.v.02	enchant.v.01;endear.v.01	1	2	1429
1273	CANDLE	candle	n	02948072-n	candle.n.01	03636248-n	03005515-n;03203089-n;04121228-n;04534895-n	lamp.n.01	chandlery.n.01;dip.n.07;rushlight.n.01;vigil_light.n.01	1	4	2191
1274	SALT	salt	n	07813107-n	salt.n.02	07809368-n		flavorer.n.01		1	0	3750
1275	ANSWER	answer	v	00815686-v	answer.v.01	01009240-v	01056918-v;00791764-v;00815379-v;00815539-v;00816353-v;00816143-v	state.v.01	bridle.v.03;call_back.v.03;counter.v.01;field.v.03;retort.v.01;sass.v.01	1	6	625
1276	AUTUMN	fall	n	15236859-n	fall.n.01	15236475-n		season.n.02		1	0	4937
1277	HAND	hand	n	01208460-n	hand.n.14	01207609-n		aid.n.02		1	0	1031
1279	FAT (OBESE)	fatness	n	04999401-n	fatness.n.01	04997988-n	04999964-n;04999741-n;05000342-n;05000116-n;05000809-n	bodily_property.n.01	abdominousness.n.01;adiposity.n.01;fleshiness.n.01;greasiness.n.01;steatopygia.n.01	1	5	2794
128	MUMBLE	mumble	v	01044533-v	mumble.v.01	00941990-v		talk.v.02		1	0	864
1281	PRISON	prison	n	04005630-n	prison.n.01	03111690-n	02805443-n;03025070-n;03823540-n;03883773-n;04305471-n	correctional_institution.n.01	bastille.n.02;chokey.n.01;nick.n.02;panopticon.n.02;state_prison.n.01	1	5	2517
1287	COLD	coldness	n	05015117-n	coldness.n.03	05011790-n;04522421-n	05015463-n;05015678-n;05016001-n;05015878-n	temperature.n.01;vasoconstrictor.n.01	chill.n.01;chilliness.n.01;cool.n.01;frostiness.n.01	2	4	2800
1288	CAP	cap	n	02954340-n	cap.n.01	03502509-n	02776825-n;02783567-n;02799323-n;02807133-n;02831237-n;02837309-n;02843909-n;02941228-n;03049924-n;03061893-n;03103563-n;03331077-n;03420801-n;03439631-n;03607527-n;03610682-n;03660394-n;03776167-n;03787032-n;03824284-n;03943448-n;04129688-n;04209133-n;04228693-n;04232153-n;04387095-n;04556408-n;04596116-n	headdress.n.01	balaclava.n.01;balmoral.n.02;baseball_cap.n.01;bathing_cap.n.01;beret.n.01;biggin.n.01;biretta.n.01;calpac.n.01;cloth_cap.n.01;cockscomb.n.03;coonskin_cap.n.01;fez.n.02;garrison_cap.n.01;glengarry.n.01;kalansuwa.n.01;kepi.n.01;liberty_cap.n.01;mobcap.n.01;mortarboard.n.02;nightcap.n.02;pinner.n.01;sailor_cap.n.01;shower_cap.n.01;ski_cap.n.01;skullcap.n.01;tam.n.01;watch_cap.n.01;wishing_cap.n.01	1	28	2195
1289	BABY	baby	n	09827683-n	baby.n.01	09918248-n	09861166-n;09915577-n;10107883-n;10134396-n;10353016-n;10368291-n;10397392-n;10704238-n;10766409-n	child.n.02	blue_baby.n.01;cherub.n.01;foundling.n.01;godchild.n.01;neonate.n.01;nursling.n.01;papoose.n.01;test-tube_baby.n.01;war_baby.n.01	1	9	4130
129	CHOKE	choke	v	00077950-v	choke.v.04	01387786-v		compress.v.02		1	0	93
1290	ELEPHANT	elephant	n	02503517-n	elephant.n.01	02453108-n;02503127-n	02504458-n;02506783-n;02504013-n;02504770-n;02503756-n	pachyderm.n.01;proboscidean.n.01	african_elephant.n.01;gomphothere.n.01;indian_elephant.n.01;mammoth.n.01;rogue_elephant.n.01	2	5	1923
1292	BAD	bad	s	01069283-a	bad.s.04					0	0	886
1293	MISTAKE	error	n	05895465-n	error.n.03	05893653-n		misconception.n.01		1	0	3092
1294	ZERO	zero	n	13742358-n	zero.n.02	13741022-n		digit.n.01		1	0	4586
1295	STICK	stick	n	04317420-n	stick.n.01	03563967-n	02879517-n;03053474-n;03216199-n;03250847-n;03675558-n;03729826-n;03731882-n;04223170-n;04277352-n;04296261-n;04321453-n;04373795-n;04546194-n	implement.n.01	bow.n.02;club.n.03;divining_rod.n.01;drumstick.n.02;linstock.n.01;matchstick.n.01;maulstick.n.01;singlestick.n.01;spindle.n.04;staff.n.02;stob.n.01;swizzle_stick.n.01;walking_stick.n.01	1	13	2611
1297	LEG	leg	n	03654826-n	leg.n.03	04359589-n		support.n.10		1	0	2410
1298	NEWSPAPER	newspaper	n	06267145-n	newspaper.n.01	06263369-n	06267564-n;06267655-n;06267758-n;06267893-n	press.n.02	daily.n.01;gazette.n.01;school_newspaper.n.01;tabloid.n.02	1	4	3177
1299	COFFEE	coffee	n	07929519-n	coffee.n.01	07881800-n	07919572-n;07919665-n;07929940-n;07920349-n;07731122-n;07919787-n;07919894-n;07920052-n;07920540-n;07920663-n;07919441-n;07920872-n;07921239-n	beverage.n.01	cafe_au_lait.n.01;cafe_noir.n.01;cafe_royale.n.01;cappuccino.n.01;coffee_substitute.n.01;decaffeinated_coffee.n.01;drip_coffee.n.01;espresso.n.01;iced_coffee.n.01;instant_coffee.n.01;irish_coffee.n.01;mocha.n.03;turkish_coffee.n.01	1	13	3770
1300	COUNTRY	country	n	08644722-n	country.n.04	08574314-n	08502672-n;08645033-n;08569482-n;08645104-n;08645212-n;08645318-n	geographical_area.n.01	backwoods.n.01;countryside.n.01;farmland.n.01;scrubland.n.01;weald.n.01;wold.n.01	1	6	3994
1303	FINGER	finger	n	05566504-n	finger.n.01	05566097-n;05566919-n	05567381-n;05567727-n;05567604-n;05567489-n;05567217-n	digit.n.03;extremity.n.05	index.n.05;little_finger.n.01;middle_finger.n.01;ring_finger.n.01;thumb.n.01	2	5	2940
1305	CHIMNEY	chimney	n	03017428-n	chimney.n.01	03368878-n	04247175-n;04330746-n	flue.n.03	smokestack.n.01;stovepipe.n.01	1	2	2226
1306	QUEEN	queen	n	10499355-n	queen.n.02	10083823-n	10499631-n	female_aristocrat.n.01	queen_of_england.n.01	1	1	4321
1307	LANGUAGE	language	n	06282651-n	language.n.01	00033020-n	06894544-n;07083441-n;06283647-n;06903519-n;06906116-n;06900156-n;06903396-n;06904171-n;06284067-n;06875697-n;07281523-n;06283912-n;07013736-n;06903972-n;06283459-n;06283764-n	communication.n.02	artificial_language.n.01;barrage.n.01;dead_language.n.01;indigenous_language.n.01;lingua_franca.n.01;metalanguage.n.01;native_language.n.01;natural_language.n.01;object_language.n.02;sign_language.n.01;slanguage.n.01;source_language.n.01;string_of_words.n.01;superstrate.n.02;usage.n.03;words.n.03	1	16	3183
1308	DOUBT	doubt	n	04757522-n	doubt.n.02	04756887-n		uncertainty.n.01		1	0	2741
131	FESTIVAL	party	n	08252602-n	party.n.02	08252211-n	08253141-n;08253815-n;08255508-n;08256151-n;08255109-n;08253450-n;08254993-n;08254331-n;08478371-n;08253045-n;08255795-n;08256229-n;08256369-n;08255231-n;08256005-n;08256735-n	social_gathering.n.01	dance.n.02;dinner.n.02;garden_party.n.01;hen_party.n.01;housewarming.n.01;masquerade.n.01;open_house.n.01;reception.n.02;reunion.n.01;shindig.n.01;shower.n.06;slumber_party.n.01;sociable.n.01;soiree.n.01;stag_party.n.01;wedding.n.03	1	16	3859
1312	FOX	fox	n	02118333-n	fox.n.01	02083346-n	02120079-n;02120505-n;02119789-n;02119634-n;02119477-n;02119022-n;02118707-n;02118643-n	canine.n.02	arctic_fox.n.01;grey_fox.n.01;kit_fox.n.01;kit_fox.n.02;red_fox.n.02;red_fox.n.03;reynard.n.01;vixen.n.02	1	8	1656
1313	MOON	moon	n	09358226-n	moon.n.06	09424270-n		satellite.n.03		1	0	4050
1314	QUIET	quiet	a	01918984-a	quiet.a.02					0	0	1511
1315	RADIO	radio	n	04041544-n	radio.n.03	03078287-n	04044307-n	communication_system.n.01	radiotelegraph.n.02	1	1	2526
1316	TENT	tent	n	04411264-n	tent.n.01	04191595-n	02769963-n;02826812-n;02931294-n;02954163-n;03114743-n;03374473-n;03652826-n;03792972-n;03900979-n;03984125-n;03997875-n;04025508-n;04029416-n;04412416-n;04498275-n;04504038-n;04507326-n	shelter.n.01	backpacking_tent.n.01;bell_tent.n.01;cabana.n.01;canvas_tent.n.01;cottage_tent.n.01;fly_tent.n.01;lean-to_tent.n.01;mountain_tent.n.01;pavilion.n.01;pop_tent.n.01;praetorium.n.01;pup_tent.n.01;pyramidal_tent.n.01;tepee.n.01;tupik.n.01;two-man_tent.n.01;umbrella_tent.n.01	1	17	2645
132	SAUCE	sauce	n	07829412-n	sauce.n.01	07810907-n	07834774-n;07840124-n;07830493-n;07832307-n;07835331-n;07835547-n;07835701-n;07835823-n;07835921-n;07831955-n;07836077-n;07840219-n;07836456-n;07836838-n;07837110-n;07837234-n;07840395-n;07837755-n;07832902-n;07836269-n;07838073-n;07830690-n;07835457-n;07830841-n;07830593-n;07839172-n;07838659-n;07839864-n;07831821-n;07838551-n;07838811-n;07838905-n;07839055-n;07870734-n;07832202-n;07839312-n;07832416-n;07832099-n;07840304-n;07832592-n;07832741-n;07839593-n;07857598-n;07839730-n;07838233-n;07831450-n;07840027-n;07837362-n;07831663-n;07840520-n	condiment.n.01	aioli.n.01;allemande.n.01;anchovy_sauce.n.01;apricot_sauce.n.01;barbecue_sauce.n.01;bearnaise.n.01;bercy.n.01;bordelaise.n.01;bourguignon.n.01;bread_sauce.n.01;brown_sauce.n.02;caper_sauce.n.01;chinese_brown_sauce.n.01;chocolate_sauce.n.01;cocktail_sauce.n.01;colbert.n.01;curry_sauce.n.01;demiglace.n.01;dressing.n.01;espagnole.n.01;gravy.n.01;hard_sauce.n.01;hollandaise.n.01;horseradish_sauce.n.01;hot_sauce.n.01;hungarian_sauce.n.01;hunter's_sauce.n.01;lyonnaise_sauce.n.01;marchand_de_vin.n.01;mole.n.03;mushroom_sauce.n.01;mustard_sauce.n.01;nantua.n.01;newburg_sauce.n.01;peach_sauce.n.01;pepper_sauce.n.01;pesto.n.01;plum_sauce.n.01;poulette.n.01;ravigote.n.01;remoulade_sauce.n.01;smitane.n.01;snail_butter.n.01;soubise.n.01;spaghetti_sauce.n.01;tartare_sauce.n.01;veloute.n.01;white_sauce.n.01;wine_sauce.n.01;worcester_sauce.n.01	1	50	3752
1320	APPLE	apple	n	07739125-n	apple.n.01	07705931-n;13138842-n	07742012-n;07739344-n;07739506-n	edible_fruit.n.01;pome.n.01	cooking_apple.n.01;crab_apple.n.03;eating_apple.n.01	2	3	3735
1321	BOTTLE	bottle	n	02876657-n	bottle.n.01	04531098-n	02823428-n;02960903-n;02962061-n;02985963-n;03140431-n;03174450-n;03359566-n;03449451-n;03571625-n;03603722-n;03923379-n;03937543-n;03983396-n;04246060-n;04271793-n;04557648-n;04579056-n;04591713-n	vessel.n.03	beer_bottle.n.01;carafe.n.01;carboy.n.01;catsup_bottle.n.01;cruet.n.01;demijohn.n.01;flask.n.01;gourd.n.01;ink_bottle.n.01;jug.n.01;phial.n.01;pill_bottle.n.01;pop_bottle.n.01;smelling_bottle.n.01;specimen_bottle.n.01;water_bottle.n.01;whiskey_bottle.n.01;wine_bottle.n.01	1	18	2141
1322	BREAKFAST	breakfast	n	07574602-n	breakfast.n.01	07573696-n	07574780-n;08385989-n	meal.n.01	continental_breakfast.n.01;power_breakfast.n.01	1	2	3692
1323	CLOCK	clock	v	00490968-v	clock.v.01	00489837-v	00491313-v	quantify.v.02	mistime.v.01	1	1	373
1327	UNCLE	uncle	n	10736091-n	uncle.n.01	10236946-n	10146209-n	kinsman.n.01	great-uncle.n.01	1	1	4384
133	WEAVE	weave	v	01673891-v	weave.v.02	01653013-v	01674717-v;01674243-v;01674375-v;01672384-v;01674938-v;01672168-v	create_from_raw_material.v.01	braid.v.01;brocade.v.01;lace.v.03;loom.v.04;twill.v.01;web.v.01	1	6	1331
1330	DEFEND	defend	v	01129876-v	defend.v.03	01128193-v		protect.v.01		1	0	950
1331	SHEEP	sheep	n	02411705-n	sheep.n.01	02401031-n	02413050-n;02413131-n;02411999-n;02412080-n;02412210-n	bovid.n.01	black_sheep.n.02;domestic_sheep.n.01;ewe.n.03;ram.n.05;wether.n.01	1	5	1858
1332	NEIGHBOUR	neighbor	n	10352299-n	neighbor.n.01	00007846-n		person.n.01		1	0	4279
1333	NECK	neck	n	05546540-n	neck.n.01	05225090-n	05547313-n	external_body_part.n.01	bull_neck.n.01	1	1	2923
1335	WHITE	white	a	00243180-a	white.a.02					0	0	204
1336	EAT	eat	v	01168468-v	eat.v.01	01156834-v;01166351-v	01197014-v;01196653-v;01192312-v;01196802-v;01172969-v;01203893-v;01174099-v;01169067-v;01173933-v;01174294-v;01173813-v;01173656-v;01173057-v;01174555-v;01169328-v;01167290-v;01169205-v	consume.v.02;eat.v.02	devour.v.03;devour.v.04;dunk.v.03;eat_up.v.01;fare.v.02;fill_up.v.04;garbage_down.v.01;gluttonize.v.01;gobble.v.01;nibble.v.03;peck.v.02;pick_at.v.02;pitch_in.v.01;ruminate.v.01;slurp.v.01;wash_down.v.01;wolf.v.01	2	17	986
1337	PIG	hog	n	02395406-n	hog.n.03	02395003-n	02395931-n	swine.n.01	porker.n.01	1	1	1841
1338	PEACE	peace	n	07515790-n	peace.n.03	07515560-n		tranquillity.n.02		1	0	3662
