NUMBER	GLOSS	SENSES	A	B	C	D	
6323	thirst	hunger;to want	0	0	0	0
6324	thirst (V)	to want	0	0	0	0
6325	thirsty	hunger;to want;to drink	0	0	0	0
6326	thirty	three	0	0	0	0
6327	this	pronoun	0	0	0	7
6328	this moment	time	0	0	0	0
6329	thistle	thorn	0	0	0	0
6330	thole	to pull	0	0	0	0
6331	thong	rope	0	0	0	0
6332	thorn	thorn;edge;end;sharp;grass	0	0	0	0
6333	thou	pronoun	0	0	0	2
6334	thought	heart;to think	0	0	0	0
6335	thousand	many;thousand;hundred	0	0	0	0
6336	thread	rope;to sew;sinew;to bind;cloth;to weave;to twist;hair	0	0	0	0
6337	thread (V)	to sew	0	0	0	0
6338	threat	to fear	0	0	0	0
6339	threaten (V)	anger;to curse;to fear;to endure	0	0	0	0
6340	three	three	0	0	0	24
6341	thresh (V)	to beat	0	0	0	0
6342	threshing-floor	flat;to beat	0	0	0	0
6343	threshold	place;side;chair;obstacle	0	0	0	0
6344	thrifty	strong	0	0	0	0
6345	thrive (V)	many	0	0	0	0
6346	throat	neck;throat;hand;hole	0	0	0	0
6347	throb (V)	to shake	0	0	0	0
6348	throne	chair	0	0	0	0
6349	throng (V)	to press	0	0	0	0
6350	throttle (V)	obstacle;to press;to take	0	0	0	0
6351	through	to pass;to pierce	0	0	0	0
6352	throw (V)	to press;to throw;bow;to go;to scatter;to beat;to put;to scrape;to stay	0	0	0	136
6353	throw away (V)	to throw	0	0	0	0
6354	throw down (V)	to fall;to press;to stay	0	0	0	0
6355	throw down with a clap (V)	to press	0	0	0	0
6356	throw out (V)	to destroy;to throw	0	0	0	0
6357	throw up (V)	to throw	0	0	0	0
6358	thrust (V)	knife;to beat;to pierce	0	0	0	0
6359	thrust aside (V)	to drive	0	0	0	0
6360	thuja	tree	0	0	0	0
6361	thumb	big;to measure;finger;foot	0	0	0	0
6362	thunder	noise;to shine	0	0	0	0
6363	thunderbolt	to burn	0	0	0	0
6364	thus	pronoun;similar	0	0	0	0
6365	thwart of a boat	to divide	0	0	0	0
6366	tibia	bone;foot	0	0	0	0
6367	tick	insect;shellfish	0	0	0	0
6368	tickle (V)	to scrape;hand	0	0	0	0
6369	tide	to flow	0	0	0	0
6370	tidings	to know;to speak	0	0	0	0
6371	tidy	good	0	0	0	0
6372	tie	to bind;hair	0	0	0	0
6373	tie (V)	to bind	0	0	0	137
6374	tie round (V)	to bind	0	0	0	0
6375	tie to (V)	to bind	0	0	0	0
6376	tie together (V)	to bind;together	0	0	0	0
6377	tie up (V)	to bind;obstacle	0	0	0	0
6378	tier 1	layer	0	0	0	0
6379	tier 2	rope	0	0	0	0
6380	tiger	wolf	0	0	0	0
6381	tight	to bind;to pull;dense;clothes	0	0	0	0
6382	tight fitting	dense	0	0	0	0
6383	tighten (V)	to bind	0	0	0	0
6384	tile	brick;flat	0	0	0	0
6385	tillage	valley	0	0	0	0
6386	tilt (V)	side	0	0	0	0
6387	tilth	valley	0	0	0	0
6388	timber	stick;tree	0	0	0	0
6389	time	time;to go;edge;year;to roll;obstacle;old;shape	0	0	0	0
6390	time after now	time	0	0	0	0
6391	time of a short glance	time	0	0	0	0
6392	time of daylight	time	0	0	0	0
6393	time or place of	time	0	0	0	0
6394	timid	shame;to fear	0	0	0	0
6395	timidity	shame	0	0	0	0
6396	tin	metal	0	0	0	0
6397	tinder	fire;to swell;mushroom	0	0	0	0
6398	tinker (V)	to burn	0	0	0	0
6399	tiny	little;thin	0	0	0	0
6400	tip	below;mouth;edge	0	0	0	0
6401	tire (V)	to tire;bad;grief;hunger	0	0	0	0
6402	tired	to tire;to die;shame;hunger;to wait	0	0	0	0
6403	tired of	to tire	0	0	0	0
6404	tired out	to tire	0	0	0	0
6405	tiresome	to tire	0	0	0	0
6406	tissue	skin;body	0	0	0	0
6407	to	to grow	0	0	0	0
6408	toad	frog;worm	0	0	0	0
6409	toast	to roast	0	0	0	0
6410	tobacco	liquid	0	0	0	0
6411	today	time	0	0	0	0
6412	toe	finger	0	0	0	0
6413	toe-nail	finger-nail	0	0	0	0
6414	together	to follow;to help;together;to bind;all;to press;to touch	0	0	0	0
6415	toil	to tire;hard;to work	0	0	0	0
6416	toil (V)	to work	0	0	0	0
6417	token	sign;to think	0	0	0	0
6418	toll (V)	to speak	0	0	0	0
6419	tom-cat	marten	0	0	0	0
6420	tomb	grave;hole	0	0	0	0
6421	tombstone	grave;stone	0	0	0	0
6422	tomorrow	time;sun	0	0	0	0
6423	tongs	to pinch;to break;to press	0	0	0	0
6424	tongue	to lick;tongue	0	0	0	78
6425	too	many;to pass	0	0	0	0
6426	tool	fork;hammer;thing	0	0	0	0
6427	tops	grass	0	0	0	0
6428	top	mountain;to twist;top;high;head;edge;end	0	0	0	0
6429	too large to pass through	obstacle	0	0	0	0
6430	toothpick	thorn	0	0	0	0
6431	torch	to burn;fire	0	0	0	0
6432	torment	to deceive	0	0	0	0
6433	torture	to deceive	0	0	0	0
6434	torture (V)	to deceive;to endure;to fear	0	0	0	0
6435	tormented	to endure	0	0	0	0
6436	torn	to tear;to cut;to break;wound	0	0	0	0
6437	tooth	tooth;root;sharp	0	0	0	77
6438	topmost	top	0	0	0	0
6439	tornado	wind	0	0	0	0
6440	toss (V)	to crawl;to throw	0	0	0	0
6441	toss up (V)	dust	0	0	0	0
6442	total	all	0	0	0	0
6443	totter (V)	to shake;to move	0	0	0	0
6444	touch (V)	to beat;to touch;to rub;to scrape;to press;to take;to destroy;to follow;to bind	0	0	0	0
6445	touchwood	to rot	0	0	0	0
6446	tough	hard;old;strong;quick	0	0	0	0
6447	tower	house;stick;stone	0	0	0	0
6448	town	house;village;obstacle	0	0	0	0
6449	toy	to play	0	0	0	0
6450	trace (V)	sign	0	0	0	0
6451	trace 1	sign;back;to search;to follow;road	0	0	0	0
6452	trace 2	rope	0	0	0	0
6453	trachea	throat	0	0	0	0
6454	track	back;to go;foot	0	0	0	0
6455	track (V)	to follow	0	0	0	0
6456	trade	debt	0	0	0	0
6457	trail	to follow	0	0	0	0
6458	trail (V)	grass	0	0	0	0
6459	train (V)	to learn;to follow	0	0	0	0
6460	train of persons	group	0	0	0	0
6461	tramp \H\h (V)	slow	0	0	0	0
6462	trample (V)	to press;to go;sign;to rub;to crawl;to beat	0	0	0	0
6463	trample upon (V)	to press	0	0	0	0
6464	tranquil	light	0	0	0	0
6465	tranquility	luck	0	0	0	0
6466	tranquilize (V)	luck	0	0	0	0
6467	transfer (V)	to give;to meet;to roll;to move	0	0	0	0
6468	transgress (V)	to pass	0	0	0	0
6469	transmit (V)	to move	0	0	0	0
6470	transparent	to shine;dark	0	0	0	0
6471	transport (V)	vehicle;to carry;to put	0	0	0	0
6472	transverse	to bend	0	0	0	0
6473	trap	net;trap;obstacle;to press;rope;stone;hole	0	0	0	0
6474	trap (V)	trap	0	0	0	0
6475	trap to catch fish	trap	0	0	0	0
6476	trash	dust	0	0	0	0
6477	travel (V)	to follow;to go	0	0	0	0
6478	travel along (V)	to follow	0	0	0	0
6479	traverse (V)	to pass	0	0	0	0
6480	tray	basket;vessel	0	0	0	0
6481	treacherous	to deceive;to endure	0	0	0	0
6482	treachery	to deceive	0	0	0	0
6483	tread (V)	road;to go;to press;sign;to crawl;to beat	0	0	0	0
6484	treasure	to love;debt	0	0	0	0
6485	treasury	to put	0	0	0	0
6486	treat (V)	to make;to give	0	0	0	0
6487	tree	grass;leaf;root;tree;stick;forest	0	0	0	51
6488	tree-root	root	0	0	0	0
6489	tree-stem	root	0	0	0	0
6490	tremble (V)	to fear;to move;to shake	0	0	0	0
6491	trench	hole	0	0	0	0
6492	trephine	knife	0	0	0	0
6493	trespass (V)	to pass	0	0	0	0
6494	tress	to twist	0	0	0	0
6495	trestle	obstacle	0	0	0	0
6496	tribe	foreign;person;shape;slave	0	0	0	0
6497	tribute	debt	0	0	0	0
6498	trick	to play	0	0	0	0
6499	trickery	to deceive	0	0	0	0
6500	trickle (V)	drop;liquid	0	0	0	0
6501	tricksy	anger	0	0	0	0
6502	trident	three	0	0	0	0
6503	trifling	thin	0	0	0	0
6504	trigger	wart	0	0	0	0
6505	trim (V)	knife;to cut;to pinch;to touch	0	0	0	0
6506	trimmings	fringe	0	0	0	0
6507	trip	road	0	0	0	0
6508	trip (V)	to rub	0	0	0	0
6509	tripod	vessel	0	0	0	0
6510	troop	group;together	0	0	0	0
6511	troops	war	0	0	0	0
6512	trot (V)	to run;to go;to jump	0	0	0	0
6513	trouble	thief;to curse	0	0	0	0
6514	trouble (V)	to mix;heavy;to destroy	0	0	0	0
6515	troubled	grief;silly	0	0	0	0
6516	troublesome	heavy;to tire	0	0	0	0
6517	trough	grave;vessel;hole;pool	0	0	0	0
6518	trousers	clothes	0	0	0	0
6519	trout	fish	0	0	0	0
6520	true	to know;true;name;strong;straight	0	0	0	0
6521	trunk	root;vessel;stick;tree	0	0	0	0
6522	truss up (V)	to roll	0	0	0	0
6523	trust (V)	to help	0	0	0	0
6524	truth	true;name;strong	0	0	0	0
6525	try (V)	taste;to know;to search;to touch;to tire;to want;to love;to think	0	0	0	0
6526	try to acquire (V)	to want	0	0	0	0
6527	tub	vessel	0	0	0	0
6528	tube	vessel	0	0	0	0
6529	tuber	root	0	0	0	0
6530	tuberose	grass	0	0	0	0
6531	tuck in (V)	to roll	0	0	0	0
6532	tuck up (V)	to roll	0	0	0	0
6533	tuft	hair;top	0	0	0	0
6534	tug	rope	0	0	0	0
6535	tug (V)	rope	0	0	0	0
6536	tumble (V)	to fall	0	0	0	0
6537	tumble-weed	grass	0	0	0	0
6538	tumor	to swell;pus	0	0	0	0
6539	tumour	big;wart;to rot	0	0	0	0
6540	tumulus	grave;to swell;big	0	0	0	0
6541	tuna	fish	0	0	0	0
6542	tune (V)	good;to sing;to speak;devil;straight	0	0	0	0
6543	tunic	clothes	0	0	0	0
6544	turbid	dirt;to rot	0	0	0	0
6545	turf	grass;swamp;to rot	0	0	0	0
6546	turkey	bird	0	0	0	0
6547	turn	to roll;quick	0	0	0	0
6548	turn (V)	to bend;to change;to roll;to move;back	0	0	0	126
6549	turn around (V)	circle;to roll	0	0	0	0
6550	turn away	to pass	0	0	0	0
6551	turn back (V)	to move;to roll;to pass;end	0	0	0	0
6552	turn in (V)	layer	0	0	0	0
6553	turn into	similar	0	0	0	0
6554	turn out (V)	to drive	0	0	0	0
6555	turn over (V)	to roll	0	0	0	0
6556	turn round (V)	to roll;to move;to bend;circle;to twist	0	0	0	0
6557	turn up (V)	to bend;to move;to press	0	0	0	0
6558	turn upside down (V)	to go	0	0	0	0
6559	turned up	crooked	0	0	0	0
6560	turnip	vegetable	0	0	0	0
6561	turret	house	0	0	0	0
6562	turtle	frog	0	0	0	0
6563	tush	tooth	0	0	0	0
6564	tusk	tooth	0	0	0	0
6565	tutor	relative	0	0	0	0
6566	tweezers	to pinch	0	0	0	0
6567	twenty	twenty	0	0	0	0
6568	twenty four hours	time	0	0	0	0
6569	twenty fourth part of an ounce liang	measure	0	0	0	0
6570	twice	together;two	0	0	0	0
6571	twig	to bear;tree;stick	0	0	0	0
6572	twilight	dark	0	0	0	0
6573	twin	together;two;similar	0	0	0	0
6574	twirl (V)	to roll	0	0	0	0
6575	twist (V)	to roll;to twist;to bend;soft;to bind;to press	0	0	0	0
6576	twitch (V)	to beat;to twist	0	0	0	0
6577	two	together;two;to meet;to follow	0	0	0	23
6578	two of a kind	similar	0	0	0	0
6579	two-coloured	variegated	0	0	0	0
6580	two-pronged fork	stick	0	0	0	0
6581	type	grain	0	0	0	0
6582	udder	breast	0	0	0	0
6583	ugly	bad	0	0	0	0
6584	ulcer	wart;wound	0	0	0	0
6585	unable	hunger;bad;sick;silly	0	0	0	0
6586	unable to deliver in childbirth	obstacle	0	0	0	0
6587	unable to help oneself	old	0	0	0	0
6588	unafraid of	brave	0	0	0	0
6589	unbearable	bitter	0	0	0	0
6590	unbind (V)	to bind	0	0	0	0
6591	uncertain	silly	0	0	0	0
6592	uncle	relative	0	0	0	0
6593	uncle (on the father's side)	relative	0	0	0	0
6594	uncomfortable	sick	0	0	0	0
6595	uncovered	naked	0	0	0	0
6596	uncultivated	field	0	0	0	0
6597	under	below;to sink	0	0	0	0
6598	underdone	sour	0	0	0	0
6599	underground	hole	0	0	0	0
6600	undernourish (V)	hunger	0	0	0	0
6601	understand (V)	to wake;to know;to think;to see;to hear;to measure	0	0	0	0
6602	uneasiness	bad	0	0	0	0
6603	uneasy	grief;hard;bad	0	0	0	0
6604	uneducated	bad	0	0	0	0
6605	uneven	rough;to swell	0	0	0	0
6606	unexpected	quick	0	0	0	0
6607	unfashionable	to tear	0	0	0	0
6608	unfasten	to bind	0	0	0	0
6609	unfit	to destroy	0	0	0	0
6610	unfold (V)	flat;to swell	0	0	0	0
6611	ungelded	genitals	0	0	0	0
6612	ungulate	deer;pig	0	0	0	0
6613	unicorn	deer	0	0	0	0
6614	unify (V)	one	0	0	0	0
6615	uninhabited place	field	0	0	0	0
6616	unintelligible	dark	0	0	0	0
6617	uninterrupted	to follow	0	0	0	0
6618	unison	together	0	0	0	0
6619	unit	one	0	0	0	0
6620	unite (V)	to bind;together;all;to adhere;similar;to touch;to follow	0	0	0	0
6621	unknown	foreign	0	0	0	0
6622	unknown to	foreign	0	0	0	0
6623	unlit	dark	0	0	0	0
6624	unmanageable	hard	0	0	0	0
6625	unmarried	barren;one	0	0	0	0
6626	unoccupied space	valley	0	0	0	0
6627	unpleasant	rough;bad;grief	0	0	0	0
6628	unpolished	rough	0	0	0	0
6629	unrestrained	free	0	0	0	0
6630	unripe	sour;new	0	0	0	0
6631	unroll (V)	free;wide	0	0	0	0
6632	unruly	rough	0	0	0	0
6633	unsteady	to tire	0	0	0	0
6634	unstring (V)	free	0	0	0	0
6635	untidy	dirt	0	0	0	0
6636	untie (V)	free;to bind	0	0	0	0
6637	untruth	to deceive	0	0	0	0
6638	untruthful	to deceive	0	0	0	0
6639	unused	new;empty	0	0	0	0
6640	up	top;high	0	0	0	0
6641	up-hill	top	0	0	0	0
6642	upper	top	0	0	0	0
6643	uppermost	top	0	0	0	0
6644	upright	straight;high	0	0	0	0
6645	uproot (V)	to pull;to take;sinew	0	0	0	0
6646	upset	to tire	0	0	0	0
6647	upward	top	0	0	0	0
6648	upwards	top	0	0	0	0
6649	urge (V)	to drive;to run;to curse	0	0	0	0
6650	urge on (V)	to drive	0	0	0	0
6651	urgent	quick;to reach	0	0	0	0
6652	urgently	quick	0	0	0	0
6653	urinary bladder	bubble;genitals;urine	0	0	0	0
6654	urinate (V)	to wash;urine	0	0	0	0
6655	urine	dirt;urine;genitals	0	0	0	0
6656	us	pronoun	0	0	0	0
6657	usage	shape	0	0	0	0
6658	use	shape	0	0	0	0
6659	use (V)	end;to make;to take;to know	0	0	0	0
6660	use up (V)	end	0	0	0	0
6661	useful	good;strong	0	0	0	0
6662	usefulness	to make	0	0	0	0
6663	useless	slow;bad;to destroy	0	0	0	0
6664	usual	particle	0	0	0	0
6665	usually	particle	0	0	0	0
6666	usurp (V)	thief	0	0	0	0
6667	uterus	genitals	0	0	0	0
6668	utter (V)	to speak	0	0	0	0
6669	uvula	throat;to eat	0	0	0	0
6670	vacant	empty;hole;free;weak	0	0	0	0
6671	vacant time	luck	0	0	0	0
6672	vagina	behind;hole	0	0	0	0
6673	vain	to praise;dry;particle	0	0	0	0
6674	valid	healthy	0	0	0	0
6675	valley	hole;river;shore;valley;field	0	0	0	0
6676	valuable	to love	0	0	0	0
6677	value	good;to love;debt	0	0	0	0
6678	value (V)	debt	0	0	0	0
6679	vanish (V)	to drive	0	0	0	0
6680	vanquish (V)	to beat	0	0	0	0
6681	vapour	dark;liquid;smoke;sky	0	0	0	0
6682	variegated	variegated;blue;naked;to paint;spot	0	0	0	0
6683	variety	grain	0	0	0	0
6684	various colors	variegated	0	0	0	0
6685	varnish	gall;liquid	0	0	0	0
6686	vary (V)	bad	0	0	0	0
6687	vase	vessel	0	0	0	0
6688	vast	big;wide;heavy	0	0	0	0
6689	vault	hole;to bend	0	0	0	0
6690	vaulted	to bend	0	0	0	0
6691	vegetable	grass;to eat;to mow;vegetable;blue;grain	0	0	0	0
6692	vehicle	vehicle	0	0	0	0
6693	veil (V)	to cover;to guard	0	0	0	0
6694	vein	sinew;vessel	0	0	0	0
6695	velvet	cloth	0	0	0	0
6696	venomous snake	worm;snake	0	0	0	0
6697	verandah	house	0	0	0	0
6698	verbal negative	particle	0	0	0	0
6699	verily	true;good;big	0	0	0	0
6700	vermilion	red	0	0	0	0
6701	versify (V)	to sing	0	0	0	0
6702	vertebra	back;neck	0	0	0	0
6703	vertebral gristle	neck	0	0	0	0
6704	vertical	straight;to stand;to put	0	0	0	0
6705	very	big;strong;many;to pass;full;to know;heavy;good;to love;true	0	0	0	0
6706	vessel	vessel;horn;measure;sack	0	0	0	0
6707	vessel used in distilling liquor	vessel	0	0	0	0
6708	vestibule	house	0	0	0	0
6709	vex (V)	to curse;devil	0	0	0	0
6710	vibrate (V)	to shake	0	0	0	0
6711	vicinity	village	0	0	0	0
6712	vicious	bad	0	0	0	0
6713	victim	war	0	0	0	0
6714	victory	to win	0	0	0	0
6715	vie (V)	to curse;war	0	0	0	0
6716	view (V)	to see	0	0	0	0
6717	vigorous	healthy;strong;to make;good;to play	0	0	0	0
6718	vigorously	strong	0	0	0	0
6719	vile	many;shame	0	0	0	0
6720	village	group;house;village	0	0	0	0
6721	village other than one's own	village	0	0	0	0
6722	villain	thief	0	0	0	0
6723	vine	grass;tree	0	0	0	0
6724	vinegar	sour	0	0	0	0
6725	vineyard	fruit	0	0	0	0
6726	violate (V)	to beat	0	0	0	0
6727	violent	anger;bad;heavy;to curse	0	0	0	0
6728	violently	heavy;to deceive	0	0	0	0
6729	violin	handle	0	0	0	0
6730	viper	snake	0	0	0	0
6731	virile	genitals;person;father;to bear;relative	0	0	0	0
6732	virtue	luck	0	0	0	0
6733	viscid	thick	0	0	0	0
6734	visible	to see	0	0	0	0
6735	visit (V)	to go;guest	0	0	0	0
6736	vital part	brain	0	0	0	0
6737	vitality	to live	0	0	0	0
6738	vitals	to eat	0	0	0	0
6739	voice	to cry;to speak;noise;to sing;tongue	0	0	0	0
6740	void	empty	0	0	0	0
6741	vomit (V)	to spit;to vomit;to pour	0	0	0	97
6742	voracious	to eat;bad	0	0	0	0
6743	vow (V)	to speak	0	0	0	0
6744	vulgar	shape	0	0	0	0
6745	vulture	bird	0	0	0	0
6746	vulva	genitals;behind;belly;hole	0	0	0	0
6747	wade (V)	bridge	0	0	0	0
6748	wag (V)	to shake	0	0	0	0
6749	wage	debt;to move;to work	0	0	0	0
6750	waist	liver;belly;back;middle	0	0	0	0
6751	wait (V)	obstacle;to sit;to be;to wait;slow;to meet;to want;to love;time	0	0	0	0
6752	wait for (V)	to see;to think	0	0	0	0
6753	wait upon (V)	to help	0	0	0	0
6754	waiter	slave	0	0	0	0
6755	wake (V)	to wake;to know;to live	0	0	0	0
6756	wake up (V)	to wake	0	0	0	0
6757	walk	to follow	0	0	0	0
6758	walk (V)	to go;road;to follow;to run;to move	0	0	0	121
6759	walk about (V)	to go	0	0	0	0
6760	walk along (V)	to flow	0	0	0	0
6761	walk in (V)	to go	0	0	0	0
6762	walking	to follow;to go	0	0	0	0
6763	wall	house;obstacle;bridge	0	0	0	0
6764	wall (V)	obstacle;house;to cover	0	0	0	0
6765	wallet	skin	0	0	0	0
6766	walnut	grain;nut;stone	0	0	0	0
6767	wander (V)	to follow;to go;to deceive	0	0	0	0
6768	wander about (V)	to flow	0	0	0	0
6769	want	hunger	0	0	0	0
6770	want (V)	to love;luck;to want	0	0	0	0
6771	war	war;to meet	0	0	0	0
6772	ward off (V)	obstacle;to drive	0	0	0	0
6773	ware	expensive;house;to carry;debt	0	0	0	0
6774	warm	hot;warm;to burn;fire;soft	0	0	0	180
6775	warm (V)	to burn;warm	0	0	0	0
6776	warm over (V)	warm	0	0	0	0
6777	warm up (V)	warm	0	0	0	0
6778	warmish	warm	0	0	0	0
6779	warmth	to burn	0	0	0	0
6780	warn (V)	to speak;devil	0	0	0	0
6781	warp	to weave;sinew	0	0	0	0
6782	warped	crooked	0	0	0	0
6783	wart	wart	0	0	0	0
6784	wash (V)	to press;to wash;to throw;clean;wet;to pour;to flow	0	0	0	132
6785	wash off (V)	to wash	0	0	0	0
6786	washing	to wash	0	0	0	0
6787	wasp	insect	0	0	0	0
6788	waste away (V)	sick	0	0	0	0
6789	watch (V)	to guard;to see	0	0	0	0
6790	watch for (V)	to see	0	0	0	0
6791	watchman	to guard	0	0	0	0
6792	water	pool;river;to flow;water;wet;liquid	0	0	0	150
6793	water leech	worm	0	0	0	0
6794	water-basin	vessel	0	0	0	0
6795	water-bird	bird	0	0	0	0
6796	water-furrow	river	0	0	0	0
6797	water-lizard	worm	0	0	0	0
6798	water-meadow	valley	0	0	0	0
6799	waterfall	to flow;urine	0	0	0	0
6800	watershed	shore	0	0	0	0
6801	waterspace	water	0	0	0	0
6802	watertight	dry	0	0	0	0
6803	watery	thin;to flow	0	0	0	0
6804	wattle	fence;stick	0	0	0	0
6805	wattle (V)	to twist;to bind	0	0	0	0
6806	wave	water;to flow;shallow;river;pool	0	0	0	0
6807	wave (V)	to roll;to shake;to fly	0	0	0	0
6808	wave about (V)	to move	0	0	0	0
6809	wax	wax	0	0	0	0
6810	wax (V)	new	0	0	0	0
6811	waxing (of the moon)	moon	0	0	0	0
6812	waxing moon	moon	0	0	0	0
6813	way	shape;road;to go;body;to run;middle	0	0	0	0
6814	we	pronoun	0	0	0	4
6815	weak	weak;child;old;sick;soft;to tire;little;thin;bad;shame;silly;to break;empty;light	0	0	0	0
6816	weak eyesight	dark	0	0	0	0
6817	weak-minded	silly	0	0	0	0
6818	weaken (V)	bad;fish	0	0	0	0
6819	wealth	big;cattle;cow;many;debt;strong	0	0	0	0
6820	wealthy	to swell	0	0	0	0
6821	weapon	sharp;to pierce;knife;stick;net;war	0	0	0	0
6822	wear (V)	clothes;to carry;sheath;cloth;to bind	0	0	0	0
6823	wear out (V)	to scrape;bad	0	0	0	0
6824	wearied	to tire	0	0	0	0
6825	weary	to tire	0	0	0	0
6826	weasel	marten	0	0	0	0
6827	weather	to love;sky;time;wind;sun	0	0	0	0
6828	weave (V)	cloth;to bind;to weave;to twist;net	0	0	0	0
6829	web	to weave	0	0	0	0
6830	wedding	to play;relative	0	0	0	0
6831	wedge	stick;finger-nail	0	0	0	0
6832	weed	grass;grain	0	0	0	0
6833	weed (V)	grass;to pull;to tear	0	0	0	0
6834	weeder	knife	0	0	0	0
6835	weep (V)	tear;to weep;to cry;to pour	0	0	0	0
6836	weeper	to weep	0	0	0	0
6837	weft	to weave;to bind	0	0	0	0
6838	weigh (V)	to count;to measure;to hang;to put	0	0	0	0
6839	weight	heavy;measure;to count;to measure	0	0	0	0
6840	weighty	heavy	0	0	0	0
6841	welcome (V)	to meet;to speak	0	0	0	0
6842	welfare	big	0	0	0	0
6843	well 1	good;to think	0	0	0	0
6844	well 2	pool;to flow	0	0	0	0
6845	well-tasted	sweet	0	0	0	0
6846	wellbeing	luck	0	0	0	0
6847	wen	throat	0	0	0	0
6848	west	side;to sink;below;straight;left	0	0	0	0
6849	wet	wet;water;to flow;to weep;liquid	0	0	0	194
6850	wet (V)	wet;water;to flow;to weep;liquid	0	0	0	0
6851	wet ground	hole	0	0	0	0
6852	whale	fish	0	0	0	0
6853	what	pronoun	0	0	0	12
6854	whatever	place	0	0	0	0
6855	wheat	grain	0	0	0	0
6856	wheedle (V)	to praise	0	0	0	0
6857	wheel	to roll;vehicle;circle;stone	0	0	0	0
6858	wheeze (V)	noise	0	0	0	0
6859	when	time	0	0	0	14
6860	where	pronoun	0	0	0	13
6861	wherever	place	0	0	0	0
6862	whet (V)	sharp;to rub;to touch;to scrape;to break;to cut	0	0	0	0
6863	whetstone	to scrape;to rub;sharp;to cut;knife	0	0	0	0
6864	whey	liquid;milk;beer	0	0	0	0
6865	which	pronoun	0	0	0	0
6866	whim	to deceive;to play	0	0	0	0
6867	whip	stick;hammer	0	0	0	0
6868	whirl (V)	to roll	0	0	0	0
6869	whirligig	to play	0	0	0	0
6870	whirlpool	to roll;pool	0	0	0	0
6871	whirlwind	wind;rain	0	0	0	0
6872	whiskers	hair	0	0	0	0
6873	whisky	beer	0	0	0	0
6874	whisper	noise	0	0	0	0
6875	whisper (V)	noise	0	0	0	0
6876	whispering	noise	0	0	0	0
6877	whistle	noise;hole	0	0	0	0
6878	whistle (V)	noise;to blow	0	0	0	0
6879	whistling	noise	0	0	0	0
6880	white	blue;white;clean;to shine	0	0	0	175
6881	white lead	dust	0	0	0	0
6882	white-ant	insect	0	0	0	0
6883	white-fish	fish	0	0	0	0
6884	whiten (V)	white	0	0	0	0
6885	whither	pronoun	0	0	0	0
6886	whitish	white	0	0	0	0
6887	who	pronoun	0	0	0	11
6888	whole	together;many;end;full;healthy;all	0	0	0	0
6889	whole piece	full	0	0	0	0
6890	wholesale	debt	0	0	0	0
6891	whore	to love;woman	0	0	0	0
6892	whose	pronoun	0	0	0	0
6893	why	pronoun	0	0	0	0
6894	wick	to shine	0	0	0	0
6895	wicked	bad;thief;rough;war;silly	0	0	0	0
6896	wicked demon	devil	0	0	0	0
6897	wicked demon living in mountains	devil	0	0	0	0
6898	wicker	to sew	0	0	0	0
6899	wicker basket	basket	0	0	0	0
6900	wide	big;wide;to follow;flat;full;heavy;earth	0	0	0	29
6901	wide open	to open	0	0	0	0
6902	widely apart	far	0	0	0	0
6903	widely separated	wide;far	0	0	0	0
6904	widen (V)	wide	0	0	0	0
6905	widow	barren;to fear	0	0	0	0
6906	width	wide;measure	0	0	0	0
6907	wife	two;relative;woman	0	0	0	40
6908	wife of elder brother	relative	0	0	0	0
6909	wild	cow;goat;wolf;to destroy;to pass;to curse;silly;deer;anger	0	0	0	0
6910	wild animal	wolf	0	0	0	0
6911	wild cat	wolf	0	0	0	0
6912	wild goat	goat	0	0	0	0
6913	wild-goose	bird	0	0	0	0
6914	wilderness	meadow;forest;field	0	0	0	0
6915	will	sign;to think;to want;strong	0	0	0	0
6916	will (V)	to think	0	0	0	0
6917	willing	to want	0	0	0	0
6918	willow	grass;tree	0	0	0	0
6919	wilt (V)	to wither	0	0	0	0
6920	wily	to deceive	0	0	0	0
6921	win (V)	to win;hunt;debt;to meet;to take	0	0	0	0
6922	wind	noise;to blow;wind;rain;smoke;to smell;cold;snow;quick	0	0	0	163
6923	wind (V)	to twist;to bind;to roll;to bend;rope	0	0	0	0
6924	wind around (V)	rope;to twist;to adhere;to bind;to bend	0	0	0	0
6925	wind round (V)	to roll	0	0	0	0
6926	wind-screen	edge	0	0	0	0
6927	winding	to twist;to bend	0	0	0	0
6928	windless	light	0	0	0	0
6929	window	door;vessel;hole	0	0	0	0
6930	windpipe	throat;neck	0	0	0	0
6931	wine	beer;fruit;sour	0	0	0	0
6932	wineskin	to cover;basket;skin	0	0	0	0
6933	wing	to fly;hand;wing;feather;to bend	0	0	0	84
6934	wink (V)	hair;wrinkle	0	0	0	0
6935	winnow (V)	to filter;to throw;to shake	0	0	0	0
6936	winnower	to filter	0	0	0	0
6937	winter	time;cold	0	0	0	0
6938	wipe (V)	to rub;to wash;to sweep;clean;to touch	0	0	0	133
6939	wipe off (V)	to rub	0	0	0	0
6940	wire	rope	0	0	0	0
6941	wisdom	to know;to speak	0	0	0	0
6942	wise	to know;to guard;to see	0	0	0	0
6943	wish	to want	0	0	0	0
6944	wish (V)	beautiful;luck;to want;to love;to praise;to think;to see	0	0	0	0
