ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	FAMILY_FREQUENCY	LANGUAGE_FREQUENCY	WORD_FREQUENCY	RANK	COMMUNITY	CENTRAL_CONCEPT	DEGREE	WEIGHTED_FAMILY_DEGREE	WEIGHTED_LANGUAGE_DEGREE	LINKED_CONCEPTS
List-2018-1105-899	899	255	SERVANT	SERVANT	49	178	246	76	121	PRISONER	1	11	19	"[{""ID"": ""List-2018-1105-821"", ""NAME"": ""SLAVE"", ""WordWeight"": 19, ""LanguageWeight"": 19, ""FamilyWeight"": 11}]"
List-2018-1105-900	900	1940	GUARD	GUARD	47	169	236	77	30	KEEP	1	4	4	"[{""ID"": ""List-2018-1105-118"", ""NAME"": ""KEEP"", ""WordWeight"": 5, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
List-2018-1105-901	901	749	ENTER	ENTER	64	214	287	78	114	COME	1	3	4	"[{""ID"": ""List-2018-1105-181"", ""NAME"": ""COME"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}]"
List-2018-1105-902	902	610	PORT	PORT	39	155	194	79	156	BRIDGE	1	3	3	"[{""ID"": ""List-2018-1105-612"", ""NAME"": ""BRIDGE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-903	903	342	HAY	HAY	40	149	178	80	55	FIELD	1	14	31	"[{""ID"": ""List-2018-1105-225"", ""NAME"": ""GRASS"", ""WordWeight"": 33, ""LanguageWeight"": 31, ""FamilyWeight"": 14}]"
List-2018-1105-904	904	838	REMAINS	REMAINS	57	186	236	81	44	SIT	1	3	5	"[{""ID"": ""List-2018-1105-351"", ""NAME"": ""REMAIN"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 3}]"
List-2018-1105-905	905	178	RIPE	RIPE	62	214	275	82	22	BURN (SOMETHING)	1	22	30	"[{""ID"": ""List-2018-1105-423"", ""NAME"": ""COOKED"", ""WordWeight"": 30, ""LanguageWeight"": 30, ""FamilyWeight"": 22}]"
List-2018-1105-906	906	1517	WASP	WASP	59	200	244	83	68	BEEHIVE	1	14	19	"[{""ID"": ""List-2018-1105-488"", ""NAME"": ""BEE"", ""WordWeight"": 20, ""LanguageWeight"": 19, ""FamilyWeight"": 14}]"
List-2018-1105-907	907	192	CORNER	CORNER	57	192	244	84	146	ELBOW	1	4	4	"[{""ID"": ""List-2018-1105-563"", ""NAME"": ""ELBOW"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
List-2018-1105-908	908	1669	ANCESTORS	ANCESTORS	56	197	244	85	2	CHILD (YOUNG HUMAN)	1	3	3	"[{""ID"": ""List-2018-1105-500"", ""NAME"": ""DESCENDANTS"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-909	909	1188	CHARCOAL	CHARCOAL	61	209	238	86	166	CHARCOAL	1	30	42	"[{""ID"": ""List-2018-1105-564"", ""NAME"": ""EMBERS"", ""WordWeight"": 43, ""LanguageWeight"": 42, ""FamilyWeight"": 30}]"
List-2018-1105-910	910	1672	WRITE	WRITE	62	208	240	87	99	DYE	1	4	5	"[{""ID"": ""List-2018-1105-386"", ""NAME"": ""PAINTING"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
List-2018-1105-911	911	23	RYE	RYE	14	108	119	88	12	GRAIN	1	3	3	"[{""ID"": ""List-2018-1105-525"", ""NAME"": ""OAT"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-912	912	1259	WEDDING	WEDDING	44	174	284	89	74	SLEEP	1	8	12	"[{""ID"": ""List-2018-1105-277"", ""NAME"": ""MARRY"", ""WordWeight"": 13, ""LanguageWeight"": 12, ""FamilyWeight"": 8}]"
List-2018-1105-913	913	93	DRAW MILK	DRAW MILK	48	179	195	90	53	SQUEEZE	1	12	16	"[{""ID"": ""List-2018-1105-104"", ""NAME"": ""SQUEEZE"", ""WordWeight"": 16, ""LanguageWeight"": 16, ""FamilyWeight"": 12}]"
List-2018-1105-914	914	968	ACORN	ACORN	22	97	105	91	193	OAK	1	3	10	"[{""ID"": ""List-2018-1105-980"", ""NAME"": ""OAK"", ""WordWeight"": 11, ""LanguageWeight"": 10, ""FamilyWeight"": 3}]"
List-2018-1105-915	915	1974	CENTIPEDE	CENTIPEDE	47	166	186	92	177	CENTIPEDE	1	3	5	"[{""ID"": ""List-2018-1105-1059"", ""NAME"": ""SCORPION"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 3}]"
List-2018-1105-916	916	663	BAY	BAY	36	107	146	93	91	LAKE	1	4	5	"[{""ID"": ""List-2018-1105-762"", ""NAME"": ""LAGOON"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
List-2018-1105-917	917	933	WALL (OF HOUSE)	WALL (OF HOUSE)	51	188	239	94	64	FENCE	1	11	16	"[{""ID"": ""List-2018-1105-345"", ""NAME"": ""FENCE"", ""WordWeight"": 17, ""LanguageWeight"": 16, ""FamilyWeight"": 11}]"
List-2018-1105-918	918	1862	DONKEY	DONKEY	33	144	175	95	192	DONKEY	1	3	3	"[{""ID"": ""List-2018-1105-1073"", ""NAME"": ""MULE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-919	919	65	AMBUSH	AMBUSH	37	152	181	96	78	FISH TRAP	1	3	7	"[{""ID"": ""List-2018-1105-437"", ""NAME"": ""TRAP (PITFALL)"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 3}]"
List-2018-1105-920	920	790	READY	READY	51	185	227	97	31	MORE	1	3	3	"[{""ID"": ""List-2018-1105-572"", ""NAME"": ""ENOUGH"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-921	921	1378	SPOON	SPOON	52	183	217	98	75	HOOK	1	3	3	"[{""ID"": ""List-2018-1105-369"", ""NAME"": ""PITCHFORK"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-922	922	85	GIVE BACK	GIVE BACK	52	190	238	99	24	TWIST	1	7	11	"[{""ID"": ""List-2018-1105-284"", ""NAME"": ""COME BACK"", ""WordWeight"": 12, ""LanguageWeight"": 11, ""FamilyWeight"": 7}]"
List-2018-1105-923	923	879	COUGH	COUGH	64	220	244	100	96	COMMON COLD (DISEASE)	1	3	4	"[{""ID"": ""List-2018-1105-403"", ""NAME"": ""COMMON COLD (DISEASE)"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}]"
List-2018-1105-924	924	1134	DIVORCE	DIVORCE	46	173	210	101	14	STRIKE OR BEAT	1	5	5	"[{""ID"": ""List-2018-1105-226"", ""NAME"": ""THROW"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
List-2018-1105-925	925	1653	BLIND	BLIND	63	215	254	102	89	STUPID	1	3	3	"[{""ID"": ""List-2018-1105-747"", ""NAME"": ""BLUNT"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-926	926	1476	CHAIR	CHAIR	60	200	231	103	44	SIT	1	4	4	"[{""ID"": ""List-2018-1105-208"", ""NAME"": ""SIT"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
List-2018-1105-927	927	506	MAIZE	MAIZE	56	195	231	104	12	GRAIN	1	3	3	"[{""ID"": ""List-2018-1105-89"", ""NAME"": ""GRAIN"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-928	928	55	WHISPER	WHISPER	56	190	218	105	180	MUMBLE	1	7	8	"[{""ID"": ""List-2018-1105-888"", ""NAME"": ""MUMBLE"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 7}]"
List-2018-1105-929	929	82	ANGER	ANGER	62	214	321	106	73	BATTLE	1	4	5	"[{""ID"": ""List-2018-1105-507"", ""NAME"": ""QUARREL"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
List-2018-1105-930	930	278	AWL	AWL	40	149	166	107	119	PIN	1	3	3	"[{""ID"": ""List-2018-1105-722"", ""NAME"": ""NEEDLE (FOR SEWING)"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-931	931	1857	CROCODILE	CROCODILE	51	183	222	108	171	LIZARD	1	3	3	"[{""ID"": ""List-2018-1105-1104"", ""NAME"": ""LIZARD"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-932	932	822	HOW MANY	HOW MANY	59	200	236	109	164	HOW MANY	1	36	116	"[{""ID"": ""List-2018-1105-725"", ""NAME"": ""HOW MUCH"", ""WordWeight"": 131, ""LanguageWeight"": 116, ""FamilyWeight"": 36}]"
List-2018-1105-933	933	1418	DIG	DIG	65	210	283	110	136	HOLLOW OUT	1	15	29	"[{""ID"": ""List-2018-1105-595"", ""NAME"": ""HOLLOW OUT"", ""WordWeight"": 30, ""LanguageWeight"": 29, ""FamilyWeight"": 15}]"
List-2018-1105-934	934	1406	FAR	FAR	65	215	269	111	20	LONG	1	6	7	"[{""ID"": ""List-2018-1105-127"", ""NAME"": ""LONG"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}]"
List-2018-1105-935	935	832	BEAN	BEAN	49	172	207	112	172	BEAN	1	3	3	"[{""ID"": ""List-2018-1105-1105"", ""NAME"": ""KIDNEY"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-936	936	1148	BRUISE	BRUISE	44	167	205	113	88	WOUND	1	3	3	"[{""ID"": ""List-2018-1105-401"", ""NAME"": ""WOUND"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-937	937	119	DIVE	DIVE	55	182	220	114	110	SINK (DESCEND)	1	8	11	"[{""ID"": ""List-2018-1105-700"", ""NAME"": ""SINK (DESCEND)"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 8}]"
List-2018-1105-938	938	585	BOOT	BOOT	36	147	182	115	147	SHOE	1	13	33	"[{""ID"": ""List-2018-1105-637"", ""NAME"": ""SHOE"", ""WordWeight"": 34, ""LanguageWeight"": 33, ""FamilyWeight"": 13}]"
List-2018-1105-939	939	1347	NAPE (OF NECK)	NAPE (OF NECK)	60	202	235	116	109	NECK	1	18	23	"[{""ID"": ""List-2018-1105-413"", ""NAME"": ""NECK"", ""WordWeight"": 25, ""LanguageWeight"": 23, ""FamilyWeight"": 18}]"
List-2018-1105-940	940	56	BAD LUCK	BAD LUCK	37	154	228	117	188	GOOD LUCK	1	3	3	"[{""ID"": ""List-2018-1105-870"", ""NAME"": ""GOOD LUCK"", ""WordWeight"": 4, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-941	941	277	SPINDLE	SPINDLE	49	177	194	118	26	BOW	1	3	6	"[{""ID"": ""List-2018-1105-630"", ""NAME"": ""AXLE"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 3}]"
List-2018-1105-942	942	1539	BASKET	BASKET	59	201	310	119	68	BEEHIVE	1	3	3	"[{""ID"": ""List-2018-1105-362"", ""NAME"": ""BEEHIVE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-943	943	1923	ROUGH	ROUGH	57	189	252	120	139	SHARP	1	3	3	"[{""ID"": ""List-2018-1105-765"", ""NAME"": ""SHARP"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-944	944	1324	SLIP	SLIP	61	205	286	121	59	FALL	1	3	3	"[{""ID"": ""List-2018-1105-330"", ""NAME"": ""FALL"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-945	945	129	CHOKE	CHOKE	55	194	254	122	110	SINK (DESCEND)	1	8	9	"[{""ID"": ""List-2018-1105-674"", ""NAME"": ""DROWN"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 8}]"
List-2018-1105-946	946	348	FISH POISON	FISH POISON	36	80	94	123	154	POISON	1	8	11	"[{""ID"": ""List-2018-1105-687"", ""NAME"": ""POISON"", ""WordWeight"": 12, ""LanguageWeight"": 11, ""FamilyWeight"": 8}]"
List-2018-1105-947	947	1864	HUNGER	HUNGER	65	216	257	124	169	HUNGER	1	17	68	"[{""ID"": ""List-2018-1105-883"", ""NAME"": ""FAMINE"", ""WordWeight"": 69, ""LanguageWeight"": 68, ""FamilyWeight"": 17}]"
List-2018-1105-948	948	268	DRIBBLE	DRIBBLE	51	176	208	125	59	FALL	1	15	23	"[{""ID"": ""List-2018-1105-650"", ""NAME"": ""DRIP (EMIT LIQUID)"", ""WordWeight"": 25, ""LanguageWeight"": 23, ""FamilyWeight"": 15}]"
List-2018-1105-949	949	801	RIB	RIB	65	219	245	126	49	SIDE	1	3	4	"[{""ID"": ""List-2018-1105-67"", ""NAME"": ""SIDE"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}]"
List-2018-1105-950	950	245	BROOM	BROOM	57	197	239	127	69	SCRAPE	1	4	5	"[{""ID"": ""List-2018-1105-755"", ""NAME"": ""SWEEP"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
List-2018-1105-951	951	761	COVER	COVER	62	211	294	128	100	KNOT	1	22	27	"[{""ID"": ""List-2018-1105-741"", ""NAME"": ""SHUT"", ""WordWeight"": 27, ""LanguageWeight"": 27, ""FamilyWeight"": 22}]"
List-2018-1105-952	952	1567	DOOR	DOOR	62	208	341	129	125	WINDOW	1	8	9	"[{""ID"": ""List-2018-1105-632"", ""NAME"": ""WINDOW"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 8}]"
List-2018-1105-953	953	1774	STINGY	STINGY	58	204	317	130	182	STINGY	1	13	55	"[{""ID"": ""List-2018-1105-992"", ""NAME"": ""GREEDY"", ""WordWeight"": 62, ""LanguageWeight"": 55, ""FamilyWeight"": 13}]"
List-2018-1105-954	954	356	SHEARS	SHEARS	52	182	203	131	185	SHEARS	1	3	3	"[{""ID"": ""List-2018-1105-991"", ""NAME"": ""CHISEL"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-955	955	1977	DEW	DEW	54	201	228	132	138	ICE	1	3	3	"[{""ID"": ""List-2018-1105-726"", ""NAME"": ""ICE"", ""WordWeight"": 4, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-956	956	1537	SPRINGTIME	SPRINGTIME	47	158	174	133	16	SEASON	1	3	3	"[{""ID"": ""List-2018-1105-767"", ""NAME"": ""SUMMER"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-957	957	1627	CHAIN	CHAIN	39	163	194	134	148	NECKLACE	1	4	4	"[{""ID"": ""List-2018-1105-380"", ""NAME"": ""NECKLACE"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
List-2018-1105-958	958	919	CHILI PEPPER	CHILI PEPPER	48	171	193	135	184	CHILI PEPPER	1	11	30	"[{""ID"": ""List-2018-1105-1023"", ""NAME"": ""PEPPER"", ""WordWeight"": 31, ""LanguageWeight"": 30, ""FamilyWeight"": 11}]"
List-2018-1105-959	959	602	HIDE (CONCEAL)	HIDE (CONCEAL)	66	215	303	136	43	SOW (FEMALE PIG)	1	7	8	"[{""ID"": ""List-2018-1105-531"", ""NAME"": ""BURY"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 7}]"
List-2018-1105-960	960	1889	ARSON	ARSON	29	130	145	137	22	BURN (SOMETHING)	1	8	11	"[{""ID"": ""List-2018-1105-131"", ""NAME"": ""BURN (SOMETHING)"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 8}]"
List-2018-1105-961	961	1534	FEVER	FEVER	58	201	259	138	135	HOT	1	7	7	"[{""ID"": ""List-2018-1105-635"", ""NAME"": ""HOT"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 7}]"
List-2018-1105-962	962	1248	EYE	EYE	65	215	240	139	112	FACE	1	8	13	"[{""ID"": ""List-2018-1105-281"", ""NAME"": ""FACE"", ""WordWeight"": 15, ""LanguageWeight"": 13, ""FamilyWeight"": 8}]"
List-2018-1105-963	963	1558	SIMILAR	SIMILAR	63	208	302	140	189	SEEM	1	10	11	"[{""ID"": ""List-2018-1105-1018"", ""NAME"": ""SEEM"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 10}]"
List-2018-1105-964	964	974	TOBACCO	TOBACCO	60	202	236	141	123	PAPER	1	3	3	"[{""ID"": ""List-2018-1105-689"", ""NAME"": ""LEAF"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-965	965	1178	NOSTRIL	NOSTRIL	59	201	223	142	40	BEAK	1	4	4	"[{""ID"": ""List-2018-1105-368"", ""NAME"": ""NOSE"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
List-2018-1105-966	966	1971	FAN (OBJECT)	FAN (OBJECT)	49	163	191	143	118	FAN ACTION	1	7	8	"[{""ID"": ""List-2018-1105-715"", ""NAME"": ""FAN ACTION"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 7}]"
List-2018-1105-967	967	1219	WORM	WORM	62	212	283	144	97	ANIMAL	1	9	11	"[{""ID"": ""List-2018-1105-809"", ""NAME"": ""INSECT"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 9}]"
List-2018-1105-968	968	1899	MAD	MAD	57	194	289	145	89	STUPID	1	12	27	"[{""ID"": ""List-2018-1105-546"", ""NAME"": ""STUPID"", ""WordWeight"": 29, ""LanguageWeight"": 27, ""FamilyWeight"": 12}]"
List-2018-1105-969	969	296	CROUCH	CROUCH	53	190	223	146	44	SIT	1	5	13	"[{""ID"": ""List-2018-1105-208"", ""NAME"": ""SIT"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 5}]"
List-2018-1105-970	970	1394	BONE	BONE	66	216	237	147	17	LEG	1	4	6	"[{""ID"": ""List-2018-1105-194"", ""NAME"": ""LEG"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 4}]"
List-2018-1105-971	971	1583	BRAIN	BRAIN	65	217	257	148	29	MIND	1	8	12	"[{""ID"": ""List-2018-1105-140"", ""NAME"": ""MIND"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 8}]"
List-2018-1105-972	972	1847	SICK	SICK	66	219	392	149	88	WOUND	1	15	40	"[{""ID"": ""List-2018-1105-426"", ""NAME"": ""PAIN"", ""WordWeight"": 41, ""LanguageWeight"": 40, ""FamilyWeight"": 15}]"
List-2018-1105-973	973	1821	BRUSH	BRUSH	34	144	168	150	178	BRUSH	1	9	51	"[{""ID"": ""List-2018-1105-1013"", ""NAME"": ""COMB"", ""WordWeight"": 52, ""LanguageWeight"": 51, ""FamilyWeight"": 9}]"
List-2018-1105-974	974	1754	BRACELET	BRACELET	46	171	204	151	71	CIRCLE	1	3	3	"[{""ID"": ""List-2018-1105-639"", ""NAME"": ""RING"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-975	975	1370	MONTH	MONTH	61	206	218	152	165	MONTH	1	47	139	"[{""ID"": ""List-2018-1105-1077"", ""NAME"": ""MOON"", ""WordWeight"": 141, ""LanguageWeight"": 139, ""FamilyWeight"": 47}]"
List-2018-1105-976	976	357	HANG UP	HANG UP	65	217	281	153	54	WEIGH	1	4	5	"[{""ID"": ""List-2018-1105-113"", ""NAME"": ""WEIGH"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
List-2018-1105-977	977	1916	GILL	GILL	43	137	151	154	141	EAR	1	3	3	"[{""ID"": ""List-2018-1105-586"", ""NAME"": ""EAR"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-978	978	338	RAKE	RAKE	40	153	173	155	75	HOOK	1	5	6	"[{""ID"": ""List-2018-1105-369"", ""NAME"": ""PITCHFORK"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}]"
List-2018-1105-979	979	1942	NEAR	NEAR	65	218	305	156	49	SIDE	1	8	49	"[{""ID"": ""List-2018-1105-704"", ""NAME"": ""BESIDE"", ""WordWeight"": 55, ""LanguageWeight"": 49, ""FamilyWeight"": 8}]"
List-2018-1105-980	980	644	OAK	OAK	29	118	136	157	193	OAK	1	3	10	"[{""ID"": ""List-2018-1105-914"", ""NAME"": ""ACORN"", ""WordWeight"": 11, ""LanguageWeight"": 10, ""FamilyWeight"": 3}]"
List-2018-1105-981	981	1338	PEACE	PEACE	44	170	206	158	120	QUIET	1	5	6	"[{""ID"": ""List-2018-1105-323"", ""NAME"": ""QUIET"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}]"
List-2018-1105-982	982	1602	WAKE UP	WAKE UP	63	214	283	159	15	GO UP (ASCEND)	1	6	10	"[{""ID"": ""List-2018-1105-73"", ""NAME"": ""RISE (MOVE UPWARDS)"", ""WordWeight"": 11, ""LanguageWeight"": 10, ""FamilyWeight"": 6}]"
List-2018-1105-983	983	876	ARCH	ARCH	26	128	150	160	26	BOW	1	7	23	"[{""ID"": ""List-2018-1105-215"", ""NAME"": ""BOW"", ""WordWeight"": 23, ""LanguageWeight"": 23, ""FamilyWeight"": 7}]"
List-2018-1105-984	984	290	ADZE	ADZE	36	132	164	161	48	IRON	1	5	9	"[{""ID"": ""List-2018-1105-497"", ""NAME"": ""AXE"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 5}]"
List-2018-1105-985	985	928	EMBRACE	EMBRACE	59	195	239	162	25	SUCK	1	4	5	"[{""ID"": ""List-2018-1105-812"", ""NAME"": ""KISS"", ""WordWeight"": 6, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
List-2018-1105-986	986	1915	FIR	FIR	20	109	128	163	194	PINE	1	6	11	"[{""ID"": ""List-2018-1105-1064"", ""NAME"": ""PINE"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 6}]"
List-2018-1105-987	987	1294	ZERO	ZERO	41	157	213	164	72	DENY	1	4	7	"[{""ID"": ""List-2018-1105-606"", ""NAME"": ""NO"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 4}]"
List-2018-1105-988	988	86	SIEVE	SIEVE	56	197	283	165	53	SQUEEZE	1	4	11	"[{""ID"": ""List-2018-1105-104"", ""NAME"": ""SQUEEZE"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 4}]"
List-2018-1105-989	989	1782	GUEST	GUEST	46	176	202	166	176	GUEST	1	5	7	"[{""ID"": ""List-2018-1105-856"", ""NAME"": ""STRANGER"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 5}]"
List-2018-1105-990	990	758	HERON	HERON	52	181	212	167	60	FOWL	1	3	43	"[{""ID"": ""List-2018-1105-308"", ""NAME"": ""BIRD"", ""WordWeight"": 44, ""LanguageWeight"": 43, ""FamilyWeight"": 3}]"
List-2018-1105-991	991	1979	CHISEL	CHISEL	35	132	165	168	185	SHEARS	1	3	3	"[{""ID"": ""List-2018-1105-954"", ""NAME"": ""SHEARS"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-992	992	2018	GREEDY	GREEDY	50	171	257	169	182	STINGY	1	13	55	"[{""ID"": ""List-2018-1105-953"", ""NAME"": ""STINGY"", ""WordWeight"": 62, ""LanguageWeight"": 55, ""FamilyWeight"": 13}]"
List-2018-1105-993	993	1274	SALT	SALT	62	208	228	170	85	SALTY	1	10	13	"[{""ID"": ""List-2018-1105-166"", ""NAME"": ""SALTY"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 10}]"
List-2018-1105-994	994	1556	YOLK	YOLK	51	173	194	171	128	RED	1	4	8	"[{""ID"": ""List-2018-1105-396"", ""NAME"": ""YELLOW"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 4}]"
List-2018-1105-995	995	1133	MATCH	MATCH	51	177	212	172	7	LIGHT (RADIATION)	1	5	5	"[{""ID"": ""List-2018-1105-87"", ""NAME"": ""FIRE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
List-2018-1105-996	996	208	NASAL MUCUS (SNOT)	NASAL MUCUS (SNOT)	57	206	263	173	96	COMMON COLD (DISEASE)	1	10	11	"[{""ID"": ""List-2018-1105-403"", ""NAME"": ""COMMON COLD (DISEASE)"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 10}]"
List-2018-1105-997	997	804	WOMB	WOMB	57	196	247	174	142	STOMACH	1	9	18	"[{""ID"": ""List-2018-1105-473"", ""NAME"": ""STOMACH"", ""WordWeight"": 19, ""LanguageWeight"": 18, ""FamilyWeight"": 9}]"
List-2018-1105-998	998	1624	EMPTY	EMPTY	59	203	255	175	28	LOW	1	3	3	"[{""ID"": ""List-2018-1105-567"", ""NAME"": ""DRY"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-999	999	916	LINEN	LINEN	17	115	153	176	32	ROPE	1	3	5	"[{""ID"": ""List-2018-1105-759"", ""NAME"": ""COTTON"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 3}]"
List-2018-1105-1000	1000	1220	TAIL	TAIL	65	216	264	177	17	LEG	1	3	5	"[{""ID"": ""List-2018-1105-337"", ""NAME"": ""BUTTOCKS"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 3}]"
List-2018-1105-1001	1001	1543	SNAIL	SNAIL	56	190	241	178	5	FEATHER	1	9	11	"[{""ID"": ""List-2018-1105-190"", ""NAME"": ""SHELL"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 9}]"
List-2018-1105-1002	1002	1061	ARMOUR	ARMOUR	32	133	158	179	191	ARMOUR	1	4	4	"[{""ID"": ""List-2018-1105-848"", ""NAME"": ""SHIELD"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
List-2018-1105-1003	1003	241	TREE STUMP	TREE STUMP	50	182	224	180	13	WOOD	1	10	12	"[{""ID"": ""List-2018-1105-199"", ""NAME"": ""TREE TRUNK"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 10}]"
List-2018-1105-1004	1004	1393	HORN (ANATOMY)	HORN (ANATOMY)	61	213	235	181	127	BRASS INSTRUMENT (HORN OR TRUMPET)	1	6	18	"[{""ID"": ""List-2018-1105-529"", ""NAME"": ""BRASS INSTRUMENT (HORN OR TRUMPET)"", ""WordWeight"": 18, ""LanguageWeight"": 18, ""FamilyWeight"": 6}]"
