CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	NODE	DEGREE	WEIGHTED_DEGREE	EDGES	LINE_IN_SOURCE
1070	BUS	BUS	2958	33	94	CAR:4;CONDUCTOR:4;DEPOT:1;DRIVER:7;EDINBURGH:1;FARE:1;GOVERNMENT:1;GREEN:1;HATE:1;HOT:1;LOCAL:1;MAN:1;MIDNIGHT:1;NUISANCE:1;OMNIBUS:1;QUEUE:2;RED:4;RIDE:1;ROAD:2;ROUTE:3;STATION:5;STOP:36;STOPS:1;TAXI:1;TICKET:1;TRAIN:1;TRAM:1;TRANSPORT:3;TRAVEL:1;TRIP:1;WAIT:2;YELLOW:1;52:1	15397
1071	HOOK	HOOK	9930	36	97	BAIT:2;BARB:1;CAPT.:1;CAPTAIN:3;CATCH:4;CIGARETTE:1;COAT:2;CRANE:1;CROOK:11;CURL:1;DOCKS:1;DOOR:1;END:1;EYE:15;FISH:15;FISHING:1;HAND:1;HANDLE:1;HANG:1;HILL:1;JOHN:1;LAW:1;LINE:13;MEAT:1;NAIL:1;NOOK:2;NOSE:1;OFF:1;PIRATE:1;RICHARD:1;ROD:1;S:1;SINKER:4;SLICE:1;TROUT:1;WIRE:1	23144
1072	PRISONER	PRISONER	15962	42	96	ARROW:1;BAR:1;BARS:6;BREAD:1;CAMP:1;CAPTIVE:3;CAPTURE:1;CAPTURED:1;CASTLE:1;CELL:8;CELLS:1;CHAIN:1;CHAINS:4;CONVICT:3;CRIME:1;CRUEL:1;DILEMMA:1;DRAKE:1;ESCAPE:2;GAOL:4;HOLD:1;JAIL:8;JAILER:1;KLINK:1;LONELY:1;MAN:1;ME:1;OF FATE:1;PITY:1;PLEA:1;PRISON:12;RULES:1;RUN:1;SCREAM:1;SHIP:1;STRIPE:1;TRAPPED:2;UNIFORM:1;WALL:1;WAR:8;WARDEN:1;ZENDA:6	6627
1075	TRAP (PITFALL)	TRAP	21205	43	99	AMBUSH:1;ANIMAL:1;BEWARE:1;BOOBY:2;BURST:1;CAGE:1;CATCH:6;CAUGHT:5;CRAP:1;DOOR:23;ESCAPE:1;FOOT:1;FOX:4;GATE:1;GIN:2;GRASS:1;GRATE:1;HA HA:1;HARE:1;HORSE:3;HOUND:1;HUNT:1;HURT:1;IRON:1;MAN:2;MAZE:1;MICE:1;MOUSE:14;NET:1;PIT:1;RAT:2;RINGS:1;SAP:1;SET:2;SHUT:1;SLAP:1;SNAKE:1;SNARE:3;TENDER:1;TRICK:1;TWO:1;UNWARY:1;WOOD:1	12454
1076	EMERGE (APPEAR)	APPEAR	1099	36	97	APPARITION:3;COME:7;DISAPPEAR:18;EMERGE:1;FAIRY:1;FOOD:1;GHOST:2;GO:2;GONE:1;GOOD:1;HAPPEN:1;INCORRECT:1;LOOK:2;LOST:1;NEAR:1;NOTICE:1;NOW:3;OPPOSITE:1;PERSONA:1;RED:1;SCENE:1;SEE:17;SEEM:9;SEEMLY:1;SEEN:2;SIGHT:1;SMALL:1;SOME:1;STAGE:1;SUDDENLY:1;TEXT:1;VANISH:6;VISIBLE:1;VISION:2;VISUAL:1;WINDOW:1	1102
1077	WHEAT	WHEAT	22645	31	97	BARLEY:4;BISCUIT:1;BORING:1;BREAD:7;CANADA:2;CATS:1;CEREAL:3;CHAFF:1;CORN:16;CROP:1;EAR:3;FIELD:12;FIELDS:1;FLOUR:9;FLOW:1;GERM:7;GOLDEN:1;GRAIN:3;HARVEST:1;MILL:1;NORFOLK:1;OATS:4;RIPE:1;RYE:1;SENT:1;SHEAF:6;SHEAVES:1;STOCKS:1;SUN:1;WHOLE:1;YELLOW:3	14053
1079	FEEL	FEEL	7509	50	97	ALL:1;ALONE:1;ALRIGHT:1;APART:1;ARROUND:1;BAD:2;DEPRESSED:1;EMOTION:2;EXPERIENCE:1;FELT:2;FINE:2;FREE:1;GOOD:9;GUILT:1;HAND:2;HANDS:1;HAPPY:3;HEART:1;HOT:1;HURT:1;ILL:1;IT:2;KNEES:1;LIKE:1;LONELY:1;MUSCLE:1;NO:1;OUT:1;PAIN:1;PROBE:1;ROUND:1;SEE:1;SENSATION:1;SENSE:12;SENSES:1;SILKY:1;SKIN:1;SOFT:1;SOMETHING:1;SORE:1;STEAL:1;STRONG:1;STUPID:2;THINK:1;THIS:1;TIRED:1;TIT:1;TOUCH:20;TOUGH:1;TRY:1	20454
108	RUDDER	RUDDER	17396	0	0		8220
1081	BILL	BILL	2125	46	96	ACCOUNT:2;ACT:1;BAILEY:1;BEAK:1;BEN:3;BOARD:1;BUFFALO:1;CHANGE:1;CHEQUE:5;DEBT:1;DOLLAR:1;ELECTRICITY:1;EXCHANGE:1;FOLD:1;HELL:1;HOTEL:2;JANE:1;JOHN:3;KNEEL:1;LOVE:1;MARY:1;MATE:1;ME:1;METER:1;MONEY:21;NO:1;NOTE:1;OUTSTANDING:1;PAID:2;PAPER:1;PARLIAMENT:1;PAY:11;PETE:1;POST:1;POSTER:3;PRICE:1;RECEIPT:5;RESTAURANT:1;RIGHTS:1;SARAH:1;SYKES:3;TICKET:1;TROUBLE:1;UNCLE:2;WHITE:1;WILLIAM:1	12503
1082	MERCHANT	MERCHANT	12838	35	98	AMSTERDAM:1;ARTICLES:1;BANKER:7;BOD:1;BOURGEOISIE:1;COAL:2;CORN:1;CRICKET:1;FISH:1;GOODS:2;HORSE:1;JEW:1;MAN:1;MARKET:1;MONEY:2;NAVY:14;OF VENICE:3;RICH:1;SALESMAN:1;SEA:1;SEAMAN:9;SELL:1;SELLER:2;SHIP:6;SHIPPING:1;SHIPS:1;SHOP:1;TAILOR:1;TAYLOR:1;TRADER:1;TRAVELLER:1;VENDOR:1;VENICE:26;VESSEL:1;WAVES:1	3156
1084	CALL	CALL	3097	37	99	ACCEPT:1;AGAIN:2;ALOUD:1;AT:1;BELL:1;BIRD:1;BOD:1;BOX:2;BUGLE:1;COME:1;CRY:3;FOR:1;GIRL:11;HAIL:1;HERE:1;LOUDLY:1;MARTIN:1;ME:8;NAME:2;ON:1;OUT:7;PHONE:10;QUICKLY:1;REPLY:1;SAVE:1;SHOOT:1;SHOUT:15;SIGN:1;SING:1;SUMMON:1;TELEPHONE:6;UP:2;US:1;VISIT:2;VOCATION:1;VOICE:5;WHERE:1	15552
1085	FOLLOW	FOLLOW	7953	38	95	AFTER:3;ALONG:1;AS:1;BEHIND:6;CATCH:1;CHASE:4;CHRIST:1;COME:2;COPY:1;GIRL:1;GO:1;HIM:2;LEAD:11;LEADER:15;LEND:1;LOOK:1;LOVE:1;ME:12;MY:1;NEXT:1;NOW:1;ON:5;POINT:1;PURSUE:2;QUICKLY:1;RACE:1;RANGERS:1;ROAD:1;SHEEP:2;SUIT:1;SUPPORT:1;THAT:1;THROUGH:1;TRACK:1;TRAIL:3;UP:3;WOMEN:1;YOU:1	20947
1087	CONCEIVE	CONCEIVE	4329	0	0		16921
1088	SINK (DESCEND)	SINK	18510	44	97	BASIN:3;BATH:2;BATHROOM:1;BIN:1;BOAT:1;BOWL:1;BUCKET:1;DEPTH:2;DIE:1;DISHES:1;DOWN:4;DRAMA:1;DROWN:4;FALL:2;FLOAT:4;FULL:1;INIQUITY:2;KETTLE:1;KITCHEN:9;LAVATORY:1;LOW:1;PANS:1;PLUG:3;POTS:1;RESCUE:1;ROPE:1;SEA:1;SHIP:6;SPY:1;STAINLESS STEEL:2;STINK:1;STRAW:1;SWIM:8;TAP:5;TAPS:1;UNDER:1;UNIT:2;UNITS:1;WASH:5;WASHING:3;WASHING-UP:2;WATER:4;WHITE:1;WOOD:1	9459
109	FOREIGN	FOREIGN	8032	59	99	ABROAD:7;AGENT:1;AGITATOR:1;AID:2;ALIEN:3;ARMY:1;BIRD:1;BLACK:1;BODY:1;BRITISH:1;CHEAP:2;COIN:1;COUNTRY:4;CURRENCY:4;DISTANT:1;ENGLAND:1;EXOTIC:1;FILMS:1;FOREIGNER:1;FRANCE:1;FRENCH:2;FRIEND:2;GARLIC:1;GIRLS:1;HOME:1;HOMELY:1;HONG KONG:2;INDIAN:2;KRAUT:1;LAND:1;LANGUAGE:3;LEFT:1;LEGION:1;LOVE:1;MAN:1;MONEY:1;NATIVE:5;NEWS:1;NOBLE:1;OBJECT:1;OFFICE:1;ORIENT:1;PARTY:1;SHY:1;SOIL:1;STAMP:2;STAMPS:2;STRANGE:5;STRANGER:2;STUDENT:3;STUDENTS:1;TRADE:1;TRAVEL:4;TYPE:1;VISITOR:1;WOES:1;WOG:3;WORDS:1;YES:1	21036
1091	SALTY	SALTY	17549	45	98	BACON:1;BEEF:2;BITTER:2;BRINE:3;BUTTER:1;CHLORIDE:1;CRISP:1;CRISPS:3;DOG:1;DRY:1;EPSOM:1;ESTUARY:1;FISH:2;FRUITY:1;GOOD:1;HAM:1;JOE:1;LETTUCE:1;MEAT:3;NICE:1;PEANUTS:1;POT:1;SAILOR:1;SALINE:1;SAND:1;SAVOURY:1;SEA:28;SEAMAN:1;SEAS:1;SHARP:2;SOUR:2;SPUNK:1;STEAK:1;STUDENT:1;SWEET:3;SWEETY:1;TANG:2;TASTE:6;TASTY:1;TEA:1;TONGUE:1;VINEGAR:2;WATER:7;WET:1;WIND:1	8390
1092	HOPE	HOPE	9947	43	98	ASPIRE:1;BOB:2;CARE:1;CHARITY:12;COMFORT:1;DESPAIR:6;DISPAIR:1;ETERNAL:1;FAILURE:1;FAITH:11;FEAR:7;FERVOUR:1;FLAG:1;FOR:1;FORTUNE:1;FUTURE:1;GLORY:10;HEAVEN:1;HOPELESS:1;JOY:4;JUST:1;LESS:2;LETTER:1;LIFE:4;LIGHT:2;LOST:1;LOVE:2;NONE:1;NOW:1;PASS:1;PRAY:2;PRAYER:1;ROSE:1;SALVATION:1;SO:2;SORROW:1;SPRINGS:1;STEAL:1;SUCCESS:1;TRUST:1;WANT:1;WISH:3;WISTFUL:1	23162
1093	MIDDLE	MIDDLE	12923	46	99	AGE:3;AGED:1;BEGINNING:1;BETWEEN:1;BOAT:1;CENTRE:12;CHAIR:1;CIRCLES:1;CLASS:2;COURSE:1;CUT:2;DIDDLE:1;DISTANCE:2;EARTH:7;EAST:6;EDGE:2;END:9;FLAG:1;GERMAN:1;HOLE:1;KINGDOM:1;LINE:2;MAN:6;MARCH:5;MEDIAN:2;MOON:1;NAME:1;NAVEL:1;OF:2;OF WORLD:1;OUTER:1;OUTSIDE:2;POT:1;RIVER:1;ROAD:5;ROW:1;SEX:1;SHORT:1;SIDE:1;SIZE:1;START:1;STREET:1;WAIST:1;WEIGHT:1;WHICH:1;WICH:1	3251
1094	FASTEN	FASTEN	7437	37	93	ATTACK:1;BELT:7;BELTS:1;BUTTON:1;BUTTONS:1;CLASP:1;CLIP:1;CLOSE:3;DO UP:1;FIX:5;GLUE:1;HOLD:3;HOOK:2;KEEP:1;KNOT:1;LACES:1;LOCK:1;LOOSE:2;LOOSEN:5;ON:2;SAFETY-BELT:3;SEAL:1;SEAT:1;SEAT BELTS:2;SEAT-BELT:3;SEATBELTS:3;SECURE:3;SPEED:1;STICK:1;STRAP:1;TIE:11;TIGHT:2;TIGHTLY:1;UP:3;WEARY:1;ZIP:14;ZIPPER:1	20374
1096	SONG	SONG	18986	43	97	BEAT:1;BIRD:5;BLUNT:1;CANNOT:1;CHEAP:1;CHOIR:2;CONTEST:1;DANCE:9;DITTY:1;FOLK:1;GUITAR:1;HAPPINESS:2;HAPPY:3;HONEY:1;LA-LA:1;LULLABY:1;MUSIC:8;NOTE:1;OCEAN:1;OTIS:1;POP:1;PRAISE:2;PSALM:1;PUB:1;RECORD:1;RHYTHM:1;RING:1;SHEET:1;SING:17;SINGER:9;SINGING:3;SIXPENCE:1;SLEEPY:1;STANZA:1;STER:1;SWAN:1;SWEET:1;THRUSH:3;TIME:1;TITLE:2;TONE:1;TUNE:2;VERSE:1	9986
1098	WEIGH	WEIGH	22554	37	98	APPLES:1;BALANCE:7;BIG:1;BRIDGE:3;CLOTHES:1;COST:1;DAY:1;DOWN:1;FAT:4;FIT:1;FLOUR:1;FREUD:1;GRAM:1;HEAVY:15;HEIGHT:1;IN:7;LBS:1;LOAD:1;LOSE:1;MACHINE:5;MASS:2;MEAN:1;MEASURE:3;METRIC:1;OUNCE:1;POUND:4;POUNDS:4;ROAD:1;SCALE:2;SCALES:9;SIZE:1;STONE:1;STONES:1;TON:3;UP:5;WEIGHT:3;WEIGHTS:1	13952
11	DARKNESS	DARKNESS	5235	29	98	BEDROOM:1;BLACK:11;BRIGHTER:1;COLD:1;CREATION:1;DAYLIGHT:1;DEEP:1;DUSK:1;EVIL:1;FALLS:1;FRIEND:1;GLOOM:2;HIGH:1;LIGHT:39;LIGHTEN:1;LIGHTNESS:1;LUNAR:1;MURDER:1;NIGHT:17;NOON:1;PEACE:1;PITCH:1;ROOM:2;SLEEP:3;SOLACE:1;SOUL:1;STARS:2;TORCH:1;TREES:1	17928
110	MOTOR	MOTOR	13301	17	100	BIKE:5;BOAT:4;CAR:72;CYCLE:3;DRIVE:1;DYNAMO:1;ENGINE:4;ENGINEERING:1;PETROL:1;RUN:1;SAILOR:1;SCOOTER:1;THERMODYNAMICS:1;TRADE:1;TRANSPORT:1;VEHICLE:1;WHEEL:1	3672
1100	COOK (SOMETHING)	COOK	4576	44	99	AWFUL:1;BAD:1;BOOK:8;BREAD:1;BREAKFAST:1;BROTH:4;BURY:1;CAKE:1;CHEESE:1;CHEF:6;CHIEF:2;CLEAN:1;CLOCK:1;COLD:1;COOKIE:1;EAT:1;EATING:1;EGGS:2;FARM:1;FAT:2;FISH:1;FOOD:31;FRY:1;HAT:1;HOUSE:2;KITCHEN:1;ME:1;MEAL:2;MEALS:1;MEAT:3;OVEN:2;PANS:1;PASTRY:1;PAUL:1;PIE:1;POT:1;RESTAURANT:1;RICE:1;STEW:1;STOVE:2;TEA:1;WAITRESS:1;WASH:1;WOMAN:2	17195
1102	CLIMB	CLIMB	3941	28	98	AMBITION:1;ASCEND:3;BUSES:1;DANGER:1;DOWN:4;EFFORT:1;FALL:6;GEAR:1;HALT:1;HIGH:3;HIGHER:1;HILL:14;IVY:1;JUMP:1;LADDER:1;MOUNT:2;MOUNTAIN:24;MOUNTAINS:2;RISE:1;ROCK:5;ROCKS:1;ROPE:1;SOCK:1;STONE:1;TREE:3;TREES:1;UP:13;WALK:3	16490
1103	SACRIFICE	SACRIFICE	17487	0	0		8321
1104	NURSE	NURSE	14008	43	96	AID:1;BABY:1;BALL:1;BED:1;BLUE:2;CAP:1;CROSS:1;CUDDLE:1;DOCTOR:18;FANTASTIC:1;GIRL:7;GOOD:1;HELP:1;HOSPITAL:15;ILLNESS:1;JOAN:1;JUDI:1;KIND:2;MAID:5;MAT:1;MATRON:2;ME:1;NANNY:1;NEEDLE:1;NEGRESS:1;NICE:2;OLD:1;ORDERLY:1;PATIENT:3;RANDY:1;RED:1;SEX:1;SICK:1;SISTER:2;SMILE:1;SUE:1;TIT:1;TOWERS:1;UNIFORM:3;WARD:2;WET:2;WHITE:2;WOMAN:1	4457
1105	CAMP	CAMP	3126	43	100	ARMY:1;BED:8;BEETLES:1;BOTTLE:1;CANVAS:1;CHILDREN:1;COFFEE:8;CONCENTRATION:1;COOKING:1;COVE:1;DOG:1;DRAG:1;EXERCISE:1;FIRE:13;FIRESIDE:1;FOREST:1;GEAR:1;GESTURE:1;GUIDES:4;HERE:1;HILL:1;NEWSPAPER:1;OPEN:1;PLANE:1;POOF:1;PRISON:2;PUFF:1;QUEER:1;REST:1;SAIL:1;SCOUT:4;SCOUTS:2;SEX:1;SIDE:1;SIGHT:1;SITE:2;SLEEP:1;SUMMER:1;TENT:23;TENTS:1;TEST:1;TRAMP:1;WITH-IT:1	15585
1107	GO OUT	GO OUT	8806	0	0		21895
1109	WOUND	WOUND	23019	40	98	ACHILLES:1;BANDAGE:2;BATTLE:1;BLEED:1;BLOOD:17;BOUND:1;CLOCK:1;CUT:11;DEATH:1;DRESS:1;GASH:1;GRAZE:1;HARM:1;HEAL:2;HOLE:1;HURT:22;INJURE:1;INJURED:1;INJURY:1;KNIFE:2;MIND:1;OPEN:3;PAIN:4;PAINFUL:1;PIERCED:1;PUNISH:1;RAW:1;REEL:1;ROUND:2;SEVERE:1;SHOOT:1;SOUND:1;SWORD:1;TIGHT:1;UP:2;UP TIGHT:1;WAR:2;WATCH:1;WOOL:1;YARN:1	14469
1110	SHARK	SHARK	18181	33	98	BAIT:1;BITE:4;BLACK:1;BLOOD:1;CROOK:1;CUSTARD:1;DANGER:2;DANGEROUS:3;DEADLY:1;DEEP:1;DOGFISH:2;EAT:1;FIGHT:1;FIN:16;FINGERS:1;FISH:18;FISHING:1;KILLER:3;KNIFE:1;NOSE:1;OCEAN:1;PACIFIC:1;PIRANHA:1;REPELLENT:1;SEA:7;SKIN:1;SPEAR:1;SWORD:1;TEETH:12;TOOTH:3;UNSEEN:1;WATER:1;WHALE:6	9093
1111	CAR	CAR	3220	51	96	ANTIQUE:1;AUSTIN:2;AUTO:2;BICYCLE:1;BIKE:2;BLUE:1;BOAT:1;BODY:1;BREAK:1;BUS:4;CARE:1;CLUB:1;CRASH:2;CRATE:1;DOOR:1;DREAM:1;DRIVE:4;DRIVER:5;ENGINE:2;FUEL:1;HERALD:1;IMP:1;JEEP:1;KING:1;LORRY:4;MINE:1;MOBILE:1;MORRIS:4;MOTOR:2;PARK:4;PASSED:1;PETROL:3;PORT:1;RADIO:1;RED:3;RIDE:2;ROAD:1;ROADS:1;SALOON:1;SEX:1;SPEED:1;SPITFIRE:1;TRAFFIC:3;TRAIN:1;TRIP:2;TRUCK:1;TYRE:1;VAN:2;VEHICLE:3;WASH:2;WHEEL:9	15690
1112	SUCCEED	SUCCEED	19869	46	99	ABLE:1;ACHIEVE:1;AIM:1;AMUSE:1;ATTAIN:2;BLEED:1;BRILLIANT:1;BUSINESS:4;CON:1;CONQUER:1;ENDEAVOUR:1;EXAMS:1;FAIL:18;FAILURE:1;FALL:1;FINISH:2;FOLLOW:1;FUTURE:1;GAIN:1;GOOD:1;JAIL:1;JOB:2;KING:1;LIFE:1;LOOSE:1;LUCK:1;MAKE IT:1;ME:1;MEAN:1;MONEY:2;MUST:1;NAUSEA:1;NEED:1;NEVER:1;PASS:2;PRETEND:1;QUICKLY:1;REACH:2;SATISFY:1;STRUGGLE:1;SUCCEED:1;SUCCESS:8;TRIUMPH:1;TRY:3;TRYING:2;WIN:18	10967
1113	WRAP	WRAP	23030	44	98	AROUND:5;ARROUND:1;BAG:1;BOOKS:1;CLOAK:3;CLOSE:1;CLOTH:2;CLOTHE:1;COAT:3;COLD:1;COLLEGE:1;COSINESS:1;COVER:8;ENCLOSE:2;ENVELOPE:1;ERMINE:1;EVENING:1;FUR:3;LAG:1;MINK:1;PACK:2;PACKET:1;PAPER:3;PRESENT:1;PROTECT:1;ROLL:1;ROUND:5;SAFETY:1;SCARF:2;SHAWL:4;SHEATH:1;STOLE:3;SWADDLE:1;SWEETS:1;TIE:1;TOFFEE:1;TOWER:1;TWIST:1;UNTIE:1;UP:21;WARM:3;WIND:1;WOMAN:1;WOOD:1	14482
1114	BULLET	BULLET	2875	36	99	ASSASSIN:1;BACK:1;BANG:4;CAR:1;COLD:1;COWBOYS:1;DEAD:2;DEATH:1;EYE:1;FAST:1;FILM:3;FIRE:1;FLY:1;GUN:45;GUNS:2;HEAD:1;HOLE:3;HURT:1;KILL:2;LEAD:3;MCQUEEN:2;METAL:2;PELLET:1;PICTURES:1;PISTOL:1;REVOLVER:1;RIFLE:1;SHARP:1;SHOOT:2;SHOT:3;SILVER:1;SPEED:1;SUPER:1;TARGET:1;WOUND:3;ZERO:1	15305
1115	SPEECH	SPEECH	19146	42	97	CEREMONY:1;COMMUNICATION:1;CONVERSATION:1;DAY:3;DEFECT:4;DEFICIENT:1;DEPRESSION:1;DINNER:1;DRAMA:3;DUMB:1;ELOCUTION:1;ENGLISH:1;FEAR:1;FREE:2;GAME:1;HARMFUL:1;IMPEDIMENT:2;LANGUAGE:2;LESS:1;MOUTH:2;MUSIC:1;ORATION:1;ORATORY:1;POLITICIAN:2;PREPARED:1;PRIZES:1;SAY:1;SLURRED:2;SOUND:4;SOUNDS:1;SPEAKING:1;SPEECH:1;STUTTER:2;TALK:18;THERAPY:9;TONGUE:2;TRAINING:2;TUTOR:1;UTTERANCE:1;VOICE:3;WORD:3;WORDS:8	10165
1116	DAMAGE	DAMAGE	5188	53	97	ABUSE:1;ACCIDENT:1;AXE:1;BRAIN:1;BREAK:6;BRICK:1;BROKEN:2;CAR:3;CARS:1;CLAUSE:1;CRASH:3;DANGER:1;DESK:1;DESTROY:6;DONE:2;EXPENSIVE:1;FIRE:2;FLOOD:1;FOOLS:1;HARM:3;HOLE:1;HOUSE:1;HURT:11;INJURE:2;KILL:1;LOSS:1;MAD:1;MEND:1;MESS:3;MONEY:2;PAY:1;PROPERTY:1;REAR:1;REPAIR:3;RIOT:1;SCOOTER:1;SIT-IN:1;SMASH:2;SPOIL:2;SPOILS:1;STORY:1;STUPID:1;TEAR:4;TERROR:1;TIFF:1;TRAIN:1;VANDAL:5;VANDALS:1;VIOLENCE:1;WAR:1;WIND:1;WINDOW:1;WRECK:1	17875
1117	LIKE	LIKE	11900	42	100	APPLE:1;AS:1;BEFORE:1;DESPISE:1;DIFFERENT:1;DISDAIN:1;DISLIKE:17;DO:1;DON&#39;T:1;ENJOY:1;FOND:1;FOOTBALL:1;FRIEND:3;FRIENDLY:1;GAME:1;HAPPY:1;HATE:10;I:1;ICE-CREAM:1;IT:2;LAKE:1;LIE:1;LOVE:16;ME:1;NEAR:2;NOW:1;ROGER:1;SAME:3;SEX:2;SIMILAR:6;SOMETHING:1;THEM:1;THIS:4;TO:1;UNLIKE:2;US:1;WHAT:1;WHEN:1;WISE:1;WOMEN:1;YES:1;YOU:3	2115
1119	DIVIDE	DIVIDE	6019	46	97	ADD:1;AMOEBA:1;AND RULE:2;AUSTRALIA:1;BECOME:1;BETWEEN:1;BINARY:1;BY:1;CAKE:2;CHOP:1;CLEAVE:1;COMPASS:1;COMPUTER:1;CONQUER:4;CONTRACEPTION:1;CUT:2;EQUAL:1;EQUALLY:1;FALL:1;FIGURE:1;FISSION:1;FRIENDS:1;GREAT:2;GROUP:1;HALF:1;HALVE:1;HAVE:1;INTO:3;JOIN:1;LEGS:1;MATHS:3;MIX:1;MULTIPLE:1;MULTIPLY:22;ORANGE:1;PART:3;PRIMARY SCHOOL:1;ROOM:1;SCISSORS:1;SEGREGATE:1;SEPARATE:7;SHARE:2;SPLIT:9;SUBTRACT:3;WATER:1;WATERS:1	18799
112	TURTLE	TURTLE	21454	32	97	BACK:1;BEACH:1;DIVE:1;DOG:1;DOVE:24;DUCK:1;EGG:4;EGGS:1;ELEANOR:1;FISH:2;FROG:1;LAKE:1;MOCK:2;MYRTLE:1;NECK:2;OLD:1;PACIFIC ISLAND:1;PATTERN:1;PLOD:1;REPTILE:1;SAND:1;SEA:6;SHELL:6;SOAP:1;SONGS:1;SOUP:18;TOAD:1;TORTOISE:2;TURN:7;WATER:1;WAX:3;WHALE:1	12730
1121	SECRET	SECRET	17915	63	93	AGENT:2;CEREMONY:1;DESIRE:1;DOCUMENT:2;DRAWER:1;DREAM:1;EAR:1;FEAR:2;FILES:2;FIND:1;FURTIVE:1;GANG:1;GOSSIP:1;GOVT.:1;HIDDEN:3;HIDE:2;HOPE:1;KEEP:2;KEPT:2;LETTER:1;LOCKET:1;LOT:1;LOVE:3;MAN:1;MESSAGE:1;MIND:1;MYSTERY:2;NAUGHTY:1;NEVER:1;NO ONE:1;OFFICIAL:1;OPEN:1;OPENING:1;PAPERS:1;PAST:1;PLACE:1;POCKET:1;PRIVATE:1;QUIET:2;RED:1;SERVICE:7;SIGH:1;SILENCE:1;SOCIETY:2;SPECIAL:1;SPOILS:1;SPY:3;STATION:1;TALK:1;TELL:2;THOUGHT:1;THOUGHTS:2;TOP:5;TRUST:1;UNKNOWN:1;WAR:1;WEAPON:2;WEAPONS:1;WHISPER:1;WISH:2;WITHHELD:1;WORDS:1;WORTHLESS:1	8797
1122	WAGES	WAGES	22302	41	97	BAD:1;BEER:1;BREAD:1;BUS:1;CAR:1;CASH:1;CLERK:1;DAY:1;DEMAND:1;DISPUTE:1;DUES:1;EARN:1;EARNINGS:1;FEAR:1;FEW:1;FRIDAY:1;FUNDS:1;GOOD:1;INADEQUATE:1;JOB:1;LOVE:1;LOW:1;MONEY:32;NONE:1;PACKET:3;PAY:17;PAYMENT:1;POOR:1;POUNDS:1;RESTRAINT:1;SALARY:4;SIN:4;SMALL:1;SPIRAL:1;STRIKES:1;SWEAT:1;TICKET:1;WAR:1;WILSON:1;WORK:2;WORKERS:1	13673
1123	PREGNANT	PREGNANT	15854	46	100	ABORTION:2;BABY:14;BEAUTY:1;BULGE:1;BY:1;CHILD:2;CLUB:1;COME:1;DRESS:1;EWE:2;EXPECTANT:1;EXPECTING:1;FAT:3;FEMALE:1;FULL:2;FUSS:1;GIRL:1;GIRLS:1;HELL:1;HER:1;HOSPITAL:1;LADY:1;LARGE:1;MARRIED:1;ME:1;MISTAKE:2;MOTHER:3;OH DEAR:1;OUT:1;PROVE:1;QUESTION:1;RABBIT:1;RAT:1;REPRODUCE:1;ROUND:1;SON:1;STACKED:1;STOMACH:1;SWOLLEN:4;TROUBLE:1;UTTERANCE:1;WHOOPS:1;WIFE:2;WOMAN:29;WOMEN:1;YES:1	6507
1124	PIPE	PIPE	15394	33	100	ARMCHAIR:1;ASH:1;BRIAR:1;CIGAR:1;CIGARETTE:2;CLAY:3;CLEANER:10;DREAM:5;DREAMS:1;DRIVEL:1;END:1;FREUD:1;GAS:1;HAROLD:1;HOLDER:1;HOLE:1;HORN:1;LEAD:1;LINE:4;LONG:1;MATCH:1;MUSIC:1;ORGAN:1;PLAY:1;POND:1;SMOKE:33;SMOKER:2;STEM:2;STOOL:1;TOBACCO:12;TUBE:1;TUNE:3;WATER:2	5996
1127	SEND	SEND	18009	40	100	AHEAD:1;AWAY:6;BACK:4;DELIVER:2;DISMISS:1;DONATE:1;FETCH:1;FOR:1;FORTH:1;GIVE:4;GONE:1;HOME:3;IN:1;LETTER:15;MAIL:1;ME:8;MEND:1;MISSION:1;MONEY:2;NOW:1;OBJECT:1;OFF:1;ON:1;PACKAGE:1;PARCEL:3;PEOPLE:1;POST:9;RECEIVE:10;REGRET:1;REMIT:1;REMITTANCE:1;ROCKET:1;SHIP:1;SOME:1;TAKE:1;TO:4;TRANSMIT:1;UP:3;WHERE:1;WRITE:1	8902
1128	ORDER	ORDER	14465	52	98	ARMS:1;ARMY:1;ARRANGED:1;ARRANGEMENT:1;ASK:1;BILL:1;BOOK:2;CHAOS:9;CHEQUE:1;COMMAND:12;COMMANDMENT:1;COSMOS:1;DISCIPLINE:2;DISOBEY:1;DISORDER:8;FIRM:1;FIRST:2;FOOD:1;FORM:4;GARTER:2;GIVE:1;GO:1;GROCERIES:1;GROUP:1;LAW:6;LINE:2;MAIL:1;MAKE:1;ME:1;MERIT:1;METHOD:1;NOW:1;OBEY:3;OFFICE:1;OUT:1;P.O.:1;PAPER:2;PATTERN:1;PLAIN:1;POST:1;POSTAL:3;PRECISE:1;RANK:3;REFUSE:1;SERIES:1;STRAIGHT:1;TEACHER:1;TIDINESS:1;TOP:1;UNIVERSE:1;WHEN:1;YELL:1	4964
